,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
1067,200702,2007-03-08,5,13,3,1.86,PRD0902945,CL00198,DEP00067,G00021,D00005,,,,994104800114739,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
1075,200703,2007-03-14,4,13,1,1.97,PRD0902187,CL00207,DEP00069,G00022,D00005,,,,994104900135754,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1126,200704,2007-03-25,1,17,1,0.74,PRD0900315,CL00212,DEP00070,G00022,D00005,CUST0000275967,LA,OA,994105000340266,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1138,200704,2007-03-22,5,17,1,0.3,PRD0901312,CL00170,DEP00056,G00017,D00004,CUST0000634693,LA,YF,994105000572074,M,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
1141,200704,2007-03-20,3,13,4,4.36,PRD0900654,CL00221,DEP00075,G00023,D00005,CUST0000283533,LA,,994105000345027,M,MM,Small Shop,Nonfood,STORE00001,LS,E02,2007,3,2007-3
1173,200704,2007-03-20,3,17,1,0.76,PRD0903928,CL00212,DEP00070,G00022,D00005,CUST0000435195,LA,YF,994105000442890,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1176,200704,2007-03-24,7,12,1,1.68,PRD0900345,CL00233,DEP00083,G00028,D00008,CUST0000820750,LA,OA,994105000692468,M,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1253,200705,2007-03-31,7,13,1,1.01,PRD0900835,CL00121,DEP00043,G00012,D00003,CUST0000816813,LA,OT,994105100697212,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1276,200704,2007-03-24,7,16,4,3.0,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000364905,LA,YA,994105000397781,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1327,200703,2007-03-13,3,18,1,0.4,PRD0901942,CL00006,DEP00002,G00001,D00001,CUST0000997122,LA,OF,994104900826946,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
1332,200704,2007-03-21,4,17,1,1.86,PRD0900290,CL00004,DEP00002,G00001,D00001,CUST0000673735,LA,OA,994105000597216,M,UM,Small Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1339,200702,2007-03-05,2,15,1,0.7,PRD0902020,CL00006,DEP00002,G00001,D00001,CUST0000707553,LA,,994104800614873,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1349,200705,2007-03-31,7,17,3,1.26,PRD0900637,CL00003,DEP00002,G00001,D00001,CUST0000486918,LA,OT,994105100482112,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
1409,200702,2007-03-07,4,13,3,4.02,PRD0904593,CL00010,DEP00003,G00002,D00001,CUST0000762817,LA,YF,994104800650468,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1474,200703,2007-03-16,6,14,6,2.46,PRD0900407,CL00028,DEP00008,G00004,D00002,CUST0000693648,LA,YA,994104900624935,L,UM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1482,200704,2007-03-20,3,15,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000007860,LA,OT,994105000166377,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1505,200703,2007-03-14,4,13,1,0.88,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000312377,LA,OT,994104900371418,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1521,200704,2007-03-20,3,8,1,0.25,PRD0904918,CL00025,DEP00008,G00004,D00002,CUST0000337192,LA,OF,994105000379536,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1562,200701,2007-03-03,7,8,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000007860,LA,OT,994104700163475,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1566,200702,2007-03-05,2,14,1,1.73,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000985195,LA,OA,994104800794137,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1568,200702,2007-03-05,2,21,1,2.51,PRD0902882,CL00029,DEP00008,G00004,D00002,CUST0000780215,LA,,994104800661476,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1576,200705,2007-03-27,3,21,1,1.96,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000233323,LA,YA,994105100317315,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1577,200701,2007-03-04,1,15,1,2.52,PRD0904157,CL00030,DEP00008,G00004,D00002,CUST0000364905,LA,YA,994104700396768,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1596,200702,2007-03-06,3,15,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000957189,LA,YF,994104800775795,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1613,200704,2007-03-21,4,15,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000472222,LA,OT,994105000466926,L,UM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1614,200703,2007-03-17,7,10,1,0.78,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000986734,LA,,994104900820064,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1646,200703,2007-03-13,3,19,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000298310,LA,YF,994104900361826,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1647,200704,2007-03-22,5,18,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000957189,LA,YF,994105000781210,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1671,200704,2007-03-24,7,21,1,0.62,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000138092,LA,OF,994105000251162,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1686,200702,2007-03-10,7,9,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000585617,LA,YF,994104800535550,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1696,200701,2007-03-02,6,8,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000435195,LA,YF,994104700442534,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1754,200702,2007-03-08,5,16,1,1.18,PRD0900653,CL00046,DEP00012,G00004,D00002,CUST0000475538,LA,YF,994104800464560,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1771,200701,2007-03-02,6,8,3,5.94,PRD0904858,CL00050,DEP00013,G00005,D00002,CUST0000435195,LA,YF,994104700442534,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1797,200705,2007-03-31,7,13,1,2.58,PRD0904885,CL00058,DEP00016,G00006,D00002,CUST0000077225,LA,OT,994105100215794,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1805,200702,2007-03-05,2,17,1,2.8,PRD0902004,CL00058,DEP00016,G00006,D00002,CUST0000587643,LA,,994104800536936,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1822,200703,2007-03-14,4,18,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000275796,LA,YF,994104900346850,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1828,200704,2007-03-19,2,12,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000146080,LA,YA,994105000256121,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
1834,200704,2007-03-20,3,17,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000435195,LA,YF,994105000442890,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1835,200704,2007-03-25,1,18,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000438271,LA,OT,994105000444909,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1864,200704,2007-03-25,1,13,1,2.79,PRD0904025,CL00067,DEP00019,G00007,D00002,CUST0000312411,LA,YF,994105000363586,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1866,200703,2007-03-16,6,15,1,1.41,PRD0901123,CL00064,DEP00019,G00007,D00002,CUST0000167190,LA,OA,994104900275024,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1872,200702,2007-03-10,7,18,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000146080,LA,YA,994104800252508,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1891,200702,2007-03-06,3,15,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000862112,LA,OA,994104800714176,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,3,2007-3
1926,200702,2007-03-09,6,21,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000256303,LA,,994104800323159,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1945,200704,2007-03-24,7,12,5,3.65,PRD0901132,CL00069,DEP00020,G00007,D00002,CUST0000925425,LA,OT,994105000760722,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1955,200704,2007-03-23,6,15,1,1.0,PRD0904526,CL00069,DEP00020,G00007,D00002,CUST0000988308,LA,OT,994105000801441,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
1963,200702,2007-03-06,3,12,3,0.81,PRD0902810,CL00070,DEP00020,G00007,D00002,CUST0000529848,LA,YA,994104800499337,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
1972,200701,2007-03-04,1,13,1,0.57,PRD0901389,CL00070,DEP00020,G00007,D00002,CUST0000721182,LA,YA,994104700629732,L,UM,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
1974,200702,2007-03-07,4,13,1,0.92,PRD0900296,CL00070,DEP00020,G00007,D00002,CUST0000762817,LA,YF,994104800650468,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
1993,200702,2007-03-08,5,9,3,3.51,PRD0901242,CL00070,DEP00020,G00007,D00002,CUST0000925425,LA,OT,994104800755363,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2021,200704,2007-03-20,3,12,1,3.34,PRD0902064,CL00073,DEP00021,G00007,D00002,CUST0000207155,LA,OF,994105000295619,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2062,200702,2007-03-07,4,13,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,CUST0000762817,LA,YF,994104800650468,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2064,200705,2007-03-28,4,14,1,0.41,PRD0902254,CL00073,DEP00021,G00007,D00002,CUST0000275967,LA,OA,994105100344524,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2067,200702,2007-03-10,7,18,3,1.92,PRD0900621,CL00074,DEP00021,G00007,D00002,CUST0000146080,LA,YA,994104800252508,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
2105,200703,2007-03-17,7,10,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000334773,LA,OT,994104900386415,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
2147,200705,2007-03-30,6,19,3,8.94,PRD0903716,CL00075,DEP00022,G00007,D00002,CUST0000970826,LA,OT,994105100798338,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2161,200702,2007-03-08,5,16,1,0.64,PRD0904223,CL00078,DEP00022,G00007,D00002,CUST0000475538,LA,YF,994104800464560,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2191,200705,2007-03-31,7,16,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000986278,LA,,994105100808442,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2195,200705,2007-03-30,6,8,1,0.58,PRD0902701,CL00079,DEP00022,G00007,D00002,CUST0000622535,LA,,994105100570252,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
2202,200705,2007-03-28,4,12,3,1.65,PRD0903002,CL00075,DEP00022,G00007,D00002,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,3,2007-3
2215,200704,2007-03-23,6,13,1,1.68,PRD0900295,CL00083,DEP00023,G00007,D00002,CUST0000896966,LA,YA,994105000742057,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2228,200704,2007-03-25,1,16,3,4.17,PRD0903617,CL00089,DEP00025,G00008,D00002,CUST0000235852,LA,,994105000314346,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2235,200704,2007-03-23,6,13,1,1.95,PRD0903147,CL00089,DEP00025,G00008,D00002,CUST0000896966,LA,YA,994105000742057,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2276,200702,2007-03-05,2,15,1,0.97,PRD0902018,CL00092,DEP00027,G00008,D00002,CUST0000644893,LA,PE,994104800574428,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2291,200703,2007-03-14,4,21,3,0.78,PRD0903030,CL00101,DEP00034,G00010,D00003,CUST0000708150,LA,OT,994104900634745,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2297,200704,2007-03-22,5,14,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,994105000251161,M,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2318,200705,2007-03-27,3,14,1,0.41,PRD0900663,CL00103,DEP00035,G00010,D00003,CUST0000820750,LA,OA,994105100699734,M,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2367,200705,2007-03-31,7,10,3,1.05,PRD0903078,CL00108,DEP00037,G00010,D00003,CUST0000710863,LA,YF,994105100628236,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2371,200705,2007-03-28,4,15,3,2.16,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000080438,LA,PE,994105100217807,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2372,200705,2007-03-31,7,13,1,0.47,PRD0904599,CL00108,DEP00037,G00010,D00003,CUST0000077225,LA,OT,994105100215794,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2389,200705,2007-03-27,3,9,3,0.21,PRD0903270,CL00110,DEP00039,G00010,D00003,CUST0000879560,LA,OF,994105100738656,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
2399,200703,2007-03-18,1,16,3,0.69,PRD0904404,CL00116,DEP00042,G00011,D00003,CUST0000520277,LA,YA,994104900509467,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2409,200702,2007-03-05,2,14,3,1.23,PRD0901586,CL00116,DEP00042,G00011,D00003,CUST0000985195,LA,OA,994104800794137,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2415,200704,2007-03-24,7,17,1,0.85,PRD0900074,CL00122,DEP00044,G00012,D00003,CUST0000037123,LA,OA,994105000185408,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
2417,200702,2007-03-11,1,13,1,0.9,PRD0904848,CL00124,DEP00044,G00012,D00003,CUST0000037123,LA,OA,994104800181969,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2429,200704,2007-03-25,1,13,1,1.4,PRD0903403,CL00129,DEP00046,G00013,D00003,CUST0000037123,LA,OA,994105000185407,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2432,200703,2007-03-17,7,14,1,0.55,PRD0903243,CL00128,DEP00046,G00013,D00003,CUST0000999935,LA,YF,994104900828867,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2442,200703,2007-03-16,6,19,3,1.89,PRD0900187,CL00128,DEP00046,G00013,D00003,CUST0000183115,LA,YF,994104900285282,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2443,200704,2007-03-25,1,14,1,0.38,PRD0904258,CL00128,DEP00046,G00013,D00003,CUST0000660556,LA,OT,994105000588675,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2531,200703,2007-03-16,6,21,1,0.21,PRD0901508,CL00135,DEP00048,G00013,D00003,CUST0000622502,LA,OA,994104900577629,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2536,200705,2007-03-26,2,21,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000075158,LA,YA,994105100214496,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2556,200704,2007-03-24,7,12,1,2.73,PRD0902283,CL00140,DEP00049,G00014,D00003,CUST0000925425,LA,OT,994105000760722,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2631,200701,2007-03-01,5,17,1,1.2,PRD0900197,CL00144,DEP00051,G00015,D00003,CUST0000520277,LA,YA,994104700497736,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
2634,200701,2007-03-02,6,20,1,2.37,PRD0900429,CL00145,DEP00051,G00015,D00003,CUST0000588881,LA,OT,994104700542692,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
2637,200703,2007-03-14,4,15,1,0.68,PRD0900648,CL00150,DEP00052,G00015,D00003,CUST0000112668,LA,OT,994104900238756,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,3,2007-3
2715,200705,2007-03-28,4,21,1,0.34,PRD0903140,CL00152,DEP00052,G00015,D00003,CUST0000375382,LA,YF,994105100409668,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2736,200702,2007-03-10,7,14,3,0.99,PRD0902314,CL00153,DEP00052,G00015,D00003,CUST0000063931,LA,,994104800199302,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,3,2007-3
2786,200704,2007-03-25,1,14,1,0.69,PRD0901409,CL00157,DEP00053,G00016,D00003,CUST0000657952,LA,YF,994105000587004,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2790,200702,2007-03-05,2,9,3,3.33,PRD0903250,CL00157,DEP00053,G00016,D00003,CUST0000132570,LA,YF,994104800244000,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2795,200705,2007-03-26,2,21,1,0.54,PRD0903106,CL00156,DEP00053,G00016,D00003,CUST0000298310,LA,YF,994105100359087,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,3,2007-3
2813,200702,2007-03-09,6,18,1,0.54,PRD0903106,CL00156,DEP00053,G00016,D00003,CUST0000848108,LA,,994104800705337,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
2821,200705,2007-03-29,5,13,1,0.47,PRD0903787,CL00157,DEP00053,G00016,D00003,CUST0000364905,LA,YA,994105100403008,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,3,2007-3
