,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
1034,200707,2007-04-09,2,14,1,0.48,PRD0902663,CL00163,DEP00055,G00016,D00003,,,,994105300109486,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,4,2007-4
1114,200709,2007-04-24,3,18,1,12.1,PRD0900722,CL00229,DEP00081,G00027,D00008,,,,994105500066648,L,LA,Top Up,Grocery,STORE00001,LS,E02,2007,4,2007-4
1143,200708,2007-04-21,7,13,1,15.04,PRD0904829,CL00243,DEP00088,G00029,D00008,CUST0000915203,LA,OT,994105400764111,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
1182,200708,2007-04-17,3,21,6,14.94,PRD0904854,CL00098,DEP00031,G00008,D00002,CUST0000511022,LA,OT,994105400500681,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
1188,200707,2007-04-11,4,20,1,4.25,PRD0901337,CL00100,DEP00033,G00009,D00002,CUST0000188187,LA,YF,994105300286460,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1194,200709,2007-04-26,5,14,1,1.49,PRD0902745,CL00100,DEP00033,G00009,D00002,CUST0000575612,LA,OA,994105500542523,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1200,200707,2007-04-14,7,12,1,0.3,PRD0904788,CL00114,DEP00041,G00011,D00003,CUST0000263501,LA,OT,994105300333647,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1209,200706,2007-04-03,3,15,1,2.0,PRD0901831,CL00179,DEP00061,G00018,D00004,CUST0000899358,LA,OF,994105200736902,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1250,200706,2007-04-06,6,15,1,2.9,PRD0902364,CL00236,DEP00084,G00028,D00008,CUST0000687519,LA,YF,994105200602005,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1263,200710,2007-04-30,2,14,3,2.25,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000915462,LA,OT,994105600770213,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1294,200707,2007-04-15,1,15,1,0.84,PRD0903317,CL00002,DEP00001,G00001,D00001,CUST0000329524,LA,OA,994105300374674,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1341,200707,2007-04-11,4,18,1,0.7,PRD0902869,CL00006,DEP00002,G00001,D00001,CUST0000696111,LA,YF,994105300605026,L,UM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1351,200709,2007-04-24,3,15,3,3.27,PRD0902068,CL00006,DEP00002,G00001,D00001,CUST0000057847,LA,OT,994105500207356,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1375,200708,2007-04-19,5,11,1,1.22,PRD0900930,CL00008,DEP00003,G00002,D00001,CUST0000501703,LA,YA,994105400494691,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1407,200707,2007-04-13,6,12,1,1.3,PRD0904318,CL00007,DEP00003,G00002,D00001,CUST0000673735,LA,OA,994105300591056,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1419,200708,2007-04-16,2,15,1,1.06,PRD0900199,CL00013,DEP00004,G00003,D00001,CUST0000160842,LA,PE,994105400274339,M,UM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1441,200708,2007-04-18,4,13,1,0.52,PRD0904679,CL00017,DEP00005,G00003,D00001,CUST0000917992,LA,,994105400765932,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,4,2007-4
1461,200706,2007-04-03,3,17,1,1.41,PRD0901014,CL00020,DEP00005,G00003,D00001,CUST0000758000,LA,OF,994105200647165,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1497,200708,2007-04-16,2,15,1,1.6,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000954808,LA,,994105400789682,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1540,200709,2007-04-28,7,21,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000364905,LA,YA,994105500406522,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1544,200706,2007-04-07,7,17,1,1.31,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000673735,LA,OA,994105200593348,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1549,200706,2007-04-03,3,18,1,1.05,PRD0900875,CL00025,DEP00008,G00004,D00002,CUST0000708150,LA,OT,994105200615150,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1574,200706,2007-04-04,4,12,1,1.69,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000996753,LA,YF,994105200798536,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1584,200707,2007-04-14,7,20,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000512455,LA,YA,994105300489661,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1608,200707,2007-04-15,1,20,1,0.93,PRD0901549,CL00034,DEP00009,G00004,D00002,CUST0000986734,LA,,994105300788188,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1617,200710,2007-04-30,2,18,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000108776,LA,OA,994105600242807,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1623,200708,2007-04-21,7,14,3,2.1,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000053927,LA,,994105400205109,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1702,200706,2007-04-02,2,13,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000657952,LA,YF,994105200583302,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1704,200707,2007-04-09,2,9,1,1.33,PRD0900679,CL00041,DEP00011,G00004,D00002,CUST0000721182,LA,YA,994105300620934,S,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1714,200707,2007-04-11,4,20,1,0.28,PRD0900684,CL00043,DEP00011,G00004,D00002,CUST0000188187,LA,YF,994105300286460,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1716,200709,2007-04-29,1,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000195321,LA,,994105500296554,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1728,200707,2007-04-11,4,15,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000105820,LA,OF,994105300234776,M,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
1739,200706,2007-04-05,5,15,1,0.13,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000099658,LA,OF,994105200230306,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1748,200708,2007-04-18,4,8,1,1.01,PRD0901304,CL00046,DEP00012,G00004,D00002,CUST0000572854,LA,OT,994105400540672,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1750,200707,2007-04-15,1,11,1,0.28,PRD0900672,CL00049,DEP00012,G00004,D00002,CUST0000392051,LA,OT,994105300414203,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
1777,200709,2007-04-27,6,14,1,3.95,PRD0902767,CL00050,DEP00013,G00005,D00002,CUST0000707553,LA,,994105500628585,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
1830,200708,2007-04-22,1,21,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000086836,LA,YF,994105400226277,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
1865,200706,2007-04-07,7,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000603024,LA,OT,994105200548622,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1876,200709,2007-04-23,2,16,1,4.55,PRD0901969,CL00067,DEP00019,G00007,D00002,CUST0000999935,LA,YF,994105500818544,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1890,200706,2007-04-03,3,21,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000988001,LA,OA,994105200793187,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1923,200709,2007-04-24,3,15,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000997122,LA,OF,994105500816714,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1924,200707,2007-04-13,6,19,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000275967,LA,OA,994105300341389,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
1968,200707,2007-04-10,3,20,7,0.7,PRD0902873,CL00070,DEP00020,G00007,D00002,CUST0000467543,LA,YA,994105300461440,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
1982,200709,2007-04-27,6,21,1,0.92,PRD0900296,CL00070,DEP00020,G00007,D00002,CUST0000077225,LA,OT,994105500219704,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2004,200707,2007-04-10,3,12,1,1.03,PRD0900028,CL00070,DEP00020,G00007,D00002,CUST0000960984,LA,YA,994105300772038,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2038,200708,2007-04-19,5,21,1,3.34,PRD0902064,CL00073,DEP00021,G00007,D00002,CUST0000587643,LA,,994105400550339,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2061,200706,2007-04-06,6,16,1,2.36,PRD0900249,CL00072,DEP00021,G00007,D00002,CUST0000122195,LA,YA,994105200244692,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2068,200706,2007-04-04,4,8,1,1.5,PRD0902054,CL00073,DEP00021,G00007,D00002,CUST0000986278,LA,,994105200792075,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2078,200707,2007-04-14,7,10,1,0.53,PRD0901667,CL00073,DEP00021,G00007,D00002,CUST0000809769,LA,OT,994105300676706,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2082,200709,2007-04-28,7,20,1,0.69,PRD0903336,CL00074,DEP00021,G00007,D00002,CUST0000513743,LA,YF,994105500502516,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2090,200709,2007-04-28,7,11,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,CUST0000986734,LA,,994105500810010,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2189,200706,2007-04-03,3,14,1,1.57,PRD0903750,CL00075,DEP00022,G00007,D00002,CUST0000957373,LA,YF,994105200773824,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2225,200708,2007-04-20,6,20,3,11.31,PRD0903377,CL00086,DEP00024,G00007,D00002,CUST0000175060,LA,YA,994105400283369,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
2227,200708,2007-04-16,2,13,1,0.74,PRD0902044,CL00088,DEP00025,G00008,D00002,CUST0000529848,LA,YA,994105400512857,M,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2244,200709,2007-04-23,2,16,1,1.51,PRD0902516,CL00087,DEP00025,G00008,D00002,CUST0000999935,LA,YF,994105500818544,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
2292,200708,2007-04-18,4,19,1,0.9,PRD0904764,CL00102,DEP00034,G00010,D00003,CUST0000777781,LA,PE,994105400674347,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2294,200706,2007-04-07,7,17,3,1.53,PRD0902606,CL00101,DEP00034,G00010,D00003,CUST0000579399,LA,OT,994105200533504,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2296,200706,2007-04-02,2,13,3,2.73,PRD0900502,CL00101,DEP00034,G00010,D00003,CUST0000657952,LA,YF,994105200583302,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2323,200706,2007-04-07,7,19,1,0.42,PRD0900936,CL00103,DEP00035,G00010,D00003,CUST0000211159,LA,OA,994105200300715,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2444,200708,2007-04-19,5,10,1,1.37,PRD0901684,CL00128,DEP00046,G00013,D00003,CUST0000820750,LA,OA,994105400702244,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2462,200707,2007-04-13,6,15,1,0.84,PRD0900034,CL00129,DEP00046,G00013,D00003,CUST0000469241,LA,YF,994105300462586,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2530,200708,2007-04-18,4,19,1,0.57,PRD0900087,CL00138,DEP00048,G00013,D00003,CUST0000777781,LA,PE,994105400674347,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2577,200706,2007-04-06,6,16,1,1.71,PRD0900523,CL00140,DEP00049,G00014,D00003,CUST0000762817,LA,YF,994105200650234,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2578,200707,2007-04-14,7,16,1,1.57,PRD0902660,CL00140,DEP00049,G00014,D00003,CUST0000122195,LA,YA,994105300245279,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
2623,200707,2007-04-09,2,18,1,2.04,PRD0901978,CL00145,DEP00051,G00015,D00003,CUST0000587643,LA,,994105300536821,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2625,200706,2007-04-07,7,16,1,1.51,PRD0902881,CL00147,DEP00051,G00015,D00003,CUST0000176901,LA,YF,994105200279086,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2706,200709,2007-04-24,3,14,1,0.57,PRD0903542,CL00151,DEP00052,G00015,D00003,CUST0000146080,LA,YA,994105500264716,M,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2714,200707,2007-04-14,7,10,1,0.76,PRD0904234,CL00148,DEP00052,G00015,D00003,CUST0000809769,LA,OT,994105300676706,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2716,200707,2007-04-09,2,12,1,0.7,PRD0902233,CL00152,DEP00052,G00015,D00003,CUST0000404647,LA,YA,994105300421872,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2720,200706,2007-04-07,7,8,4,1.4,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000037123,LA,OA,994105200190538,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
2731,200709,2007-04-23,2,16,3,3.66,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000999935,LA,YF,994105500818544,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
2743,200705,2007-04-01,1,13,3,1.41,PRD0901917,CL00151,DEP00052,G00015,D00003,CUST0000220295,LA,YF,994105100308502,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2747,200706,2007-04-05,5,15,1,0.82,PRD0903597,CL00151,DEP00052,G00015,D00003,CUST0000848108,LA,,994105200703955,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,4,2007-4
2811,200706,2007-04-04,4,8,1,0.51,PRD0901589,CL00157,DEP00053,G00016,D00003,CUST0000986278,LA,,994105200792075,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2814,200709,2007-04-28,7,17,1,1.36,PRD0903994,CL00157,DEP00053,G00016,D00003,CUST0000618211,LA,YF,994105500570532,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
2837,200707,2007-04-09,2,12,3,2.82,PRD0902724,CL00155,DEP00053,G00016,D00003,CUST0000710863,LA,YF,994105300614415,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2844,200708,2007-04-18,4,16,1,1.11,PRD0903886,CL00160,DEP00054,G00016,D00003,CUST0000016404,LA,OT,994105400180509,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2866,200708,2007-04-16,2,13,1,0.86,PRD0904208,CL00159,DEP00054,G00016,D00003,CUST0000529848,LA,YA,994105400512857,M,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2891,200706,2007-04-05,5,13,3,5.61,PRD0902213,CL00160,DEP00054,G00016,D00003,CUST0000041090,LA,OA,994105200193117,M,LA,Top Up,Grocery,STORE00001,LS,E02,2007,4,2007-4
2905,200706,2007-04-05,5,18,3,3.9,PRD0902431,CL00160,DEP00054,G00016,D00003,CUST0000925831,LA,YF,994105200753704,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
2912,200707,2007-04-15,1,18,1,0.87,PRD0902429,CL00161,DEP00054,G00016,D00003,CUST0000513743,LA,YF,994105300490475,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2970,200709,2007-04-24,3,9,1,0.5,PRD0904592,CL00163,DEP00055,G00016,D00003,CUST0000529848,LA,YA,994105500512786,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,4,2007-4
2987,200708,2007-04-19,5,11,1,1.31,PRD0903751,CL00195,DEP00067,G00021,D00005,CUST0000392051,LA,OT,994105400423839,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
2995,200708,2007-04-17,3,14,3,0.57,PRD0901114,CL00202,DEP00067,G00021,D00005,CUST0000957189,LA,YF,994105400791205,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,4,2007-4
3023,200708,2007-04-19,5,12,1,1.35,PRD0902692,CL00201,DEP00067,G00021,D00005,CUST0000263501,LA,OT,994105400340301,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
3037,200708,2007-04-21,7,21,1,0.27,PRD0900393,CL00197,DEP00067,G00021,D00005,CUST0000639364,LA,,994105400584237,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,4,2007-4
