,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
201,200636,2006-11-02,5,11,1,0.68,PRD0901481,CL00020,DEP00005,G00003,D00001,,,,994103000012042,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
215,200638,2006-11-17,6,17,1,0.74,PRD0904120,CL00020,DEP00005,G00003,D00001,,,,994103200024055,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
286,200638,2006-11-13,2,16,1,1.59,PRD0902929,CL00027,DEP00008,G00004,D00002,,,,994103200106889,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
316,200638,2006-11-13,2,21,1,1.16,PRD0900769,CL00036,DEP00009,G00004,D00002,,,,994103200009621,M,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
350,200636,2006-11-01,4,21,1,0.87,PRD0903513,CL00045,DEP00011,G00004,D00002,,,,994103000155220,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
369,200640,2006-11-28,3,12,1,0.89,PRD0903374,CL00042,DEP00011,G00004,D00002,,,,994103400148433,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
383,200638,2006-11-15,4,18,1,0.28,PRD0900684,CL00043,DEP00011,G00004,D00002,,,,994103200121604,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
400,200638,2006-11-18,7,13,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,,,,994103200093293,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
429,200639,2006-11-22,4,8,3,7.86,PRD0902135,CL00051,DEP00013,G00005,D00002,,,,994103300144590,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
470,200637,2006-11-12,1,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994103100154252,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
473,200639,2006-11-26,1,15,1,1.21,PRD0901153,CL00065,DEP00019,G00007,D00002,,,,994103300077797,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
475,200639,2006-11-25,7,10,1,1.73,PRD0904266,CL00067,DEP00019,G00007,D00002,,,,994103300084743,L,UM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
478,200638,2006-11-19,1,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994103200101366,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
546,200638,2006-11-18,7,13,3,1.35,PRD0904230,CL00070,DEP00020,G00007,D00002,,,,994103200093293,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
585,200639,2006-11-25,7,8,3,4.86,PRD0901328,CL00072,DEP00021,G00007,D00002,,,,994103300101134,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
590,200638,2006-11-13,2,16,3,6.27,PRD0904625,CL00072,DEP00021,G00007,D00002,,,,994103200106889,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
612,200636,2006-11-04,7,18,1,0.64,PRD0904223,CL00078,DEP00022,G00007,D00002,,,,994103000152737,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
636,200638,2006-11-13,2,21,1,1.19,PRD0904248,CL00079,DEP00022,G00007,D00002,,,,994103200115225,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
650,200637,2006-11-06,2,14,1,1.07,PRD0904554,CL00075,DEP00022,G00007,D00002,,,,994103100018415,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
657,200640,2006-11-28,3,15,3,3.63,PRD0901338,CL00079,DEP00022,G00007,D00002,,,,994103400085717,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
662,200639,2006-11-24,6,14,3,4.68,PRD0903264,CL00079,DEP00022,G00007,D00002,,,,994103300047796,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
677,200640,2006-11-27,2,21,1,0.92,PRD0904894,CL00087,DEP00025,G00008,D00002,,,,994103400071800,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
733,200639,2006-11-21,3,15,1,0.64,PRD0901650,CL00104,DEP00036,G00010,D00003,,,,994103300002713,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
917,200639,2006-11-26,1,18,1,1.22,PRD0900986,CL00151,DEP00052,G00015,D00003,,,,994103300147302,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
919,200639,2006-11-23,5,21,1,1.87,PRD0903677,CL00151,DEP00052,G00015,D00003,,,,994103300113595,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
927,200636,2006-11-02,5,19,1,0.96,PRD0904745,CL00157,DEP00053,G00016,D00003,,,,994103000112806,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
999,200637,2006-11-07,3,14,1,1.08,PRD0903438,CL00159,DEP00054,G00016,D00003,,,,994103100148743,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1018,200639,2006-11-21,3,19,1,0.42,PRD0900815,CL00164,DEP00055,G00016,D00003,,,,994103300066673,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
1024,200640,2006-11-28,3,12,1,0.94,PRD0900265,CL00163,DEP00055,G00016,D00003,,,,994103400148433,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1025,200638,2006-11-14,3,20,1,0.88,PRD0901850,CL00162,DEP00055,G00016,D00003,,,,994103200070958,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
1030,200639,2006-11-20,2,18,1,2.06,PRD0903618,CL00163,DEP00055,G00016,D00003,,,,994103300096421,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1035,200638,2006-11-15,4,14,3,0.03,PRD0904031,CL00166,DEP00055,G00016,D00003,,,,994103200128112,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1041,200636,2006-11-01,4,14,1,0.47,PRD0903341,CL00199,DEP00067,G00021,D00005,,,,994103000044961,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1074,200636,2006-11-03,6,16,1,2.23,PRD0903100,CL00207,DEP00069,G00022,D00005,,,,994103000022448,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1077,200636,2006-11-01,4,10,1,1.82,PRD0902674,CL00206,DEP00069,G00022,D00005,,,,994103000041175,M,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
1206,200640,2006-11-29,4,21,1,1.58,PRD0902207,CL00100,DEP00033,G00009,D00002,CUST0000696111,LA,YF,994103400611995,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1215,200637,2006-11-08,4,8,1,3.76,PRD0900714,CL00055,DEP00014,G00005,D00002,CUST0000820750,LA,OA,994103100680941,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
1217,200639,2006-11-26,1,21,1,5.53,PRD0902458,CL00090,DEP00026,G00008,D00002,CUST0000337192,LA,OF,994103300376068,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1302,200637,2006-11-12,1,12,3,2.55,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000812410,LA,PE,994103100675627,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1316,200640,2006-11-27,2,18,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000579399,LA,OT,994103400535751,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1402,200638,2006-11-14,3,19,1,1.01,PRD0902892,CL00007,DEP00003,G00002,D00001,CUST0000298310,LA,YF,994103200349419,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
1421,200640,2006-11-28,3,15,1,3.69,PRD0902041,CL00013,DEP00004,G00003,D00001,CUST0000252383,LA,YA,994103400323311,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1538,200638,2006-11-14,3,12,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000738459,LA,YA,994103200631091,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1569,200637,2006-11-10,6,12,1,1.0,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000211159,LA,OA,994103100293230,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1594,200638,2006-11-13,2,18,1,2.06,PRD0904970,CL00025,DEP00008,G00004,D00002,CUST0000809769,LA,OT,994103200676701,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1689,200637,2006-11-08,4,14,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000167190,LA,OA,994103100265322,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1707,200639,2006-11-25,7,14,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000403088,LA,YF,994103300418505,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1709,200637,2006-11-06,2,17,1,0.26,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000692025,LA,OT,994103100598873,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1726,200638,2006-11-14,3,12,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000738459,LA,YA,994103200631091,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1810,200639,2006-11-26,1,14,1,2.4,PRD0901619,CL00058,DEP00016,G00006,D00002,CUST0000707553,LA,,994103300615104,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
1875,200637,2006-11-08,4,16,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000077225,LA,OT,994103100208320,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1877,200639,2006-11-25,7,12,1,1.7,PRD0903378,CL00063,DEP00019,G00007,D00002,CUST0000751850,LA,OT,994103300643896,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
1882,200639,2006-11-26,1,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000265774,LA,OT,994103300329846,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1895,200638,2006-11-17,6,13,1,2.74,PRD0901489,CL00067,DEP00019,G00007,D00002,CUST0000776274,LA,YF,994103200655056,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1931,200637,2006-11-11,7,16,1,2.74,PRD0904025,CL00067,DEP00019,G00007,D00002,CUST0000525126,LA,YA,994103100492275,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
1985,200637,2006-11-08,4,8,6,0.6,PRD0902873,CL00070,DEP00020,G00007,D00002,CUST0000834746,LA,YF,994103100689809,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
1989,200638,2006-11-13,2,14,1,0.81,PRD0902637,CL00069,DEP00020,G00007,D00002,CUST0000644893,LA,PE,994103200570918,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2028,200636,2006-11-03,6,18,1,0.78,PRD0903939,CL00073,DEP00021,G00007,D00002,CUST0000960984,LA,YA,994103000777613,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
2058,200640,2006-11-28,3,18,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,CUST0000848108,LA,,994103400711078,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2073,200637,2006-11-09,5,21,1,1.82,PRD0901526,CL00073,DEP00021,G00007,D00002,CUST0000986278,LA,,994103100786758,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2180,200637,2006-11-06,2,14,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000548730,LA,PE,994103100507400,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
2220,200638,2006-11-18,7,12,1,2.37,PRD0900329,CL00083,DEP00023,G00007,D00002,CUST0000464070,LA,OT,994103200455339,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
2240,200638,2006-11-13,2,16,1,1.53,PRD0904555,CL00088,DEP00025,G00008,D00002,CUST0000065412,LA,YF,994103200199961,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2281,200637,2006-11-10,6,12,1,0.29,PRD0902707,CL00096,DEP00030,G00008,D00002,CUST0000687519,LA,YF,994103100596016,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2287,200638,2006-11-19,1,13,1,1.38,PRD0900040,CL00096,DEP00030,G00008,D00002,CUST0000633908,LA,,994103200563797,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2380,200638,2006-11-14,3,14,5,3.6,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000349165,LA,OT,994103200382188,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2404,200636,2006-11-05,1,21,1,2.27,PRD0901785,CL00117,DEP00042,G00011,D00003,CUST0000988001,LA,OA,994103000794937,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
2454,200638,2006-11-13,2,10,1,0.28,PRD0903878,CL00127,DEP00046,G00013,D00003,CUST0000146080,LA,YA,994103200251846,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
2455,200639,2006-11-22,4,21,1,0.73,PRD0902546,CL00128,DEP00046,G00013,D00003,CUST0000298310,LA,YF,994103300350763,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2458,200638,2006-11-13,2,10,1,1.24,PRD0903705,CL00128,DEP00046,G00013,D00003,CUST0000146080,LA,YA,994103200251846,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
2475,200639,2006-11-22,4,18,1,0.71,PRD0902139,CL00129,DEP00046,G00013,D00003,CUST0000263501,LA,OT,994103300328325,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2478,200638,2006-11-17,6,16,3,2.28,PRD0900137,CL00129,DEP00046,G00013,D00003,CUST0000450865,LA,OA,994103200446974,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2493,200640,2006-11-30,5,21,1,0.68,PRD0900848,CL00131,DEP00047,G00013,D00003,CUST0000176901,LA,YF,994103400273960,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2539,200637,2006-11-10,6,13,1,1.62,PRD0900126,CL00136,DEP00048,G00013,D00003,CUST0000693648,LA,YA,994103100599919,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
2541,200639,2006-11-25,7,14,1,0.84,PRD0902693,CL00136,DEP00048,G00013,D00003,CUST0000403088,LA,YF,994103300418505,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2604,200639,2006-11-21,3,12,1,0.52,PRD0904018,CL00142,DEP00050,G00014,D00003,CUST0000588881,LA,OT,994103300538284,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,11,2006-11
2626,200637,2006-11-10,6,11,1,1.51,PRD0902881,CL00147,DEP00051,G00015,D00003,CUST0000986278,LA,,994103100786759,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2649,200636,2006-11-02,5,19,1,0.23,PRD0901004,CL00151,DEP00052,G00015,D00003,CUST0000307261,LA,OT,994103000361285,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2708,200639,2006-11-25,7,11,1,1.21,PRD0901034,CL00151,DEP00052,G00015,D00003,CUST0000809769,LA,OT,994103300681201,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2711,200638,2006-11-16,5,20,9,1.26,PRD0903211,CL00154,DEP00052,G00015,D00003,CUST0000588881,LA,OT,994103200534599,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2793,200639,2006-11-24,6,17,1,0.55,PRD0903007,CL00157,DEP00053,G00016,D00003,CUST0000453145,LA,OT,994103300450631,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
2798,200637,2006-11-09,5,21,1,0.78,PRD0902221,CL00155,DEP00053,G00016,D00003,CUST0000622535,LA,,994103100554378,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2904,200639,2006-11-20,2,21,1,1.08,PRD0903438,CL00159,DEP00054,G00016,D00003,CUST0000175060,LA,YA,994103300271167,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
2918,200636,2006-11-04,7,15,1,2.24,PRD0904455,CL00162,DEP00055,G00016,D00003,CUST0000086836,LA,YF,994103000220605,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
2937,200636,2006-11-01,4,11,1,1.19,PRD0900029,CL00162,DEP00055,G00016,D00003,CUST0000797575,LA,OA,994103000673561,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,11,2006-11
2960,200637,2006-11-11,7,13,3,0.39,PRD0900775,CL00163,DEP00055,G00016,D00003,CUST0000086874,LA,OT,994103100214589,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
2966,200639,2006-11-20,2,14,3,2.73,PRD0901813,CL00163,DEP00055,G00016,D00003,CUST0000268287,LA,YA,994103300331452,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3050,200639,2006-11-20,2,14,1,1.08,PRD0904736,CL00197,DEP00067,G00021,D00005,CUST0000312411,LA,YF,994103300360108,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3082,200637,2006-11-06,2,15,1,0.29,PRD0903693,CL00202,DEP00067,G00021,D00005,CUST0000915203,LA,OT,994103100741594,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3083,200639,2006-11-20,2,17,1,0.85,PRD0900020,CL00202,DEP00067,G00021,D00005,CUST0000436394,LA,,994103300439905,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3093,200639,2006-11-23,5,14,1,0.71,PRD0904912,CL00200,DEP00067,G00021,D00005,CUST0000687519,LA,YF,994103300601894,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3140,200638,2006-11-19,1,11,1,0.57,PRD0902573,CL00218,DEP00073,G00023,D00005,CUST0000334773,LA,OT,994103200372938,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3172,200638,2006-11-13,2,14,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000644893,LA,PE,994103200570918,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3275,200636,2006-11-01,4,11,1,0.59,PRD0904252,CL00093,DEP00028,G00008,D00002,CUST0000413889,MM,OT,994103000428709,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3331,200637,2006-11-08,4,10,1,0.77,PRD0901198,CL00121,DEP00043,G00012,D00003,CUST0000872455,MM,OA,994103100713907,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3354,200640,2006-11-29,4,11,1,20.38,PRD0900499,CL00240,DEP00086,G00028,D00008,CUST0000008415,MM,OT,994103400164358,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3363,200638,2006-11-14,3,21,3,6.66,PRD0902427,CL00204,DEP00068,G00022,D00005,CUST0000995305,MM,YF,994103200795829,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3415,200639,2006-11-23,5,14,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000975635,MM,OT,994103300789263,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3430,200639,2006-11-26,1,21,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000381019,MM,YF,994103300404370,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3463,200637,2006-11-10,6,20,1,1.06,PRD0904623,CL00006,DEP00002,G00001,D00001,CUST0000192207,MM,YF,994103100281176,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3475,200637,2006-11-09,5,13,1,1.73,PRD0901243,CL00005,DEP00002,G00001,D00001,CUST0000939563,MM,YA,994103100757201,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3523,200640,2006-11-30,5,13,1,0.01,PRD0900379,CL00011,DEP00003,G00002,D00001,CUST0000165005,MM,OT,994103400266421,M,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3527,200639,2006-11-25,7,21,3,3.57,PRD0901102,CL00007,DEP00003,G00002,D00001,CUST0000297112,MM,OT,994103300350065,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3640,200636,2006-11-01,4,14,1,0.59,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000068394,MM,OA,994103000208786,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3667,200640,2006-11-28,3,21,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000664742,MM,OT,994103400591573,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3715,200637,2006-11-08,4,10,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000008415,MM,OT,994103100164257,M,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3718,200639,2006-11-21,3,12,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000239714,MM,OT,994103300313298,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3749,200637,2006-11-11,7,21,1,0.74,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000963229,MM,YF,994103100772040,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
3756,200640,2006-11-29,4,21,3,0.75,PRD0904918,CL00025,DEP00008,G00004,D00002,CUST0000160721,MM,,994103400263708,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3757,200639,2006-11-21,3,9,1,1.71,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000236914,MM,,994103300311518,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3776,200640,2006-11-29,4,11,1,0.97,PRD0903411,CL00032,DEP00008,G00004,D00002,CUST0000008415,MM,OT,994103400164358,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3782,200638,2006-11-18,7,21,1,1.25,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000817000,MM,OT,994103200681328,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3789,200637,2006-11-09,5,15,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000591629,MM,OA,994103100534506,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3790,200637,2006-11-10,6,20,1,1.05,PRD0904299,CL00029,DEP00008,G00004,D00002,CUST0000932110,MM,,994103100752518,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3805,200636,2006-11-05,1,13,1,1.89,PRD0903192,CL00036,DEP00009,G00004,D00002,CUST0000903806,MM,YF,994103000741222,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3819,200640,2006-11-30,5,21,1,2.34,PRD0901258,CL00036,DEP00009,G00004,D00002,CUST0000147574,MM,YA,994103400255090,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,11,2006-11
3859,200639,2006-11-25,7,21,1,0.99,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000297112,MM,OT,994103300350065,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3876,200637,2006-11-06,2,12,3,1.17,PRD0901422,CL00037,DEP00010,G00004,D00002,CUST0000341004,MM,YA,994103100375504,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3950,200639,2006-11-21,3,19,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000875523,MM,YA,994103300724079,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,11,2006-11
3970,200640,2006-11-28,3,17,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000916315,MM,OA,994103400756174,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,11,2006-11
3993,200639,2006-11-23,5,11,1,1.02,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000101102,MM,OA,994103300223199,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,11,2006-11
