,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
376,200739,2007-11-21,4,18,1,0.47,PRD0903620,CL00044,DEP00011,G00004,D00002,,,,994108500056304,L,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
396,200739,2007-11-25,1,21,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,,,,994108500138074,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
453,200736,2007-11-01,5,17,1,0.47,PRD0902174,CL00065,DEP00019,G00007,D00002,,,,994108200111291,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
580,200739,2007-11-19,2,12,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,,,,994108500012740,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
645,200739,2007-11-25,1,13,1,1.12,PRD0903319,CL00076,DEP00022,G00007,D00002,,,,994108500010051,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
653,200737,2007-11-09,6,18,1,2.25,PRD0900812,CL00079,DEP00022,G00007,D00002,,,,994108300051729,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
682,200740,2007-11-29,5,21,1,1.36,PRD0902084,CL00087,DEP00025,G00008,D00002,,,,994108600061713,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
700,200740,2007-11-27,3,21,1,1.42,PRD0900965,CL00097,DEP00030,G00008,D00002,,,,994108600003308,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
725,200737,2007-11-05,2,11,3,5.85,PRD0901644,CL00103,DEP00035,G00010,D00003,,,,994108300162635,L,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
735,200739,2007-11-20,3,13,1,0.86,PRD0900666,CL00105,DEP00036,G00010,D00003,,,,994108500052348,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
745,200740,2007-11-30,6,13,8,3.76,PRD0904599,CL00108,DEP00037,G00010,D00003,,,,994108600063368,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
750,200739,2007-11-25,1,21,3,0.66,PRD0903491,CL00108,DEP00037,G00010,D00003,,,,994108500138074,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
798,200737,2007-11-11,1,14,1,0.97,PRD0900455,CL00128,DEP00046,G00013,D00003,,,,994108300043472,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
819,200737,2007-11-07,4,19,1,0.43,PRD0901285,CL00135,DEP00048,G00013,D00003,,,,994108300032732,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
839,200740,2007-11-27,3,19,1,3.09,PRD0903205,CL00140,DEP00049,G00014,D00003,,,,994108600010281,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
851,200738,2007-11-17,7,10,1,1.57,PRD0901634,CL00140,DEP00049,G00014,D00003,,,,994108400125683,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
867,200740,2007-11-26,2,14,1,3.92,PRD0903782,CL00144,DEP00051,G00015,D00003,,,,994108600026793,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
954,200739,2007-11-25,1,12,1,1.12,PRD0903050,CL00155,DEP00053,G00016,D00003,,,,994108500130242,M,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
958,200739,2007-11-25,1,12,1,1.49,PRD0902723,CL00155,DEP00053,G00016,D00003,,,,994108500130242,M,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
963,200739,2007-11-22,5,15,1,6.97,PRD0900604,CL00158,DEP00053,G00016,D00003,,,,994108500104719,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
964,200738,2007-11-16,6,15,1,0.53,PRD0902792,CL00156,DEP00053,G00016,D00003,,,,994108400040175,M,UM,Small Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1003,200736,2007-11-03,7,13,1,1.88,PRD0901881,CL00162,DEP00055,G00016,D00003,,,,994108200089719,M,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1021,200739,2007-11-19,2,16,9,1.17,PRD0900775,CL00163,DEP00055,G00016,D00003,,,,994108500074727,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
1061,200737,2007-11-05,2,19,1,0.73,PRD0900089,CL00198,DEP00067,G00021,D00005,,,,994108300033109,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1064,200739,2007-11-22,5,16,1,1.04,PRD0902549,CL00198,DEP00067,G00021,D00005,,,,994108500072673,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1069,200739,2007-11-21,4,21,1,0.95,PRD0902901,CL00200,DEP00067,G00021,D00005,,,,994108500146898,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1095,200737,2007-11-10,7,9,1,0.57,PRD0902573,CL00218,DEP00073,G00023,D00005,,,,994108300077857,M,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1106,200740,2007-11-28,4,13,3,0.24,PRD0903053,CL00222,DEP00076,G00023,D00005,,,,994108600153909,L,MM,Small Shop,Nonfood,STORE00001,LS,E02,2007,11,2007-11
1150,200736,2007-11-04,1,13,3,11.85,PRD0904077,CL00061,DEP00018,G00006,D00002,CUST0000175060,LA,YA,994108200284417,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1191,200737,2007-11-08,5,14,1,0.31,PRD0904527,CL00169,DEP00056,G00017,D00004,CUST0000099658,LA,OF,994108300228182,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1199,200740,2007-11-26,2,10,1,0.67,PRD0902625,CL00212,DEP00070,G00022,D00005,CUST0000997122,LA,OF,994108600822280,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1219,200740,2007-11-30,6,16,3,1.86,PRD0904394,CL00093,DEP00028,G00008,D00002,CUST0000035890,LA,YF,994108600185611,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1222,200739,2007-11-20,3,16,1,0.24,PRD0901064,CL00214,DEP00071,G00022,D00005,CUST0000820750,LA,OA,994108500703769,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
1235,200739,2007-11-21,4,20,3,2.88,PRD0904345,CL00098,DEP00031,G00008,D00002,CUST0000283533,LA,,994108500349637,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1248,200738,2007-11-12,2,21,1,5.03,PRD0902476,CL00232,DEP00082,G00027,D00008,CUST0000603024,LA,OT,994108400560798,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1305,200740,2007-11-26,2,13,1,0.78,PRD0902409,CL00001,DEP00001,G00001,D00001,CUST0000099658,LA,OF,994108600228239,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1310,200737,2007-11-09,6,11,1,0.95,PRD0903362,CL00001,DEP00001,G00001,D00001,CUST0000698926,LA,PE,994108300621399,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1346,200739,2007-11-25,1,12,1,1.98,PRD0901458,CL00006,DEP00002,G00001,D00001,CUST0000195321,LA,,994108500291493,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1356,200738,2007-11-17,7,15,1,0.85,PRD0900683,CL00003,DEP00002,G00001,D00001,CUST0000820750,LA,OA,994108400704474,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1359,200738,2007-11-18,1,19,1,1.37,PRD0903194,CL00003,DEP00002,G00001,D00001,CUST0000506753,LA,YA,994108400496826,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1381,200740,2007-11-27,3,15,1,0.63,PRD0904276,CL00010,DEP00003,G00002,D00001,CUST0000195321,LA,,994108600291054,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1390,200739,2007-11-23,6,9,1,0.81,PRD0904537,CL00007,DEP00003,G00002,D00001,CUST0000868779,LA,YF,994108500735536,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1398,200739,2007-11-21,4,15,3,0.03,PRD0900379,CL00011,DEP00003,G00002,D00001,CUST0000160842,LA,PE,994108500269007,L,LA,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
1410,200738,2007-11-15,5,12,1,0.38,PRD0901961,CL00007,DEP00003,G00002,D00001,CUST0000428851,LA,PE,994108400445387,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1436,200740,2007-11-30,6,18,1,0.66,PRD0902008,CL00018,DEP00005,G00003,D00001,CUST0000179179,LA,OT,994108600280467,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1439,200736,2007-11-02,6,10,1,2.39,PRD0904657,CL00017,DEP00005,G00003,D00001,CUST0000000689,LA,,994108200170770,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1442,200736,2007-11-02,6,13,1,1.67,PRD0904657,CL00017,DEP00005,G00003,D00001,CUST0000644893,LA,PE,994108200591534,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1456,200739,2007-11-23,6,17,1,0.7,PRD0902008,CL00018,DEP00005,G00003,D00001,CUST0000416013,LA,OA,994108500436998,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1508,200740,2007-11-26,2,15,1,0.57,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000451201,LA,OT,994108600459270,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1531,200736,2007-11-04,1,19,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000986278,LA,,994108200815170,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1536,200737,2007-11-07,4,9,1,0.51,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000848593,LA,OA,994108300719939,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1607,200737,2007-11-05,2,16,1,1.63,PRD0903571,CL00034,DEP00009,G00004,D00002,CUST0000986734,LA,,994108300811361,L,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
1662,200740,2007-11-30,6,12,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000214594,LA,YA,994108600303889,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
1700,200737,2007-11-08,5,21,1,0.47,PRD0903620,CL00044,DEP00011,G00004,D00002,CUST0000075158,LA,YA,994108300212205,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1713,200740,2007-11-27,3,21,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000283533,LA,,994108600349206,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1743,200738,2007-11-18,1,14,1,1.02,PRD0904887,CL00041,DEP00011,G00004,D00002,CUST0000762817,LA,YF,994108400666318,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1752,200739,2007-11-21,4,15,1,0.97,PRD0901003,CL00046,DEP00012,G00004,D00002,CUST0000383763,LA,OT,994108500415959,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1863,200740,2007-11-27,3,15,3,4.62,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000195321,LA,,994108600291054,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1907,200738,2007-11-14,4,9,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000122195,LA,YA,994108400243089,S,LA,Small Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1910,200740,2007-11-30,6,20,1,0.48,PRD0900457,CL00067,DEP00019,G00007,D00002,CUST0000653126,LA,OT,994108600593187,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1934,200737,2007-11-11,1,16,3,5.55,PRD0901094,CL00063,DEP00019,G00007,D00002,CUST0000403088,LA,YF,994108300427370,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1951,200736,2007-11-03,7,14,1,0.64,PRD0900196,CL00070,DEP00020,G00007,D00002,CUST0000464070,LA,OT,994108200472990,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
1969,200739,2007-11-19,2,19,1,0.7,PRD0901165,CL00070,DEP00020,G00007,D00002,CUST0000809769,LA,OT,994108500696666,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
1977,200739,2007-11-25,1,11,5,1.15,PRD0904743,CL00070,DEP00020,G00007,D00002,CUST0000392051,LA,OT,994108500421366,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
1999,200737,2007-11-11,1,16,1,0.57,PRD0901389,CL00070,DEP00020,G00007,D00002,CUST0000403088,LA,YF,994108300427370,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2000,200737,2007-11-11,1,19,1,0.49,PRD0904603,CL00070,DEP00020,G00007,D00002,CUST0000211159,LA,OA,994108300301125,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2010,200738,2007-11-18,1,12,1,0.52,PRD0901938,CL00070,DEP00020,G00007,D00002,CUST0000868779,LA,YF,994108400736198,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2126,200736,2007-11-04,1,11,4,5.0,PRD0903627,CL00079,DEP00022,G00007,D00002,CUST0000644893,LA,PE,994108200591538,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2173,200737,2007-11-07,4,16,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000077225,LA,OT,994108300213545,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2192,200738,2007-11-18,1,16,1,1.61,PRD0902097,CL00076,DEP00022,G00007,D00002,CUST0000475538,LA,YF,994108400476162,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2194,200737,2007-11-09,6,18,1,1.08,PRD0904354,CL00079,DEP00022,G00007,D00002,CUST0000622535,LA,,994108300571262,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2198,200740,2007-11-27,3,21,3,4.17,PRD0903225,CL00075,DEP00022,G00007,D00002,CUST0000283533,LA,,994108600349206,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2205,200740,2007-11-27,3,15,1,1.2,PRD0903085,CL00076,DEP00022,G00007,D00002,CUST0000195321,LA,,994108600291054,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2207,200738,2007-11-18,1,12,3,2.16,PRD0903338,CL00075,DEP00022,G00007,D00002,CUST0000037123,LA,OA,994108400186447,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2208,200738,2007-11-13,3,21,3,6.81,PRD0901966,CL00079,DEP00022,G00007,D00002,CUST0000635457,LA,OT,994108400582306,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2218,200740,2007-11-29,5,14,1,1.03,PRD0900295,CL00083,DEP00023,G00007,D00002,CUST0000220295,LA,YF,994108600307651,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2254,200739,2007-11-22,5,16,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000263501,LA,OT,994108500336583,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2258,200738,2007-11-18,1,14,1,1.11,PRD0902463,CL00089,DEP00025,G00008,D00002,CUST0000762817,LA,YF,994108400666318,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2277,200738,2007-11-15,5,14,3,5.07,PRD0902348,CL00092,DEP00027,G00008,D00002,CUST0000322562,LA,OF,994108400375306,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2363,200740,2007-11-29,5,20,1,0.35,PRD0903078,CL00108,DEP00037,G00010,D00003,CUST0000986278,LA,,994108600814974,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2377,200737,2007-11-05,2,12,1,0.72,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000107193,LA,PE,994108300233080,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2451,200739,2007-11-19,2,11,3,2.58,PRD0904692,CL00129,DEP00046,G00013,D00003,CUST0000063931,LA,,994108500204816,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2459,200737,2007-11-11,1,10,1,0.55,PRD0900609,CL00128,DEP00046,G00013,D00003,CUST0000996753,LA,YF,994108300817915,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2473,200740,2007-11-27,3,21,1,2.26,PRD0904490,CL00129,DEP00046,G00013,D00003,CUST0000960829,LA,OT,994108600798089,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2476,200737,2007-11-11,1,19,1,1.47,PRD0902343,CL00129,DEP00046,G00013,D00003,CUST0000211159,LA,OA,994108300301125,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2537,200740,2007-11-27,3,15,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000751850,LA,OT,994108600659018,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
2594,200738,2007-11-13,3,15,1,1.46,PRD0901469,CL00140,DEP00049,G00014,D00003,CUST0000403088,LA,YF,994108400428426,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2605,200737,2007-11-08,5,12,1,2.77,PRD0900216,CL00142,DEP00050,G00014,D00003,CUST0000710863,LA,YF,994108300629400,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2632,200737,2007-11-11,1,10,3,6.12,PRD0901978,CL00145,DEP00051,G00015,D00003,CUST0000273243,LA,OT,994108300342078,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2633,200738,2007-11-12,2,20,1,1.03,PRD0902479,CL00144,DEP00051,G00015,D00003,CUST0000077225,LA,OT,994108400213143,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
2635,200738,2007-11-14,4,13,1,0.64,PRD0902078,CL00147,DEP00051,G00015,D00003,CUST0000386374,LA,OF,994108400417651,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2699,200739,2007-11-25,1,10,3,3.93,PRD0901571,CL00151,DEP00052,G00015,D00003,CUST0000122195,LA,YA,994108500243384,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
2719,200738,2007-11-13,3,18,3,3.66,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000099658,LA,OF,994108400228042,M,MM,Top Up,Grocery,STORE00001,LS,E02,2007,11,2007-11
2834,200740,2007-11-26,2,15,1,1.07,PRD0902912,CL00156,DEP00053,G00016,D00003,CUST0000263501,LA,OT,994108600336175,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
2839,200738,2007-11-17,7,19,4,4.76,PRD0904697,CL00156,DEP00053,G00016,D00003,CUST0000986278,LA,,994108400814366,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2886,200737,2007-11-08,5,12,1,1.75,PRD0903154,CL00160,DEP00054,G00016,D00003,CUST0000710863,LA,YF,994108300629400,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
2888,200737,2007-11-05,2,16,1,1.62,PRD0903599,CL00159,DEP00054,G00016,D00003,CUST0000986734,LA,,994108300811361,L,UM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2889,200740,2007-11-26,2,18,1,1.59,PRD0902926,CL00159,DEP00054,G00016,D00003,CUST0000986734,LA,,994108600815295,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2903,200740,2007-11-26,2,13,3,5.37,PRD0904427,CL00160,DEP00054,G00016,D00003,CUST0000016404,LA,OT,994108600172745,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
2909,200740,2007-11-26,2,14,1,1.62,PRD0903599,CL00159,DEP00054,G00016,D00003,CUST0000464070,LA,OT,994108600467696,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
2965,200740,2007-11-30,6,15,1,1.41,PRD0904905,CL00163,DEP00055,G00016,D00003,CUST0000687519,LA,YF,994108600616056,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
2976,200738,2007-11-14,4,18,1,0.25,PRD0902049,CL00164,DEP00055,G00016,D00003,CUST0000455083,LA,OT,994108400462628,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
3055,200739,2007-11-23,6,10,1,1.86,PRD0900022,CL00201,DEP00067,G00021,D00005,CUST0000099658,LA,OF,994108500228424,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3059,200739,2007-11-23,6,14,1,1.11,PRD0902127,CL00201,DEP00067,G00021,D00005,CUST0000985195,LA,OA,994108500813223,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3079,200740,2007-11-28,4,15,1,1.35,PRD0902692,CL00201,DEP00067,G00021,D00005,CUST0000986278,LA,,994108600814976,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
3090,200739,2007-11-22,5,13,1,2.2,PRD0904911,CL00201,DEP00067,G00021,D00005,CUST0000219442,LA,YA,994108500307560,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
3092,200740,2007-11-26,2,19,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000673735,LA,OA,994108600607045,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3110,200739,2007-11-22,5,10,1,0.8,PRD0904413,CL00205,DEP00069,G00022,D00005,CUST0000298310,LA,YF,994108500359265,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3121,200739,2007-11-22,5,11,1,2.23,PRD0903100,CL00207,DEP00069,G00022,D00005,CUST0000107193,LA,PE,994108500233372,M,MM,Top Up,Nonfood,STORE00001,LS,E02,2007,11,2007-11
3136,200737,2007-11-08,5,12,1,0.52,PRD0901215,CL00218,DEP00073,G00023,D00005,CUST0000957189,LA,YF,994108300791932,S,MM,Small Shop,Nonfood,STORE00001,LS,E02,2007,11,2007-11
3218,200736,2007-11-04,1,21,1,2.33,PRD0904305,CL00098,DEP00031,G00008,D00002,CUST0000171899,MM,OT,994108200282408,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
3256,200736,2007-11-03,7,16,3,10.44,PRD0900293,CL00238,DEP00084,G00028,D00008,CUST0000798581,MM,YF,994108200692070,L,UM,Top Up,Fresh,STORE00001,LS,E02,2007,11,2007-11
3286,200740,2007-11-28,4,12,3,9.3,PRD0903573,CL00090,DEP00026,G00008,D00002,CUST0000161411,MM,PE,994108600269075,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
3306,200739,2007-11-20,3,8,1,1.1,PRD0900715,CL00098,DEP00031,G00008,D00002,CUST0000504469,MM,YF,994108500495002,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3335,200738,2007-11-17,7,12,1,3.65,PRD0902412,CL00090,DEP00026,G00008,D00002,CUST0000329537,MM,,994108400379977,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3344,200739,2007-11-24,7,17,1,1.21,PRD0903287,CL00093,DEP00028,G00008,D00002,CUST0000674741,MM,YA,994108500607499,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3364,200737,2007-11-08,5,18,3,1.23,PRD0902684,CL00169,DEP00056,G00017,D00004,CUST0000314122,MM,OT,994108300368933,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,11,2007-11
3366,200737,2007-11-08,5,21,1,2.8,PRD0903178,CL00098,DEP00031,G00008,D00002,CUST0000074259,MM,YF,994108300211607,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,11,2007-11
3367,200739,2007-11-25,1,8,1,0.86,PRD0900963,CL00248,DEP00089,G00030,D00009,CUST0000774171,MM,PE,994108500673204,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,11,2007-11
3372,200738,2007-11-15,5,18,1,0.49,PRD0903388,CL00114,DEP00041,G00011,D00003,CUST0000032037,MM,PE,994108400183083,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,11,2007-11
