,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
481,200641,2006-12-04,2,15,1,1.07,PRD0901777,CL00064,DEP00019,G00007,D00002,,,,994103500081019,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
482,200641,2006-12-05,3,21,1,0.66,PRD0900808,CL00067,DEP00019,G00007,D00002,,,,994103500104472,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
497,200643,2006-12-21,5,16,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994103700177526,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
519,200641,2006-12-05,3,21,1,0.6,PRD0902937,CL00067,DEP00019,G00007,D00002,,,,994103500104472,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
523,200643,2006-12-20,4,12,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994103700046017,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
640,200643,2006-12-19,3,8,1,1.21,PRD0901338,CL00079,DEP00022,G00007,D00002,,,,994103700004189,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
641,200643,2006-12-24,1,20,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,,,,994103700061391,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
676,200642,2006-12-16,7,15,1,2.12,PRD0901085,CL00089,DEP00025,G00008,D00002,,,,994103600000593,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
689,200641,2006-12-06,4,17,1,0.49,PRD0903283,CL00092,DEP00027,G00008,D00002,,,,994103500075561,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
713,200640,2006-12-03,1,8,1,0.6,PRD0900539,CL00102,DEP00034,G00010,D00003,,,,994103400107026,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
732,200643,2006-12-22,6,14,3,1.59,PRD0901672,CL00104,DEP00036,G00010,D00003,,,,994103700090737,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
738,200641,2006-12-10,1,20,1,1.81,PRD0903081,CL00104,DEP00036,G00010,D00003,,,,994103500106008,M,UM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
762,200643,2006-12-21,5,14,1,0.46,PRD0904080,CL00110,DEP00039,G00010,D00003,,,,994103700012746,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
824,200643,2006-12-19,3,8,1,0.64,PRD0904103,CL00139,DEP00048,G00013,D00003,,,,994103700102417,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
868,200643,2006-12-20,4,21,1,1.03,PRD0902479,CL00144,DEP00051,G00015,D00003,,,,994103700055751,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
909,200641,2006-12-06,4,12,6,7.14,PRD0901569,CL00151,DEP00052,G00015,D00003,,,,994103500143357,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
914,200641,2006-12-04,2,17,1,0.34,PRD0901407,CL00148,DEP00052,G00015,D00003,,,,994103500011367,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
992,200643,2006-12-23,7,11,1,1.91,PRD0900680,CL00159,DEP00054,G00016,D00003,,,,994103700056200,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
998,200644,2006-12-30,7,17,1,1.9,PRD0901723,CL00160,DEP00054,G00016,D00003,,,,994103800088209,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
1042,200642,2006-12-15,6,20,1,0.27,PRD0900393,CL00197,DEP00067,G00021,D00005,,,,994103600154597,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1043,200642,2006-12-16,7,15,1,0.13,PRD0900546,CL00197,DEP00067,G00021,D00005,,,,994103600107862,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1054,200641,2006-12-05,3,15,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,,,,994103500051163,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1059,200641,2006-12-08,6,15,1,0.97,PRD0902576,CL00198,DEP00067,G00021,D00005,,,,994103500024748,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
1072,200644,2006-12-27,4,13,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,,,,994103800008772,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1083,200641,2006-12-04,2,13,1,1.01,PRD0904539,CL00209,DEP00069,G00022,D00005,,,,994103500079179,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1116,200642,2006-12-13,4,15,1,2.04,PRD0904730,CL00214,DEP00071,G00022,D00005,CUST0000099658,LA,OF,994103600221562,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1162,200642,2006-12-11,2,13,1,12.2,PRD0903622,CL00246,DEP00088,G00029,D00008,CUST0000397549,LA,OT,994103600416485,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1187,200641,2006-12-09,7,14,1,6.71,PRD0901621,CL00212,DEP00070,G00022,D00005,CUST0000202818,LA,YF,994103500285159,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1195,200643,2006-12-20,4,15,1,12.2,PRD0903622,CL00246,DEP00088,G00029,D00008,CUST0000727069,LA,OT,994103700738170,S,MM,Small Shop,Nonfood,STORE00001,LS,E02,2006,12,2006-12
1214,200641,2006-12-08,6,18,1,1.21,PRD0903287,CL00093,DEP00028,G00008,D00002,CUST0000527918,LA,YF,994103500493512,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1220,200644,2006-12-31,1,10,1,1.66,PRD0903419,CL00093,DEP00028,G00008,D00002,CUST0000820750,LA,OA,994103800478928,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
1307,200641,2006-12-06,4,14,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000915203,LA,OT,994103500743744,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
1312,200643,2006-12-24,1,14,1,0.96,PRD0903779,CL00001,DEP00001,G00001,D00001,CUST0000996753,LA,YF,994103700939534,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1336,200644,2006-12-27,4,19,1,0.5,PRD0900336,CL00006,DEP00002,G00001,D00001,CUST0000997122,LA,OF,994103800556782,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1391,200641,2006-12-05,3,9,3,0.03,PRD0900379,CL00011,DEP00003,G00002,D00001,CUST0000716845,LA,OA,994103500615116,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
1425,200643,2006-12-22,6,12,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,CUST0000364367,LA,YF,994103700467239,L,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1443,200644,2006-12-25,2,8,1,1.89,PRD0903472,CL00018,DEP00005,G00003,D00001,CUST0000190750,LA,OT,994103800201234,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1447,200643,2006-12-23,7,12,1,2.85,PRD0902087,CL00020,DEP00005,G00003,D00001,CUST0000312377,LA,OT,994103700427837,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1453,200641,2006-12-10,1,18,1,1.28,PRD0900603,CL00018,DEP00005,G00003,D00001,CUST0000527918,LA,YF,994103500493511,M,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1457,200644,2006-12-29,6,12,1,1.01,PRD0900243,CL00017,DEP00005,G00003,D00001,CUST0000696111,LA,YF,994103800423771,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1458,200644,2006-12-28,5,15,1,0.54,PRD0904679,CL00017,DEP00005,G00003,D00001,CUST0000970826,LA,OT,994103800545499,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1472,200642,2006-12-12,3,16,1,0.85,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000657952,LA,YF,994103600586608,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1541,200640,2006-12-01,6,14,1,0.63,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000263501,LA,OT,994103400330548,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1545,200643,2006-12-22,6,16,1,2.52,PRD0904157,CL00030,DEP00008,G00004,D00002,CUST0000065412,LA,YF,994103700243146,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1550,200644,2006-12-29,6,15,1,1.0,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000435195,LA,YF,994103800308861,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1551,200643,2006-12-21,5,11,1,0.86,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000848108,LA,,994103700828303,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1580,200643,2006-12-24,1,21,1,1.79,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000263501,LA,OT,994103700391361,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
1588,200643,2006-12-21,5,8,1,1.81,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000622502,LA,OA,994103700659723,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
1737,200640,2006-12-03,1,8,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000957189,LA,YF,994103400782792,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1742,200643,2006-12-19,3,8,1,1.27,PRD0902640,CL00045,DEP00011,G00004,D00002,CUST0000283533,LA,,994103700406235,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
1753,200643,2006-12-22,6,16,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000298310,LA,YF,994103700417145,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
1796,200640,2006-12-03,1,16,1,8.74,PRD0901335,CL00058,DEP00016,G00006,D00002,CUST0000475538,LA,YF,994103400468375,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
1808,200644,2006-12-30,7,12,1,1.77,PRD0904701,CL00058,DEP00016,G00006,D00002,CUST0000696111,LA,YF,994103800423770,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1815,200642,2006-12-13,4,15,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000393587,LA,YA,994103600413899,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
1941,200642,2006-12-12,3,16,1,0.81,PRD0902637,CL00069,DEP00020,G00007,D00002,CUST0000587643,LA,,994103600540371,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
1953,200641,2006-12-09,7,15,3,2.49,PRD0902518,CL00069,DEP00020,G00007,D00002,CUST0000812410,LA,PE,994103500676396,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2044,200642,2006-12-15,6,8,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000898638,LA,OT,994103600744658,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2056,200641,2006-12-04,2,8,1,2.36,PRD0900249,CL00072,DEP00021,G00007,D00002,CUST0000986278,LA,,994103500789509,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2089,200640,2006-12-03,1,14,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000832547,LA,OF,994103400700823,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2134,200642,2006-12-17,1,21,1,1.74,PRD0901173,CL00075,DEP00022,G00007,D00002,CUST0000662370,LA,OT,994103600589622,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2158,200644,2006-12-30,7,13,1,1.39,PRD0901712,CL00078,DEP00022,G00007,D00002,CUST0000751850,LA,OT,994103800448731,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2214,200641,2006-12-07,5,8,1,6.91,PRD0901985,CL00083,DEP00023,G00007,D00002,CUST0000543374,LA,OT,994103500503391,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2256,200641,2006-12-05,3,17,3,3.66,PRD0901945,CL00089,DEP00025,G00008,D00002,CUST0000349165,LA,OT,994103500378963,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2274,200643,2006-12-21,5,19,1,2.26,PRD0902194,CL00092,DEP00027,G00008,D00002,CUST0000393587,LA,YA,994103700488878,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2319,200644,2006-12-29,6,15,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000528012,LA,OT,994103800349683,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2320,200641,2006-12-07,5,9,1,0.41,PRD0900663,CL00103,DEP00035,G00010,D00003,CUST0000755461,LA,YA,994103500640147,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2327,200642,2006-12-17,1,21,1,0.8,PRD0902193,CL00105,DEP00036,G00010,D00003,CUST0000639364,LA,,994103600574344,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2335,200642,2006-12-11,2,13,3,1.53,PRD0900944,CL00104,DEP00036,G00010,D00003,CUST0000312411,LA,YF,994103600360927,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2344,200643,2006-12-20,4,8,3,3.21,PRD0901502,CL00105,DEP00036,G00010,D00003,CUST0000572854,LA,OT,994103700622236,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2391,200641,2006-12-07,5,21,1,1.2,PRD0904643,CL00110,DEP00039,G00010,D00003,CUST0000996753,LA,YF,994103500796153,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2411,200640,2006-12-01,6,14,1,0.51,PRD0903273,CL00117,DEP00042,G00011,D00003,CUST0000404647,LA,YA,994103400422311,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2418,200643,2006-12-19,3,8,1,2.7,PRD0904720,CL00123,DEP00044,G00012,D00003,CUST0000416322,LA,,994103700505862,M,UM,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2422,200640,2006-12-02,7,9,1,1.41,PRD0904740,CL00123,DEP00044,G00012,D00003,CUST0000513227,LA,OA,994103400492943,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2463,200644,2006-12-29,6,21,4,2.68,PRD0903727,CL00129,DEP00046,G00013,D00003,CUST0000988001,LA,OA,994103800552926,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2470,200641,2006-12-04,2,19,1,1.24,PRD0903705,CL00128,DEP00046,G00013,D00003,CUST0000167190,LA,OA,994103500262254,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2471,200641,2006-12-05,3,14,1,0.62,PRD0900431,CL00129,DEP00046,G00013,D00003,CUST0000809769,LA,OT,994103500674754,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2485,200640,2006-12-01,6,21,1,0.5,PRD0900122,CL00133,DEP00047,G00013,D00003,CUST0000820228,LA,OT,994103400692811,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2486,200642,2006-12-14,5,12,1,0.36,PRD0901581,CL00134,DEP00047,G00013,D00003,CUST0000731822,LA,OT,994103600635303,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2491,200642,2006-12-11,2,21,1,1.53,PRD0904228,CL00132,DEP00047,G00013,D00003,CUST0000322562,LA,OF,994103600367443,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2495,200643,2006-12-24,1,8,1,1.39,PRD0904683,CL00130,DEP00047,G00013,D00003,CUST0000574623,LA,OF,994103700623566,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2505,200643,2006-12-20,4,19,1,1.16,PRD0903059,CL00133,DEP00047,G00013,D00003,CUST0000971332,LA,,994103700920832,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2548,200644,2006-12-31,1,14,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000986278,LA,,994103800552159,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2583,200640,2006-12-03,1,11,3,4.38,PRD0901469,CL00140,DEP00049,G00014,D00003,CUST0000057847,LA,OT,994103400196615,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
2586,200643,2006-12-22,6,8,1,2.22,PRD0900682,CL00140,DEP00049,G00014,D00003,CUST0000534768,LA,YF,994103700593728,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2614,200642,2006-12-13,4,15,1,1.03,PRD0904119,CL00147,DEP00051,G00015,D00003,CUST0000099658,LA,OF,994103600221562,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2655,200642,2006-12-12,3,10,1,1.22,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000657952,LA,YF,994103600586609,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2690,200642,2006-12-17,1,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000096000,LA,OT,994103600219203,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
2712,200643,2006-12-23,7,21,1,1.21,PRD0902224,CL00151,DEP00052,G00015,D00003,CUST0000711331,LA,OA,994103700726547,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2734,200643,2006-12-20,4,21,1,0.71,PRD0900043,CL00148,DEP00052,G00015,D00003,CUST0000450865,LA,OA,994103700531439,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2738,200643,2006-12-21,5,8,4,2.0,PRD0904916,CL00153,DEP00052,G00015,D00003,CUST0000622502,LA,OA,994103700659722,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2750,200643,2006-12-20,4,14,6,2.1,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000738850,LA,OT,994103700746845,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
2806,200643,2006-12-20,4,19,1,1.22,PRD0900670,CL00155,DEP00053,G00016,D00003,CUST0000971332,LA,,994103700920832,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2818,200643,2006-12-20,4,19,1,0.96,PRD0901136,CL00156,DEP00053,G00016,D00003,CUST0000971332,LA,,994103700920832,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
2845,200642,2006-12-14,5,16,1,1.22,PRD0902569,CL00159,DEP00054,G00016,D00003,CUST0000136920,LA,YF,994103600246286,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2870,200643,2006-12-21,5,21,1,0.52,PRD0900024,CL00160,DEP00054,G00016,D00003,CUST0000879560,LA,OF,994103700851896,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
2874,200641,2006-12-05,3,9,1,0.87,PRD0902429,CL00161,DEP00054,G00016,D00003,CUST0000393587,LA,YA,994103500407402,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2879,200641,2006-12-10,1,13,1,0.6,PRD0901141,CL00159,DEP00054,G00016,D00003,CUST0000986278,LA,,994103500789510,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,12,2006-12
2947,200641,2006-12-10,1,19,1,0.08,PRD0903770,CL00163,DEP00055,G00016,D00003,CUST0000339006,LA,YA,994103500372276,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,12,2006-12
2982,200642,2006-12-17,1,11,1,2.72,PRD0902165,CL00195,DEP00067,G00021,D00005,CUST0000211159,LA,OA,994103600294733,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,12,2006-12
3014,200642,2006-12-15,6,17,1,2.38,PRD0904684,CL00201,DEP00067,G00021,D00005,CUST0000985195,LA,OA,994103600801871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
3015,200642,2006-12-12,3,21,1,3.32,PRD0902444,CL00195,DEP00067,G00021,D00005,CUST0000298310,LA,YF,994103600351419,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
3029,200642,2006-12-11,2,13,1,4.41,PRD0903313,CL00201,DEP00067,G00021,D00005,CUST0000256489,LA,OF,994103600324373,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
3047,200640,2006-12-03,1,18,1,0.81,PRD0901359,CL00201,DEP00067,G00021,D00005,CUST0000868061,LA,OT,994103400724172,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
3064,200644,2006-12-29,6,16,1,0.83,PRD0902242,CL00202,DEP00067,G00021,D00005,CUST0000140340,LA,OT,994103800179202,S,LA,Small Shop,Nonfood,STORE00001,LS,E02,2006,12,2006-12
3074,200644,2006-12-27,4,14,1,0.39,PRD0900849,CL00195,DEP00067,G00021,D00005,CUST0000283533,LA,,994103800241936,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2006,12,2006-12
3084,200643,2006-12-20,4,21,1,0.85,PRD0900020,CL00202,DEP00067,G00021,D00005,CUST0000016404,LA,OT,994103700206405,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
3088,200643,2006-12-20,4,16,1,1.15,PRD0900914,CL00201,DEP00067,G00021,D00005,CUST0000467543,LA,YA,994103700543860,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,12,2006-12
3095,200640,2006-12-01,6,19,1,1.11,PRD0902127,CL00201,DEP00067,G00021,D00005,CUST0000102405,LA,OT,994103400225618,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,12,2006-12
