,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
1656,200651,2007-02-14,4,16,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000122195,LA,YA,994104500243078,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
1663,200651,2007-02-16,6,21,1,1.24,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000263489,LA,YA,994104500333991,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
1761,200651,2007-02-17,7,19,1,3.82,PRD0903722,CL00051,DEP00013,G00005,D00002,CUST0000132570,LA,YF,994104500249732,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
1762,200649,2007-02-01,5,21,1,12.09,PRD0904418,CL00051,DEP00013,G00005,D00002,CUST0000337192,LA,OF,994104300380766,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
1767,200650,2007-02-11,1,11,1,12.88,PRD0903738,CL00050,DEP00013,G00005,D00002,CUST0000820750,LA,OA,994104400684095,M,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
1789,200651,2007-02-16,6,12,3,9.63,PRD0900109,CL00059,DEP00016,G00006,D00002,CUST0000193593,LA,YF,994104500288820,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
1811,200651,2007-02-12,2,12,1,0.89,PRD0903057,CL00063,DEP00019,G00007,D00002,CUST0000415649,LA,OF,994104500432819,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
1818,200652,2007-02-23,6,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000167190,LA,OA,994104600265122,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
1853,200651,2007-02-18,1,15,1,1.55,PRD0904038,CL00067,DEP00019,G00007,D00002,CUST0000993465,LA,YF,994104500807015,M,MM,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
1860,200652,2007-02-20,3,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994104600685484,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
1943,200651,2007-02-12,2,21,1,0.52,PRD0902286,CL00070,DEP00020,G00007,D00002,CUST0000639364,LA,,994104500578146,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
1947,200651,2007-02-15,5,15,1,0.92,PRD0900296,CL00070,DEP00020,G00007,D00002,CUST0000848108,LA,,994104500712616,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
2013,200650,2007-02-11,1,12,1,4.27,PRD0901449,CL00072,DEP00021,G00007,D00002,CUST0000393587,LA,YA,994104400413520,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2017,200652,2007-02-22,5,21,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,CUST0000337192,LA,OF,994104600374137,M,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
2125,200652,2007-02-23,6,12,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000809769,LA,OT,994104600678340,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
2133,200651,2007-02-17,7,19,1,3.32,PRD0904206,CL00076,DEP00022,G00007,D00002,CUST0000099658,LA,OF,994104500228334,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
2236,200651,2007-02-17,7,11,1,0.62,PRD0900203,CL00088,DEP00025,G00008,D00002,CUST0000007860,LA,OT,994104500168667,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2261,200652,2007-02-25,1,19,1,0.25,PRD0900985,CL00092,DEP00027,G00008,D00002,CUST0000175060,LA,YA,994104600270010,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2278,200650,2007-02-09,6,21,1,1.78,PRD0901704,CL00096,DEP00030,G00008,D00002,CUST0000590382,LA,OT,994104400537714,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2279,200652,2007-02-19,2,13,3,4.32,PRD0903596,CL00096,DEP00030,G00008,D00002,CUST0000202661,LA,OF,994104600287890,L,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
2300,200652,2007-02-24,7,19,1,0.27,PRD0900467,CL00103,DEP00035,G00010,D00003,CUST0000993465,LA,YF,994104600796670,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2370,200701,2007-02-26,2,15,3,1.02,PRD0903835,CL00107,DEP00037,G00010,D00003,CUST0000122195,LA,YA,994104700238446,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
2382,200650,2007-02-07,4,8,3,0.21,PRD0903270,CL00110,DEP00039,G00010,D00003,CUST0000622535,LA,,994104400558362,L,MM,Top Up,Grocery,STORE00001,LS,E02,2007,2,2007-2
2386,200650,2007-02-05,2,12,1,0.98,PRD0903208,CL00110,DEP00039,G00010,D00003,CUST0000997122,LA,OF,994104400796605,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2435,200650,2007-02-09,6,16,1,1.38,PRD0901148,CL00129,DEP00046,G00013,D00003,CUST0000837073,LA,OA,994104400694419,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2514,200651,2007-02-18,1,14,1,0.64,PRD0904103,CL00139,DEP00048,G00013,D00003,CUST0000207155,LA,OF,994104500297709,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2564,200651,2007-02-12,2,18,1,0.86,PRD0902784,CL00140,DEP00049,G00014,D00003,CUST0000622502,LA,OA,994104500567048,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2565,200652,2007-02-20,3,18,1,1.07,PRD0903260,CL00140,DEP00049,G00014,D00003,CUST0000896966,LA,YA,994104600734651,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2566,200650,2007-02-06,3,14,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000833037,LA,OT,994104400691725,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2567,200651,2007-02-13,3,21,1,2.42,PRD0902381,CL00140,DEP00049,G00014,D00003,CUST0000708150,LA,OT,994104500622504,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2574,200652,2007-02-24,7,13,3,9.03,PRD0902075,CL00140,DEP00049,G00014,D00003,CUST0000364905,LA,YA,994104600392112,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2596,200652,2007-02-19,2,15,1,0.46,PRD0904400,CL00142,DEP00050,G00014,D00003,CUST0000707553,LA,,994104600613180,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2599,200651,2007-02-18,1,14,1,0.68,PRD0900507,CL00142,DEP00050,G00014,D00003,CUST0000915203,LA,OT,994104500756228,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2620,200650,2007-02-06,3,14,1,2.38,PRD0902977,CL00144,DEP00051,G00015,D00003,CUST0000833037,LA,OT,994104400691725,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2639,200652,2007-02-20,3,18,1,1.87,PRD0903677,CL00151,DEP00052,G00015,D00003,CUST0000896966,LA,YA,994104600734651,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2640,200652,2007-02-20,3,13,1,0.57,PRD0903542,CL00151,DEP00052,G00015,D00003,CUST0000777781,LA,PE,994104600657902,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2656,200649,2007-02-03,7,19,3,1.71,PRD0903542,CL00151,DEP00052,G00015,D00003,CUST0000283533,LA,,994104300346526,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2007,2,2007-2
2676,200651,2007-02-16,6,12,3,4.29,PRD0904434,CL00151,DEP00052,G00015,D00003,CUST0000193593,LA,YF,994104500288820,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
2760,200651,2007-02-17,7,10,1,0.53,PRD0903869,CL00156,DEP00053,G00016,D00003,CUST0000698926,LA,PE,994104500616553,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
2764,200651,2007-02-16,6,11,3,2.34,PRD0902221,CL00155,DEP00053,G00016,D00003,CUST0000660556,LA,OT,994104500591670,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2775,200650,2007-02-10,7,13,1,1.11,PRD0903250,CL00157,DEP00053,G00016,D00003,CUST0000986278,LA,,994104400789690,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2843,200650,2007-02-08,5,21,1,1.17,PRD0904243,CL00160,DEP00054,G00016,D00003,CUST0000298310,LA,YF,994104400352705,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2851,200651,2007-02-12,2,18,1,1.08,PRD0903398,CL00159,DEP00054,G00016,D00003,CUST0000622502,LA,OA,994104500567048,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2859,200650,2007-02-06,3,14,3,4.68,PRD0900049,CL00160,DEP00054,G00016,D00003,CUST0000833037,LA,OT,994104400691725,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
2873,200652,2007-02-24,7,12,3,4.59,PRD0904931,CL00160,DEP00054,G00016,D00003,CUST0000585617,LA,YF,994104600534166,L,LA,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
2922,200650,2007-02-05,2,9,1,1.61,PRD0901507,CL00163,DEP00055,G00016,D00003,CUST0000053927,LA,,994104400198445,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3033,200651,2007-02-12,2,8,1,0.55,PRD0904673,CL00200,DEP00067,G00021,D00005,CUST0000767243,LA,OT,994104500660686,M,UM,Small Shop,Grocery,STORE00001,LS,E02,2007,2,2007-2
3072,200701,2007-02-27,3,19,1,0.44,PRD0903333,CL00199,DEP00067,G00021,D00005,CUST0000751850,LA,OT,994104700649902,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3096,200652,2007-02-19,2,15,1,1.55,PRD0900599,CL00205,DEP00069,G00022,D00005,CUST0000707553,LA,,994104600613180,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3100,200650,2007-02-11,1,15,1,0.85,PRD0903548,CL00205,DEP00069,G00022,D00005,CUST0000179179,LA,OT,994104400277425,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3142,200652,2007-02-25,1,16,3,0.03,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000744374,LA,,994104600636626,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3156,200651,2007-02-14,4,8,12,0.12,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000037123,LA,OA,994104500187747,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3179,200652,2007-02-19,2,11,1,1.58,PRD0900155,CL00229,DEP00081,G00027,D00008,CUST0000997122,LA,OF,994104600799094,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2007,2,2007-2
3195,200650,2007-02-05,2,15,3,3.15,PRD0901112,CL00093,DEP00028,G00008,D00002,CUST0000644461,MM,,994104400572439,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3212,200649,2007-02-02,6,20,1,0.2,PRD0902472,CL00113,DEP00040,G00011,D00003,CUST0000185462,MM,YA,994104300284552,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3216,200651,2007-02-17,7,9,1,4.77,PRD0904261,CL00250,DEP00090,G00031,D00009,CUST0000778112,MM,OT,994104500667597,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
3223,200649,2007-02-02,6,13,3,3.72,PRD0900251,CL00061,DEP00018,G00006,D00002,CUST0000161411,MM,PE,994104300269502,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3234,200650,2007-02-07,4,12,1,6.42,PRD0904154,CL00235,DEP00083,G00028,D00008,CUST0000239714,MM,OT,994104400316117,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3245,200650,2007-02-10,7,20,1,3.6,PRD0901652,CL00235,DEP00083,G00028,D00008,CUST0000554024,MM,YF,994104400514797,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3376,200652,2007-02-25,1,13,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000161319,MM,,994104600261453,M,MM,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
3396,200650,2007-02-08,5,13,1,0.97,PRD0901789,CL00001,DEP00001,G00001,D00001,CUST0000312034,MM,YF,994104400361600,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3492,200651,2007-02-13,3,16,1,1.3,PRD0904318,CL00007,DEP00003,G00002,D00001,CUST0000602746,MM,PE,994104500554305,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
3587,200701,2007-02-26,2,11,7,3.08,PRD0902735,CL00020,DEP00005,G00003,D00001,CUST0000733782,MM,OT,994104700637939,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3602,200652,2007-02-21,4,11,1,1.07,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000964285,MM,YA,994104600777997,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3611,200651,2007-02-17,7,21,1,1.19,PRD0900867,CL00027,DEP00008,G00004,D00002,CUST0000329537,MM,,994104500377016,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3688,200651,2007-02-15,5,14,1,1.68,PRD0900494,CL00023,DEP00008,G00004,D00002,CUST0000426205,MM,OA,994104500439652,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3692,200650,2007-02-08,5,21,1,2.1,PRD0902300,CL00025,DEP00008,G00004,D00002,CUST0000378031,MM,OA,994104400403446,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
3780,200701,2007-02-26,2,18,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000200767,MM,OF,994104700289481,M,LA,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
3803,200651,2007-02-13,3,16,1,0.8,PRD0900385,CL00036,DEP00009,G00004,D00002,CUST0000503950,MM,YA,994104500489908,S,UM,Small Shop,Fresh,STORE00001,LS,E02,2007,2,2007-2
3823,200649,2007-02-03,7,11,1,0.67,PRD0903051,CL00039,DEP00010,G00004,D00002,CUST0000008415,MM,OT,994104300172404,L,MM,Top Up,Fresh,STORE00001,LS,E02,2007,2,2007-2
3825,200649,2007-02-04,1,9,1,0.7,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000036136,MM,PE,994104300190020,L,MM,Top Up,Mixed,STORE00001,LS,E02,2007,2,2007-2
3836,200650,2007-02-10,7,21,1,0.58,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000052854,MM,YF,994104400197754,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2007,2,2007-2
