,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
279,200803,2008-03-12,4,18,1,0.38,PRD0900531,CL00026,DEP00008,G00004,D00002,,,,994110100155607,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
310,200803,2008-03-14,6,12,1,1.12,PRD0900925,CL00035,DEP00009,G00004,D00002,,,,994110100029454,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
334,200802,2008-03-07,6,8,3,2.01,PRD0903099,CL00039,DEP00010,G00004,D00002,,,,994110000075093,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
401,200803,2008-03-15,7,9,1,1.22,PRD0903246,CL00042,DEP00011,G00004,D00002,,,,994110100055945,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
428,200804,2008-03-21,6,18,1,4.58,PRD0902170,CL00051,DEP00013,G00005,D00002,,,,994110200026295,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
433,200806,2008-03-31,2,15,1,3.44,PRD0900314,CL00058,DEP00016,G00006,D00002,,,,994110400112484,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
461,200805,2008-03-25,3,21,1,1.73,PRD0904266,CL00067,DEP00019,G00007,D00002,,,,994110300068514,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
469,200805,2008-03-28,6,11,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994110300149957,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
471,200803,2008-03-16,1,19,1,1.71,PRD0904255,CL00067,DEP00019,G00007,D00002,,,,994110100003378,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
489,200802,2008-03-09,1,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994110000033592,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
491,200804,2008-03-21,6,17,1,1.27,PRD0900288,CL00067,DEP00019,G00007,D00002,,,,994110200151416,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
499,200802,2008-03-04,3,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994110000029873,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
503,200804,2008-03-18,3,16,1,0.79,PRD0902659,CL00065,DEP00019,G00007,D00002,,,,994110200090456,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
509,200802,2008-03-07,6,15,1,3.71,PRD0903134,CL00067,DEP00019,G00007,D00002,,,,994110000035971,M,LA,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
541,200802,2008-03-06,5,13,1,1.15,PRD0900053,CL00070,DEP00020,G00007,D00002,,,,994110000059379,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
545,200804,2008-03-23,1,21,1,1.58,PRD0900740,CL00070,DEP00020,G00007,D00002,,,,994110200012055,S,UM,Small Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
577,200804,2008-03-23,1,17,1,2.36,PRD0900249,CL00072,DEP00021,G00007,D00002,,,,994110200070583,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
582,200803,2008-03-13,5,17,3,5.28,PRD0904479,CL00073,DEP00021,G00007,D00002,,,,994110100076997,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
583,200802,2008-03-04,3,14,1,1.73,PRD0901839,CL00074,DEP00021,G00007,D00002,,,,994110000029873,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
597,200805,2008-03-25,3,17,4,5.0,PRD0903627,CL00079,DEP00022,G00007,D00002,,,,994110300139345,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
644,200804,2008-03-19,4,21,1,1.18,PRD0901474,CL00075,DEP00022,G00007,D00002,,,,994110200101538,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
672,200804,2008-03-21,6,14,1,42.43,PRD0902543,CL00085,DEP00024,G00007,D00002,,,,994110200035148,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
692,200802,2008-03-07,6,21,1,1.93,PRD0904968,CL00092,DEP00027,G00008,D00002,,,,994110000143571,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
701,200803,2008-03-10,2,19,1,1.35,PRD0900252,CL00096,DEP00030,G00008,D00002,,,,994110100012221,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
731,200805,2008-03-30,1,17,1,0.47,PRD0901367,CL00105,DEP00036,G00010,D00003,,,,994110300095039,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
734,200802,2008-03-07,6,21,1,0.53,PRD0901672,CL00104,DEP00036,G00010,D00003,,,,994110000143571,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
740,200805,2008-03-29,7,10,5,1.75,PRD0903078,CL00108,DEP00037,G00010,D00003,,,,994110300068912,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
759,200803,2008-03-13,5,13,1,1.7,PRD0904407,CL00111,DEP00039,G00010,D00003,,,,994110100102918,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
764,200803,2008-03-12,4,15,1,0.73,PRD0902758,CL00110,DEP00039,G00010,D00003,,,,994110100074113,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
788,200803,2008-03-15,7,16,1,1.5,PRD0902571,CL00129,DEP00046,G00013,D00003,,,,994110100159507,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
793,200802,2008-03-08,7,13,1,1.5,PRD0902628,CL00128,DEP00046,G00013,D00003,,,,994110000023896,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
822,200803,2008-03-15,7,21,1,0.18,PRD0902402,CL00135,DEP00048,G00013,D00003,,,,994110100106078,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
831,200805,2008-03-28,6,15,1,1.27,PRD0902460,CL00141,DEP00049,G00014,D00003,,,,994110300057781,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
840,200802,2008-03-07,6,15,1,2.23,PRD0904163,CL00140,DEP00049,G00014,D00003,,,,994110000113809,M,UM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
864,200805,2008-03-25,3,14,1,1.92,PRD0901365,CL00144,DEP00051,G00015,D00003,,,,994110300104257,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
885,200805,2008-03-25,3,14,4,7.48,PRD0903677,CL00151,DEP00052,G00015,D00003,,,,994110300025780,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
895,200805,2008-03-30,1,21,1,0.57,PRD0903542,CL00151,DEP00052,G00015,D00003,,,,994110300057507,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
920,200803,2008-03-11,3,19,1,0.76,PRD0904234,CL00148,DEP00052,G00015,D00003,,,,994110100149170,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
921,200803,2008-03-13,5,17,1,1.39,PRD0904334,CL00151,DEP00052,G00015,D00003,,,,994110100076997,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
932,200805,2008-03-28,6,15,3,2.88,PRD0904745,CL00157,DEP00053,G00016,D00003,,,,994110300057781,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
972,200801,2008-03-02,1,21,1,1.24,PRD0902627,CL00159,DEP00054,G00016,D00003,,,,994109900014916,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
989,200803,2008-03-16,1,21,1,1.23,PRD0904229,CL00160,DEP00054,G00016,D00003,,,,994110100010085,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
994,200802,2008-03-09,1,21,1,1.22,PRD0902569,CL00159,DEP00054,G00016,D00003,,,,994110000033592,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
1014,200805,2008-03-28,6,15,1,2.09,PRD0904274,CL00162,DEP00055,G00016,D00003,,,,994110300057781,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
1050,200805,2008-03-29,7,16,1,1.03,PRD0903109,CL00199,DEP00067,G00021,D00005,,,,994110300151856,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1056,200804,2008-03-18,3,11,1,2.95,PRD0901017,CL00195,DEP00067,G00021,D00005,,,,994110200019787,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1088,200805,2008-03-27,5,17,1,0.36,PRD0902647,CL00218,DEP00073,G00023,D00005,,,,994110300119369,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
1099,200804,2008-03-23,1,11,1,0.32,PRD0903090,CL00218,DEP00073,G00023,D00005,,,,994110200146500,S,MM,Small Shop,Nonfood,STORE00001,LS,E02,2008,3,2008-3
1151,200801,2008-03-02,1,8,3,6.06,PRD0901216,CL00091,DEP00026,G00008,D00002,CUST0000075238,LA,YF,994109900209870,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1165,200805,2008-03-26,4,8,1,0.3,PRD0904463,CL00248,DEP00089,G00030,D00009,CUST0000696111,LA,YF,994110300604568,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
1177,200801,2008-03-02,1,15,1,1.05,PRD0901112,CL00093,DEP00028,G00008,D00002,CUST0000826662,LA,YF,994109900710635,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
1189,200803,2008-03-10,2,16,1,2.02,PRD0901216,CL00091,DEP00026,G00008,D00002,CUST0000771768,LA,YA,994110100679700,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1238,200804,2008-03-18,3,11,3,0.78,PRD0900154,CL00248,DEP00089,G00030,D00009,CUST0000745448,LA,OF,994110200631795,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
1298,200804,2008-03-23,1,19,3,2.1,PRD0904478,CL00002,DEP00001,G00001,D00001,CUST0000957189,LA,YF,994110200765844,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1299,200803,2008-03-12,4,15,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000915203,LA,OT,994110100775306,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1314,200803,2008-03-13,5,19,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000037123,LA,OA,994110100192934,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
1343,200803,2008-03-12,4,11,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,CUST0000416322,LA,,994110100443720,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1423,200803,2008-03-14,6,13,1,2.09,PRD0902041,CL00013,DEP00004,G00003,D00001,CUST0000057847,LA,OT,994110100206854,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1532,200801,2008-03-02,1,13,1,0.39,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000644893,LA,PE,994109900589185,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1603,200802,2008-03-06,5,14,1,0.93,PRD0901549,CL00034,DEP00009,G00004,D00002,CUST0000503093,LA,OA,994110000502678,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1619,200805,2008-03-30,1,17,1,0.7,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000053927,LA,,994110300199011,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1642,200805,2008-03-24,2,13,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000836989,LA,OT,994110300693868,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1644,200805,2008-03-30,1,13,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000820750,LA,OA,994110300683566,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
1670,200805,2008-03-30,1,12,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000455083,LA,OT,994110300451944,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
1679,200805,2008-03-26,4,13,1,0.9,PRD0902271,CL00044,DEP00011,G00004,D00002,CUST0000172891,LA,YF,994110300274201,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1803,200804,2008-03-22,7,10,1,2.56,PRD0901727,CL00059,DEP00016,G00006,D00002,CUST0000666899,LA,OT,994110200581772,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
1847,200804,2008-03-23,1,13,3,2.34,PRD0904792,CL00065,DEP00019,G00007,D00002,CUST0000947150,LA,PE,994110200759669,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1852,200805,2008-03-27,5,18,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000285720,LA,OF,994110300345070,M,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1884,200803,2008-03-14,6,16,1,0.89,PRD0903057,CL00063,DEP00019,G00007,D00002,CUST0000403088,LA,YF,994110100435098,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1892,200803,2008-03-11,3,13,4,3.64,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000336781,LA,OF,994110100390757,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1918,200802,2008-03-04,3,20,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000065412,LA,YF,994110000214645,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
1920,200803,2008-03-10,2,14,1,2.21,PRD0900411,CL00067,DEP00019,G00007,D00002,CUST0000917992,LA,,994110100777185,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
1946,200805,2008-03-26,4,9,1,1.05,PRD0903831,CL00070,DEP00020,G00007,D00002,CUST0000085399,LA,YA,994110300219014,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
1970,200802,2008-03-07,6,15,3,2.1,PRD0901165,CL00070,DEP00020,G00007,D00002,CUST0000312411,LA,YF,994110000377159,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2015,200805,2008-03-25,3,13,1,1.22,PRD0901817,CL00073,DEP00021,G00007,D00002,CUST0000063931,LA,,994110300205290,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2071,200804,2008-03-21,6,15,1,1.72,PRD0903320,CL00073,DEP00021,G00007,D00002,CUST0000707553,LA,,994110200607897,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2077,200802,2008-03-06,5,17,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000386374,LA,OF,994110000425998,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2080,200803,2008-03-10,2,15,3,1.23,PRD0902254,CL00073,DEP00021,G00007,D00002,CUST0000077225,LA,OT,994110100219556,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2096,200804,2008-03-17,2,9,1,1.53,PRD0901778,CL00073,DEP00021,G00007,D00002,CUST0000836803,LA,OT,994110200689595,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2164,200803,2008-03-11,3,16,1,2.12,PRD0904059,CL00079,DEP00022,G00007,D00002,CUST0000762817,LA,YF,994110100673798,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2182,200802,2008-03-06,5,13,1,1.58,PRD0900168,CL00075,DEP00022,G00007,D00002,CUST0000063931,LA,,994110000213638,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2233,200805,2008-03-30,1,13,1,1.21,PRD0902197,CL00088,DEP00025,G00008,D00002,CUST0000105820,LA,OF,994110300231957,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2317,200803,2008-03-15,7,21,1,0.13,PRD0901585,CL00103,DEP00035,G00010,D00003,CUST0000627121,LA,,994110100583332,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2321,200803,2008-03-15,7,14,3,0.54,PRD0904921,CL00103,DEP00035,G00010,D00003,CUST0000312411,LA,YF,994110100374850,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2336,200805,2008-03-26,4,16,3,1.59,PRD0901672,CL00104,DEP00036,G00010,D00003,CUST0000467543,LA,YA,994110300459931,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2343,200804,2008-03-22,7,13,1,0.79,PRD0902920,CL00105,DEP00036,G00010,D00003,CUST0000467543,LA,YA,994110200455804,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2350,200803,2008-03-11,3,16,1,0.53,PRD0901672,CL00104,DEP00036,G00010,D00003,CUST0000696111,LA,YF,994110100629283,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2365,200802,2008-03-08,7,14,1,1.05,PRD0902082,CL00107,DEP00037,G00010,D00003,CUST0000188187,LA,YF,994110000295380,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2392,200804,2008-03-22,7,17,1,0.49,PRD0901987,CL00110,DEP00039,G00010,D00003,CUST0000917992,LA,,994110200741191,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2436,200805,2008-03-29,7,20,1,0.88,PRD0900303,CL00129,DEP00046,G00013,D00003,CUST0000065412,LA,YF,994110300206274,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2447,200803,2008-03-13,5,14,1,0.51,PRD0901611,CL00128,DEP00046,G00013,D00003,CUST0000364905,LA,YA,994110100409842,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2460,200804,2008-03-18,3,13,3,1.65,PRD0900609,CL00128,DEP00046,G00013,D00003,CUST0000820750,LA,OA,994110200679572,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
2508,200803,2008-03-15,7,14,1,0.62,PRD0904027,CL00134,DEP00047,G00013,D00003,CUST0000312411,LA,YF,994110100374850,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2538,200802,2008-03-06,5,14,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000751850,LA,OT,994110000666402,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2545,200803,2008-03-15,7,16,1,0.84,PRD0902693,CL00136,DEP00048,G00013,D00003,CUST0000831416,LA,YF,994110100719215,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2555,200805,2008-03-25,3,20,1,1.59,PRD0903003,CL00140,DEP00049,G00014,D00003,CUST0000386374,LA,OF,994110300408991,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2584,200803,2008-03-12,4,10,1,0.86,PRD0902784,CL00140,DEP00049,G00014,D00003,CUST0000063931,LA,,994110100210776,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2657,200801,2008-03-02,1,13,1,0.14,PRD0903233,CL00148,DEP00052,G00015,D00003,CUST0000644893,LA,PE,994109900589185,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2674,200805,2008-03-25,3,12,1,0.95,PRD0900105,CL00152,DEP00052,G00015,D00003,CUST0000812410,LA,PE,994110300678236,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
2686,200805,2008-03-26,4,13,1,0.24,PRD0903204,CL00148,DEP00052,G00015,D00003,CUST0000467543,LA,YA,994110300459932,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2721,200804,2008-03-17,2,18,1,0.57,PRD0903542,CL00151,DEP00052,G00015,D00003,CUST0000629928,LA,YA,994110200558269,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
2730,200803,2008-03-15,7,17,1,0.34,PRD0903140,CL00152,DEP00052,G00015,D00003,CUST0000386374,LA,OF,994110100424135,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2732,200802,2008-03-08,7,15,1,1.39,PRD0904334,CL00151,DEP00052,G00015,D00003,CUST0000381297,LA,OT,994110000422712,M,UM,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
2740,200804,2008-03-23,1,10,3,4.26,PRD0900728,CL00149,DEP00052,G00015,D00003,CUST0000906935,LA,,994110200734147,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
2754,200805,2008-03-27,5,10,1,1.27,PRD0904089,CL00155,DEP00053,G00016,D00003,CUST0000986734,LA,,994110300789265,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
2796,200803,2008-03-10,2,21,1,0.4,PRD0900522,CL00157,DEP00053,G00016,D00003,CUST0000986278,LA,,994110100822213,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2801,200802,2008-03-05,4,18,1,0.19,PRD0904212,CL00157,DEP00053,G00016,D00003,CUST0000016404,LA,OT,994110000182316,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
2802,200803,2008-03-16,1,11,1,0.96,PRD0901136,CL00156,DEP00053,G00016,D00003,CUST0000820750,LA,OA,994110100712387,M,UM,Small Shop,Grocery,STORE00001,LS,E02,2008,3,2008-3
2809,200804,2008-03-22,7,13,3,4.26,PRD0900349,CL00157,DEP00053,G00016,D00003,CUST0000695518,LA,YA,994110200600017,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2816,200803,2008-03-11,3,16,1,1.05,PRD0904440,CL00155,DEP00053,G00016,D00003,CUST0000696111,LA,YF,994110100629283,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2817,200804,2008-03-21,6,14,1,0.7,PRD0903877,CL00155,DEP00053,G00016,D00003,CUST0000762817,LA,YF,994110200642801,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
2819,200803,2008-03-16,1,20,1,1.18,PRD0902093,CL00156,DEP00053,G00016,D00003,CUST0000997122,LA,OF,994110100829363,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
2948,200803,2008-03-15,7,19,1,1.18,PRD0904993,CL00162,DEP00055,G00016,D00003,CUST0000603024,LA,OT,994110100567149,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
2974,200804,2008-03-21,6,13,1,0.87,PRD0901195,CL00162,DEP00055,G00016,D00003,CUST0000898638,LA,OT,994110200728713,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,3,2008-3
3011,200805,2008-03-29,7,14,1,2.2,PRD0904911,CL00201,DEP00067,G00021,D00005,CUST0000997122,LA,OF,994110300795918,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
3016,200805,2008-03-26,4,13,1,0.31,PRD0903180,CL00199,DEP00067,G00021,D00005,CUST0000172891,LA,YF,994110300274201,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,3,2008-3
3018,200805,2008-03-24,2,15,1,1.27,PRD0904796,CL00198,DEP00067,G00021,D00005,CUST0000122498,LA,YA,994110300242623,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
3046,200803,2008-03-13,5,20,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000635457,LA,OT,994110100588762,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
3124,200802,2008-03-09,1,14,1,0.58,PRD0904517,CL00205,DEP00069,G00022,D00005,CUST0000898638,LA,OT,994110000763269,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
3128,200802,2008-03-08,7,9,1,1.63,PRD0902616,CL00205,DEP00069,G00022,D00005,CUST0000721182,LA,YA,994110000646070,M,MM,Small Shop,Nonfood,STORE00001,LS,E02,2008,3,2008-3
3138,200804,2008-03-20,5,19,1,0.32,PRD0903090,CL00218,DEP00073,G00023,D00005,CUST0000820750,LA,OA,994110200679573,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,3,2008-3
3158,200805,2008-03-27,5,15,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000915203,LA,OT,994110300743822,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,3,2008-3
3174,200804,2008-03-19,4,13,8,0.08,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000393587,LA,YA,994110200409971,L,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,3,2008-3
