,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
1634,200625,2006-08-17,5,19,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000041090,LA,OA,994101900194351,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
1673,200626,2006-08-24,5,19,1,1.27,PRD0902640,CL00045,DEP00011,G00004,D00002,CUST0000868061,LA,OT,994102000705814,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
1692,200623,2006-08-04,6,17,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000210089,LA,OF,994101700302575,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
1694,200623,2006-08-05,7,18,1,0.94,PRD0902808,CL00045,DEP00011,G00004,D00002,CUST0000099658,LA,OF,994101700234871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1699,200624,2006-08-11,6,10,1,1.02,PRD0904887,CL00041,DEP00011,G00004,D00002,CUST0000534768,LA,YF,994101800495259,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1706,200623,2006-08-05,7,18,1,0.24,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000099658,LA,OF,994101700234871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1712,200625,2006-08-15,3,14,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000914368,LA,YA,994101900738017,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1722,200623,2006-08-02,4,17,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000211159,LA,OA,994101700303261,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
1731,200624,2006-08-11,6,10,1,0.28,PRD0900684,CL00043,DEP00011,G00004,D00002,CUST0000534768,LA,YF,994101800495259,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1741,200624,2006-08-12,7,11,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000755461,LA,YA,994101800629352,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
1756,200624,2006-08-12,7,20,1,1.09,PRD0903476,CL00049,DEP00012,G00004,D00002,CUST0000588881,LA,OT,994101800527973,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,8,2006-8
1774,200623,2006-08-04,6,16,1,1.03,PRD0900388,CL00050,DEP00013,G00005,D00002,CUST0000176901,LA,YF,994101700282215,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
1846,200626,2006-08-27,1,20,1,2.23,PRD0902638,CL00067,DEP00019,G00007,D00002,CUST0000896966,LA,YA,994102000724176,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,8,2006-8
1881,200623,2006-08-05,7,18,1,0.86,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000099658,LA,OF,994101700234871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
1987,200627,2006-08-31,5,18,1,0.83,PRD0902518,CL00069,DEP00020,G00007,D00002,CUST0000195321,LA,,994102100284753,M,UM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
1988,200624,2006-08-12,7,21,1,0.54,PRD0900882,CL00069,DEP00020,G00007,D00002,CUST0000525126,LA,YA,994101800489630,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2199,200625,2006-08-20,1,17,1,0.81,PRD0901300,CL00079,DEP00022,G00007,D00002,CUST0000688682,LA,OT,994101900596763,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2238,200623,2006-08-01,3,16,1,1.82,PRD0901468,CL00089,DEP00025,G00008,D00002,CUST0000349165,LA,OT,994101700387471,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
2255,200624,2006-08-11,6,10,3,3.57,PRD0903654,CL00089,DEP00025,G00008,D00002,CUST0000534768,LA,YF,994101800495259,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2257,200624,2006-08-11,6,14,1,2.09,PRD0900616,CL00089,DEP00025,G00008,D00002,CUST0000364905,LA,YA,994101800393761,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
2267,200627,2006-08-30,4,21,1,2.26,PRD0902194,CL00092,DEP00027,G00008,D00002,CUST0000084463,LA,OT,994102100215752,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
2280,200626,2006-08-27,1,12,1,0.81,PRD0900334,CL00096,DEP00030,G00008,D00002,CUST0000603024,LA,OT,994102000540080,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2330,200626,2006-08-24,5,17,1,0.33,PRD0903125,CL00105,DEP00036,G00010,D00003,CUST0000132570,LA,YF,994102000247263,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2340,200624,2006-08-09,4,12,3,1.59,PRD0901672,CL00104,DEP00036,G00010,D00003,CUST0000644893,LA,PE,994101800562099,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2379,200624,2006-08-07,2,17,3,7.65,PRD0902972,CL00106,DEP00037,G00010,D00003,CUST0000648578,LA,YA,994101800564355,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2383,200626,2006-08-26,7,17,3,2.76,PRD0901909,CL00110,DEP00039,G00010,D00003,CUST0000986278,LA,,994102000780506,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,8,2006-8
2410,200624,2006-08-11,6,9,1,1.02,PRD0901642,CL00116,DEP00042,G00011,D00003,CUST0000865076,LA,YA,994101800695232,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2412,200623,2006-08-05,7,20,1,0.41,PRD0901586,CL00116,DEP00042,G00011,D00003,CUST0000394257,LA,OT,994101700415069,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2426,200626,2006-08-21,2,16,1,0.97,PRD0902621,CL00126,DEP00046,G00013,D00003,CUST0000019198,LA,YF,994102000176191,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2506,200623,2006-08-05,7,18,1,0.77,PRD0902340,CL00131,DEP00047,G00013,D00003,CUST0000099658,LA,OF,994101700234871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2525,200624,2006-08-11,6,10,1,0.57,PRD0903590,CL00139,DEP00048,G00013,D00003,CUST0000534768,LA,YF,994101800495259,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2569,200626,2006-08-21,2,14,1,0.81,PRD0901327,CL00141,DEP00049,G00014,D00003,CUST0000403088,LA,YF,994102000415321,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
2591,200627,2006-08-31,5,10,1,0.81,PRD0903000,CL00140,DEP00049,G00014,D00003,CUST0000336132,LA,OT,994102100373061,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
2663,200626,2006-08-21,2,15,1,0.33,PRD0903640,CL00151,DEP00052,G00015,D00003,CUST0000525126,LA,YA,994102000491608,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
2669,200626,2006-08-27,1,13,4,1.36,PRD0903140,CL00152,DEP00052,G00015,D00003,CUST0000996753,LA,YF,994102000786911,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2694,200624,2006-08-07,2,10,1,0.71,PRD0900043,CL00148,DEP00052,G00015,D00003,CUST0000436160,LA,OA,994101800436398,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,8,2006-8
2703,200623,2006-08-04,6,19,1,1.9,PRD0904460,CL00153,DEP00052,G00015,D00003,CUST0000952666,LA,PE,994101700757034,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,8,2006-8
2735,200627,2006-08-29,3,12,1,0.53,PRD0904076,CL00152,DEP00052,G00015,D00003,CUST0000751850,LA,OT,994102100632242,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2808,200625,2006-08-16,4,16,1,0.19,PRD0904212,CL00157,DEP00053,G00016,D00003,CUST0000996753,LA,YF,994101900789273,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2812,200625,2006-08-19,7,13,1,0.08,PRD0900264,CL00155,DEP00053,G00016,D00003,CUST0000644893,LA,PE,994101900569357,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,8,2006-8
2841,200626,2006-08-21,2,14,3,4.77,PRD0901436,CL00160,DEP00054,G00016,D00003,CUST0000500238,LA,OA,994102000475944,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2875,200625,2006-08-17,5,15,1,1.03,PRD0904943,CL00159,DEP00054,G00016,D00003,CUST0000957189,LA,YF,994101900764604,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
2883,200627,2006-08-31,5,19,1,0.53,PRD0903773,CL00159,DEP00054,G00016,D00003,CUST0000101427,LA,OT,994102100226464,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2885,200625,2006-08-19,7,12,1,0.18,PRD0904803,CL00160,DEP00054,G00016,D00003,CUST0000322562,LA,OF,994101900369232,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
2900,200625,2006-08-14,2,14,1,0.74,PRD0901082,CL00159,DEP00054,G00016,D00003,CUST0000826662,LA,YF,994101900682676,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
2969,200625,2006-08-20,1,13,1,1.13,PRD0901023,CL00162,DEP00055,G00016,D00003,CUST0000529848,LA,YA,994101900497641,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,8,2006-8
3053,200625,2006-08-15,3,14,1,2.66,PRD0903257,CL00199,DEP00067,G00021,D00005,CUST0000914368,LA,YA,994101900738017,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3060,200627,2006-08-29,3,20,3,10.74,PRD0901965,CL00195,DEP00067,G00021,D00005,CUST0000086836,LA,YF,994102100217409,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3061,200625,2006-08-20,1,11,1,5.11,PRD0902157,CL00195,DEP00067,G00021,D00005,CUST0000349165,LA,OT,994101900386138,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3067,200623,2006-08-03,5,21,1,2.45,PRD0902841,CL00201,DEP00067,G00021,D00005,CUST0000986734,LA,,994101700777901,M,UM,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
3075,200623,2006-08-06,1,18,1,0.15,PRD0901527,CL00199,DEP00067,G00021,D00005,CUST0000999024,LA,OT,994101700785236,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3080,200627,2006-08-29,3,12,1,3.6,PRD0903728,CL00201,DEP00067,G00021,D00005,CUST0000502371,LA,YF,994102100476019,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3203,200626,2006-08-27,1,12,3,2.64,PRD0901649,CL00171,DEP00057,G00017,D00004,CUST0000191403,MM,,994102000283548,M,XX,Small Shop,Nonfood,STORE00001,LS,E02,2006,8,2006-8
3246,200626,2006-08-21,2,13,1,15.85,PRD0901675,CL00245,DEP00088,G00029,D00008,CUST0000540040,MM,YA,994102000500775,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,8,2006-8
3295,200624,2006-08-10,5,20,1,1.85,PRD0900633,CL00061,DEP00018,G00006,D00002,CUST0000406967,MM,,994101800418831,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3297,200625,2006-08-16,4,11,1,0.7,PRD0900850,CL00109,DEP00038,G00010,D00003,CUST0000785895,MM,OT,994101900657358,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3301,200624,2006-08-12,7,15,1,4.25,PRD0901337,CL00100,DEP00033,G00009,D00002,CUST0000896914,MM,,994101800714693,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3403,200626,2006-08-26,7,15,1,1.44,PRD0900819,CL00002,DEP00001,G00001,D00001,CUST0000975635,MM,OT,994102000773751,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3422,200625,2006-08-18,6,17,3,3.75,PRD0904945,CL00001,DEP00001,G00001,D00001,CUST0000861708,MM,YF,994101900704844,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3466,200623,2006-08-01,3,21,1,1.99,PRD0902238,CL00006,DEP00002,G00001,D00001,CUST0000109875,MM,OT,994101700241181,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3528,200625,2006-08-15,3,13,1,1.01,PRD0902892,CL00007,DEP00003,G00002,D00001,CUST0000634066,MM,YA,994101900562467,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3536,200626,2006-08-25,6,15,1,0.84,PRD0904420,CL00015,DEP00004,G00003,D00001,CUST0000142044,MM,OA,994102000253082,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3549,200624,2006-08-10,5,14,1,1.99,PRD0904755,CL00013,DEP00004,G00003,D00001,CUST0000256627,MM,OA,994101800327776,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3569,200626,2006-08-21,2,9,1,2.08,PRD0900243,CL00017,DEP00005,G00003,D00001,CUST0000526560,MM,OT,994102000492507,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3586,200623,2006-08-06,1,14,1,0.64,PRD0901798,CL00017,DEP00005,G00003,D00001,CUST0000783947,MM,PE,994101700653140,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3589,200624,2006-08-13,1,14,4,1.8,PRD0901872,CL00020,DEP00005,G00003,D00001,CUST0000068394,MM,OA,994101800213765,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3603,200626,2006-08-26,7,15,1,0.89,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000223633,MM,YF,994102000303979,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3606,200626,2006-08-27,1,15,1,2.23,PRD0904723,CL00024,DEP00008,G00004,D00002,CUST0000691573,MM,YF,994102000595650,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3630,200626,2006-08-27,1,17,1,2.78,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000885717,MM,YF,994102000716997,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3663,200626,2006-08-23,4,18,1,0.69,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000529484,MM,YF,994102000494188,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3722,200625,2006-08-19,7,18,1,1.05,PRD0900875,CL00025,DEP00008,G00004,D00002,CUST0000709994,MM,YF,994101900610314,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
3811,200627,2006-08-31,5,14,1,1.45,PRD0901067,CL00036,DEP00009,G00004,D00002,CUST0000852304,MM,,994102100695030,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3829,200625,2006-08-20,1,8,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000127841,MM,,994101900248436,S,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,8,2006-8
3856,200627,2006-08-31,5,15,1,1.11,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000817000,MM,OT,994102100672881,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3863,200623,2006-08-06,1,11,1,0.88,PRD0900330,CL00039,DEP00010,G00004,D00002,CUST0000268143,MM,PE,994101700337982,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,8,2006-8
3864,200623,2006-08-04,6,21,1,0.7,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000366450,MM,OT,994101700398161,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,8,2006-8
