,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
2571,200819,2008-07-04,6,17,1,2.61,PRD0901092,CL00140,DEP00049,G00014,D00003,CUST0000575612,LA,OA,994111700541582,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
2589,200819,2008-07-01,3,15,1,0.42,PRD0901734,CL00140,DEP00049,G00014,D00003,CUST0000138092,LA,OF,994111700258739,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,7,2008-7
2959,200819,2008-07-01,3,15,1,0.08,PRD0903770,CL00163,DEP00055,G00016,D00003,CUST0000986734,LA,,994111700810215,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
3119,200819,2008-07-06,1,18,1,0.53,PRD0901086,CL00207,DEP00069,G00022,D00005,CUST0000848108,LA,,994111700719328,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
3311,200819,2008-07-03,5,13,1,1.63,PRD0900423,CL00095,DEP00029,G00008,D00002,CUST0000916687,MM,,994111700764533,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
4097,200819,2008-07-04,6,13,1,1.89,PRD0903252,CL00052,DEP00013,G00005,D00002,CUST0000899835,MM,YA,994111700753341,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2008,7,2008-7
4279,200819,2008-07-05,7,18,3,3.96,PRD0903302,CL00067,DEP00019,G00007,D00002,CUST0000293743,MM,YA,994111700359247,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
4292,200819,2008-07-01,3,11,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000049077,MM,YF,994111700200320,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
4342,200819,2008-07-01,3,11,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000049077,MM,YF,994111700200320,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
4513,200819,2008-07-06,1,16,1,0.94,PRD0903220,CL00072,DEP00021,G00007,D00002,CUST0000355900,MM,OA,994111700399821,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
4651,200819,2008-07-04,6,13,1,0.87,PRD0904876,CL00077,DEP00022,G00007,D00002,CUST0000975635,MM,OT,994111700802945,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
4907,200819,2008-07-01,3,18,1,1.14,PRD0903307,CL00110,DEP00039,G00010,D00003,CUST0000017325,MM,YA,994111700179456,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
4908,200819,2008-07-02,4,9,1,0.56,PRD0904148,CL00110,DEP00039,G00010,D00003,CUST0000466448,MM,YF,994111700471092,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
4999,200819,2008-07-03,5,17,1,1.3,PRD0900551,CL00127,DEP00046,G00013,D00003,CUST0000885717,MM,YF,994111700744088,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
5074,200819,2008-07-05,7,21,1,0.42,PRD0904545,CL00136,DEP00048,G00013,D00003,CUST0000462566,MM,OT,994111700468673,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
5265,200819,2008-07-02,4,12,1,0.68,PRD0900648,CL00150,DEP00052,G00015,D00003,CUST0000124183,MM,YA,994111700249525,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
5324,200819,2008-07-06,1,9,3,2.37,PRD0900569,CL00156,DEP00053,G00016,D00003,CUST0000564860,MM,OF,994111700534744,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,7,2008-7
5578,200819,2008-07-06,1,16,1,0.13,PRD0900546,CL00197,DEP00067,G00021,D00005,CUST0000355900,MM,OA,994111700399821,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
5640,200819,2008-07-04,6,13,1,1.45,PRD0903245,CL00207,DEP00069,G00022,D00005,CUST0000975635,MM,OT,994111700802945,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
5881,200819,2008-07-02,4,10,1,0.7,PRD0904478,CL00002,DEP00001,G00001,D00001,CUST0000978405,UM,YA,994111700804705,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
6074,200819,2008-07-06,1,18,1,1.28,PRD0903497,CL00023,DEP00008,G00004,D00002,CUST0000109773,UM,,994111700239716,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
6080,200819,2008-07-01,3,10,1,1.19,PRD0900867,CL00027,DEP00008,G00004,D00002,CUST0000144953,UM,OT,994111700263066,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
6274,200819,2008-07-05,7,14,1,2.03,PRD0902787,CL00042,DEP00011,G00004,D00002,CUST0000179766,UM,OT,994111700285680,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
6446,200819,2008-07-03,5,12,1,3.32,PRD0902782,CL00063,DEP00019,G00007,D00002,CUST0000462196,UM,OA,994111700468447,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
6623,200819,2008-07-04,6,13,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,CUST0000325292,UM,OT,994111700379642,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
6712,200819,2008-07-05,7,10,1,1.39,PRD0901011,CL00077,DEP00022,G00007,D00002,CUST0000418388,UM,,994111700440349,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
7003,200819,2008-07-06,1,12,1,1.88,PRD0900786,CL00142,DEP00050,G00014,D00003,CUST0000925937,UM,OT,994111700770552,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
7491,200819,2008-07-01,3,16,1,1.73,PRD0901243,CL00005,DEP00002,G00001,D00001,,,,994111700151718,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
7832,200819,2008-07-05,7,20,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994111700013140,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
7974,200819,2008-07-05,7,18,1,4.01,PRD0902563,CL00079,DEP00022,G00007,D00002,,,,994111700126328,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
8077,200819,2008-07-04,6,14,6,2.82,PRD0904599,CL00108,DEP00037,G00010,D00003,,,,994111700094875,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
8243,200819,2008-07-03,5,16,1,2.26,PRD0903375,CL00152,DEP00052,G00015,D00003,,,,994111700096928,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
8304,200819,2008-07-01,3,17,3,1.05,PRD0902102,CL00160,DEP00054,G00016,D00003,,,,994111700064604,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
8312,200819,2008-07-05,7,20,1,1.17,PRD0904243,CL00160,DEP00054,G00016,D00003,,,,994111700013140,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
8708,200819,2008-07-01,3,14,1,3.06,PRD0902456,CL00010,DEP00003,G00002,D00001,CUST0000812410,LA,PE,994111700695898,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
8724,200819,2008-07-06,1,12,1,0.34,PRD0903027,CL00014,DEP00004,G00003,D00001,CUST0000820750,LA,OA,994111700701340,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
8867,200819,2008-07-01,3,21,1,1.8,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000960829,LA,OT,994111700793345,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
8873,200819,2008-07-02,4,18,1,0.57,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000525126,LA,YA,994111700508987,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,7,2008-7
8912,200819,2008-07-04,6,12,1,0.8,PRD0900385,CL00036,DEP00009,G00004,D00002,CUST0000986734,LA,,994111700810213,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
8984,200819,2008-07-01,3,10,1,0.9,PRD0902271,CL00044,DEP00011,G00004,D00002,CUST0000433977,LA,,994111700450490,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
9099,200819,2008-07-01,3,15,1,0.91,PRD0902337,CL00047,DEP00012,G00004,D00002,CUST0000451201,LA,OT,994111700461274,L,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
9139,200819,2008-07-01,3,13,1,6.46,PRD0902503,CL00058,DEP00016,G00006,D00002,CUST0000710863,LA,YF,994111700630067,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
9241,200819,2008-07-01,3,15,1,1.04,PRD0901548,CL00063,DEP00019,G00007,D00002,CUST0000451201,LA,OT,994111700461274,L,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
9528,200819,2008-07-04,6,12,1,3.54,PRD0901079,CL00086,DEP00024,G00007,D00002,CUST0000986734,LA,,994111700810213,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
9568,200819,2008-07-03,5,14,1,1.22,PRD0901945,CL00089,DEP00025,G00008,D00002,CUST0000751850,LA,OT,994111700656854,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
9615,200819,2008-07-04,6,15,1,1.24,PRD0904447,CL00096,DEP00030,G00008,D00002,CUST0000912932,LA,OT,994111700762033,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
9672,200819,2008-07-03,5,19,3,0.39,PRD0901585,CL00103,DEP00035,G00010,D00003,CUST0000986278,LA,,994111700809897,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
10018,200819,2008-07-03,5,19,1,0.86,PRD0903487,CL00150,DEP00052,G00015,D00003,CUST0000986278,LA,,994111700809897,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
10329,200819,2008-07-05,7,20,4,1.36,PRD0903096,CL00164,DEP00055,G00016,D00003,CUST0000077225,LA,OT,994111700218717,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
10425,200819,2008-07-05,7,13,1,0.31,PRD0903180,CL00199,DEP00067,G00021,D00005,CUST0000721182,LA,YA,994111700636752,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
10443,200819,2008-07-02,4,21,1,2.29,PRD0902769,CL00198,DEP00067,G00021,D00005,CUST0000841023,LA,YF,994111700714635,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
10658,200819,2008-07-05,7,19,1,3.6,PRD0903579,CL00232,DEP00082,G00027,D00008,CUST0000784216,MM,OT,994111700677699,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,7,2008-7
10729,200819,2008-07-01,3,14,1,5.28,PRD0901354,CL00055,DEP00014,G00005,D00002,CUST0000068394,MM,OA,994111700212956,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
10732,200819,2008-07-05,7,17,1,0.55,PRD0901394,CL00113,DEP00040,G00011,D00003,CUST0000782803,MM,YF,994111700676778,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
11094,200819,2008-07-04,6,11,1,1.43,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000547782,MM,OT,994111700523609,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
11147,200819,2008-07-01,3,20,1,0.82,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000176488,MM,YF,994111700283555,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
11334,200819,2008-07-01,3,19,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,CUST0000059002,MM,OT,994111700206849,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
11362,200819,2008-07-01,3,12,1,0.47,PRD0903620,CL00044,DEP00011,G00004,D00002,CUST0000934360,MM,YF,994111700776218,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
11379,200819,2008-07-03,5,9,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000127841,MM,,994111700251994,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
11404,200819,2008-07-02,4,19,1,1.67,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000986882,MM,YA,994111700810307,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
11467,200819,2008-07-01,3,8,1,2.5,PRD0904073,CL00049,DEP00012,G00004,D00002,CUST0000839174,MM,YA,994111700713430,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
11510,200819,2008-07-01,3,11,1,1.03,PRD0900388,CL00050,DEP00013,G00005,D00002,CUST0000049077,MM,YF,994111700200320,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
11721,200819,2008-07-06,1,13,3,5.55,PRD0901094,CL00063,DEP00019,G00007,D00002,CUST0000885717,MM,YF,994111700744087,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
11726,200819,2008-07-04,6,20,1,2.78,PRD0904025,CL00067,DEP00019,G00007,D00002,CUST0000017325,MM,YA,994111700179457,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
12021,200819,2008-07-02,4,18,1,2.38,PRD0903880,CL00075,DEP00022,G00007,D00002,CUST0000785895,MM,OT,994111700678743,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
12711,200819,2008-07-06,1,13,3,5.34,PRD0901594,CL00157,DEP00053,G00016,D00003,CUST0000885717,MM,YF,994111700744087,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
13077,200819,2008-07-06,1,8,1,0.92,PRD0902819,CL00218,DEP00073,G00023,D00005,CUST0000715152,MM,,994111700632784,S,MM,Small Shop,Nonfood,STORE00001,LS,E02,2008,7,2008-7
13268,200819,2008-07-03,5,14,1,6.01,PRD0901653,CL00235,DEP00083,G00028,D00008,CUST0000896306,UM,OT,994111700751008,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
13648,200819,2008-07-06,1,18,1,0.93,PRD0901549,CL00034,DEP00009,G00004,D00002,CUST0000109773,UM,,994111700239716,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
13682,200819,2008-07-05,7,11,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000652732,UM,OT,994111700592091,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
13749,200819,2008-07-03,5,9,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000978405,UM,YA,994111700804704,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
13983,200819,2008-07-01,3,13,1,1.94,PRD0902794,CL00067,DEP00019,G00007,D00002,CUST0000615547,UM,YA,994111700567630,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
14194,200819,2008-07-06,1,10,4,5.0,PRD0903627,CL00079,DEP00022,G00007,D00002,CUST0000412413,UM,YF,994111700436477,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
14851,200819,2008-07-01,3,10,6,0.06,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000144953,UM,OT,994111700263066,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
14854,200819,2008-07-04,6,16,6,0.06,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000448280,UM,OT,994111700459477,L,UM,Top Up,Grocery,STORE00001,LS,E02,2008,7,2008-7
14855,200819,2008-07-05,7,17,9,0.09,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000105393,UM,OA,994111700236891,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
14955,200819,2008-07-06,1,20,1,1.48,PRD0903840,CL00098,DEP00031,G00008,D00002,,,,994111700030048,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
15112,200819,2008-07-04,6,14,1,1.0,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,994111700094875,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
15341,200819,2008-07-02,4,16,1,1.2,PRD0902719,CL00067,DEP00019,G00007,D00002,,,,994111700132551,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
15365,200819,2008-07-01,3,18,1,0.93,PRD0903966,CL00068,DEP00019,G00007,D00002,,,,994111700160395,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
15409,200819,2008-07-06,1,9,1,1.28,PRD0903492,CL00070,DEP00020,G00007,D00002,,,,994111700122283,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
15508,200819,2008-07-04,6,14,1,0.82,PRD0901753,CL00079,DEP00022,G00007,D00002,,,,994111700159602,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
15622,200819,2008-07-03,5,21,3,4.5,PRD0902571,CL00129,DEP00046,G00013,D00003,,,,994111700146273,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
15648,200819,2008-07-01,3,11,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,,,,994111700067938,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
15670,200819,2008-07-01,3,11,1,1.28,PRD0901868,CL00140,DEP00049,G00014,D00003,,,,994111700067938,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
15806,200819,2008-07-05,7,10,1,2.19,PRD0901426,CL00160,DEP00054,G00016,D00003,,,,994111700155075,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,7,2008-7
16254,200819,2008-07-02,4,11,1,1.44,PRD0901765,CL00007,DEP00003,G00002,D00001,CUST0000809769,LA,OT,994111700694203,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
16407,200819,2008-07-02,4,11,1,1.15,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000809769,LA,OT,994111700694203,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
16417,200819,2008-07-06,1,17,1,0.66,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000777781,LA,PE,994111700673461,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
16440,200819,2008-07-05,7,16,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000724166,LA,YF,994111700638719,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
16589,200819,2008-07-01,3,18,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000820750,LA,OA,994111700701341,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
16766,200819,2008-07-03,5,16,1,1.21,PRD0901153,CL00065,DEP00019,G00007,D00002,CUST0000298310,LA,YF,994111700362139,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
16799,200819,2008-07-06,1,8,1,3.23,PRD0902372,CL00067,DEP00019,G00007,D00002,CUST0000386374,LA,OF,994111700419630,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
17036,200819,2008-07-01,3,10,3,1.65,PRD0903002,CL00075,DEP00022,G00007,D00002,CUST0000433977,LA,,994111700450490,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
17168,200819,2008-07-02,4,16,1,3.25,PRD0904647,CL00097,DEP00030,G00008,D00002,CUST0000475538,LA,YF,994111700476990,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
17374,200819,2008-07-01,3,14,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000108776,LA,OA,994111700239025,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
17555,200819,2008-07-03,5,16,1,0.34,PRD0901407,CL00148,DEP00052,G00015,D00003,CUST0000298310,LA,YF,994111700362139,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
17662,200819,2008-07-03,5,16,1,0.19,PRD0904212,CL00157,DEP00053,G00016,D00003,CUST0000298310,LA,YF,994111700362139,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
17736,200819,2008-07-04,6,9,3,4.59,PRD0902383,CL00160,DEP00054,G00016,D00003,CUST0000436394,LA,,994111700451998,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,7,2008-7
17909,200819,2008-07-03,5,18,3,4.62,PRD0904524,CL00199,DEP00067,G00021,D00005,CUST0000985195,LA,OA,994111700809228,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
17965,200819,2008-07-06,1,21,1,1.06,PRD0901457,CL00209,DEP00069,G00022,D00005,CUST0000742399,LA,OF,994111700650517,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
17977,200819,2008-07-06,1,21,1,3.27,PRD0903143,CL00208,DEP00069,G00022,D00005,CUST0000742399,LA,OF,994111700650517,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
18147,200819,2008-07-04,6,19,1,3.2,PRD0904385,CL00123,DEP00044,G00012,D00003,CUST0000021218,MM,OT,994111700181954,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
18174,200819,2008-07-05,7,12,4,1.64,PRD0903130,CL00114,DEP00041,G00011,D00003,CUST0000135397,MM,OF,994111700257024,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
18322,200819,2008-07-03,5,16,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,CUST0000460564,MM,OT,994111700467427,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
18328,200819,2008-07-01,3,21,1,0.49,PRD0904896,CL00003,DEP00002,G00001,D00001,CUST0000052854,MM,YF,994111700202843,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
18374,200819,2008-07-05,7,14,1,0.98,PRD0900890,CL00009,DEP00003,G00002,D00001,CUST0000688013,MM,OT,994111700614976,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
18410,200819,2008-07-05,7,9,1,1.43,PRD0902697,CL00013,DEP00004,G00003,D00001,CUST0000021218,MM,OT,994111700181959,M,LA,Top Up,Grocery,STORE00001,LS,E02,2008,7,2008-7
18850,200819,2008-07-03,5,14,1,0.62,PRD0900066,CL00041,DEP00011,G00004,D00002,CUST0000576800,MM,OA,994111700542325,L,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,7,2008-7
18975,200819,2008-07-02,4,8,3,6.93,PRD0900652,CL00050,DEP00013,G00005,D00002,CUST0000587601,MM,OF,994111700549322,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,7,2008-7
18977,200819,2008-07-04,6,20,1,1.98,PRD0904858,CL00050,DEP00013,G00005,D00002,CUST0000017325,MM,YA,994111700179457,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
19097,200819,2008-07-04,6,13,1,0.89,PRD0903057,CL00063,DEP00019,G00007,D00002,CUST0000572630,MM,OT,994111700539629,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
19243,200819,2008-07-02,4,19,4,4.32,PRD0900321,CL00070,DEP00020,G00007,D00002,CUST0000986882,MM,YA,994111700810307,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2008,7,2008-7
19267,200819,2008-07-05,7,14,3,1.92,PRD0900196,CL00070,DEP00020,G00007,D00002,CUST0000688013,MM,OT,994111700614976,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,7,2008-7
