,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
372,200810,2008-04-28,2,15,1,0.38,PRD0902540,CL00044,DEP00011,G00004,D00002,,,,994110800126109,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
385,200810,2008-04-28,2,16,3,2.61,PRD0903513,CL00045,DEP00011,G00004,D00002,,,,994110800048117,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
436,200807,2008-04-07,2,13,1,1.77,PRD0904701,CL00058,DEP00016,G00006,D00002,,,,994110500041755,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
462,200806,2008-04-06,1,18,3,0.93,PRD0902322,CL00063,DEP00019,G00007,D00002,,,,994110400015501,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
476,200810,2008-04-30,4,8,1,1.7,PRD0903378,CL00063,DEP00019,G00007,D00002,,,,994110800116345,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
479,200808,2008-04-16,4,17,1,1.09,PRD0904198,CL00067,DEP00019,G00007,D00002,,,,994110600124530,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
486,200808,2008-04-15,3,19,5,4.3,PRD0901887,CL00063,DEP00019,G00007,D00002,,,,994110600049591,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
506,200808,2008-04-15,3,21,1,0.93,PRD0901860,CL00067,DEP00019,G00007,D00002,,,,994110600025959,M,MM,Top Up,Nonfood,STORE00001,LS,E02,2008,4,2008-4
553,200808,2008-04-17,5,17,1,0.96,PRD0904474,CL00070,DEP00020,G00007,D00002,,,,994110600129777,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
563,200806,2008-04-01,3,8,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,,,,994110400065978,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
579,200809,2008-04-27,1,16,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,,,,994110700115233,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
631,200809,2008-04-27,1,16,1,1.76,PRD0903561,CL00075,DEP00022,G00007,D00002,,,,994110700115233,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
643,200808,2008-04-20,1,13,3,4.89,PRD0904955,CL00075,DEP00022,G00007,D00002,,,,994110600038137,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
678,200809,2008-04-24,5,18,1,1.4,PRD0904488,CL00089,DEP00025,G00008,D00002,,,,994110700032284,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
685,200807,2008-04-13,1,15,1,1.06,PRD0904092,CL00092,DEP00027,G00008,D00002,,,,994110500076912,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
747,200809,2008-04-27,1,21,3,2.58,PRD0902406,CL00108,DEP00037,G00010,D00003,,,,994110700034846,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
786,200807,2008-04-08,3,21,3,2.46,PRD0903960,CL00129,DEP00046,G00013,D00003,,,,994110500070468,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,4,2008-4
791,200810,2008-04-29,3,11,1,0.72,PRD0903881,CL00128,DEP00046,G00013,D00003,,,,994110800005694,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
804,200806,2008-04-04,6,18,1,1.25,PRD0903900,CL00130,DEP00047,G00013,D00003,,,,994110400047281,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
808,200808,2008-04-16,4,19,1,0.5,PRD0903247,CL00130,DEP00047,G00013,D00003,,,,994110600139871,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
811,200810,2008-04-29,3,11,1,1.53,PRD0904228,CL00132,DEP00047,G00013,D00003,,,,994110800005694,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
817,200808,2008-04-18,6,16,1,1.24,PRD0900567,CL00138,DEP00048,G00013,D00003,,,,994110600148229,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
852,200806,2008-04-06,1,11,1,0.46,PRD0904400,CL00142,DEP00050,G00014,D00003,,,,994110400066216,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
870,200809,2008-04-26,7,17,1,0.32,PRD0902014,CL00144,DEP00051,G00015,D00003,,,,994110700140584,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
876,200809,2008-04-25,6,15,3,2.94,PRD0900907,CL00150,DEP00052,G00015,D00003,,,,994110700134689,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,4,2008-4
883,200806,2008-04-03,5,18,1,1.25,PRD0903565,CL00148,DEP00052,G00015,D00003,,,,994110400052891,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
944,200806,2008-04-05,7,8,3,1.11,PRD0901837,CL00157,DEP00053,G00016,D00003,,,,994110400047354,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,4,2008-4
945,200807,2008-04-07,2,16,1,2.09,PRD0902559,CL00155,DEP00053,G00016,D00003,,,,994110500160269,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
950,200809,2008-04-21,2,11,3,3.75,PRD0903251,CL00155,DEP00053,G00016,D00003,,,,994110700167105,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
956,200808,2008-04-18,6,16,1,0.96,PRD0904745,CL00157,DEP00053,G00016,D00003,,,,994110600148229,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
980,200806,2008-04-02,4,17,1,0.28,PRD0902453,CL00160,DEP00054,G00016,D00003,,,,994110400077953,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
995,200808,2008-04-15,3,12,1,2.38,PRD0902477,CL00161,DEP00054,G00016,D00003,,,,994110600097841,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1045,200809,2008-04-27,1,19,1,4.41,PRD0903313,CL00201,DEP00067,G00021,D00005,,,,994110700029515,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1063,200809,2008-04-26,7,14,1,1.23,PRD0903918,CL00202,DEP00067,G00021,D00005,,,,994110700107382,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
1102,200807,2008-04-10,5,10,8,0.08,PRD0903678,CL00222,DEP00076,G00023,D00005,,,,994110500146315,L,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1133,200807,2008-04-09,4,13,1,1.58,PRD0902207,CL00100,DEP00033,G00009,D00002,CUST0000696111,LA,YF,994110500619599,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1155,200807,2008-04-11,6,21,3,0.54,PRD0900398,CL00113,DEP00040,G00011,D00003,CUST0000794328,LA,YA,994110500683747,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,4,2008-4
1168,200806,2008-04-05,7,10,1,2.49,PRD0904854,CL00098,DEP00031,G00008,D00002,CUST0000057847,LA,OT,994110400186322,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1196,200809,2008-04-27,1,18,1,1.51,PRD0900743,CL00227,DEP00079,G00025,D00006,CUST0000603024,LA,OT,994110700559288,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1225,200808,2008-04-20,1,11,1,0.82,PRD0904355,CL00091,DEP00026,G00008,D00002,CUST0000925425,LA,OT,994110600769151,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1237,200810,2008-04-29,3,11,3,1.05,PRD0903218,CL00214,DEP00071,G00022,D00005,CUST0000986734,LA,,994110800809082,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1280,200806,2008-04-06,1,12,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000275796,LA,YF,994110400314198,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1282,200807,2008-04-12,7,14,1,0.63,PRD0904189,CL00002,DEP00001,G00001,D00001,CUST0000010267,LA,OA,994110500174814,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1285,200807,2008-04-13,1,21,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000448937,LA,,994110500458757,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1311,200808,2008-04-19,7,8,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000242095,LA,OF,994110600325075,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1328,200808,2008-04-16,4,19,1,1.27,PRD0902541,CL00004,DEP00002,G00001,D00001,CUST0000077225,LA,OT,994110600217645,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1367,200806,2008-04-06,1,15,1,1.17,PRD0901478,CL00010,DEP00003,G00002,D00001,CUST0000666899,LA,OT,994110400544811,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1382,200807,2008-04-13,1,17,3,0.03,PRD0903919,CL00011,DEP00003,G00002,D00001,CUST0000472222,LA,OT,994110500473952,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1395,200809,2008-04-22,3,11,1,1.3,PRD0904318,CL00007,DEP00003,G00002,D00001,CUST0000820750,LA,OA,994110700701343,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1433,200807,2008-04-10,5,16,1,0.89,PRD0903277,CL00017,DEP00005,G00003,D00001,CUST0000275967,LA,OA,994110500346343,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1449,200808,2008-04-16,4,16,1,0.53,PRD0904746,CL00018,DEP00005,G00003,D00001,CUST0000075238,LA,YF,994110600216390,M,LA,Small Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1460,200808,2008-04-20,1,18,1,1.81,PRD0900204,CL00020,DEP00005,G00003,D00001,CUST0000603024,LA,OT,994110600558444,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1494,200807,2008-04-12,7,14,1,1.91,PRD0904211,CL00023,DEP00008,G00004,D00002,CUST0000762817,LA,YF,994110500663367,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1527,200807,2008-04-07,2,17,3,3.15,PRD0900875,CL00025,DEP00008,G00004,D00002,CUST0000108776,LA,OA,994110500238698,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1559,200808,2008-04-20,1,14,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000986734,LA,,994110600809025,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1561,200809,2008-04-21,2,20,6,9.42,PRD0901499,CL00025,DEP00008,G00004,D00002,CUST0000561346,LA,OA,994110700532116,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1572,200809,2008-04-23,4,13,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000183115,LA,YF,994110700287641,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1586,200808,2008-04-15,3,8,1,0.83,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000337192,LA,OF,994110600386671,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
1630,200808,2008-04-17,5,15,1,1.69,PRD0904056,CL00039,DEP00010,G00004,D00002,CUST0000996753,LA,YF,994110600815534,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1631,200808,2008-04-18,6,15,1,0.27,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000986734,LA,,994110600809031,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
1698,200809,2008-04-26,7,12,1,1.27,PRD0902640,CL00045,DEP00011,G00004,D00002,CUST0000322562,LA,OF,994110700377831,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
1715,200809,2008-04-22,3,9,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000820750,LA,OA,994110700701346,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
1720,200808,2008-04-20,1,11,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000925425,LA,OT,994110600769151,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1729,200808,2008-04-16,4,18,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000771768,LA,YA,994110600668247,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1776,200808,2008-04-19,7,13,1,2.31,PRD0900652,CL00050,DEP00013,G00005,D00002,CUST0000099658,LA,OF,994110600232172,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1800,200808,2008-04-16,4,21,3,7.26,PRD0902771,CL00058,DEP00016,G00006,D00002,CUST0000057847,LA,OT,994110600205567,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1817,200806,2008-04-02,4,21,1,4.5,PRD0903763,CL00067,DEP00019,G00007,D00002,CUST0000960829,LA,OT,994110400718680,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
1845,200810,2008-04-30,4,15,1,1.7,PRD0903378,CL00063,DEP00019,G00007,D00002,CUST0000751850,LA,OT,994110800656052,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
1932,200809,2008-04-21,2,16,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000416322,LA,,994110700438675,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2026,200806,2008-04-03,5,16,1,2.81,PRD0900908,CL00073,DEP00021,G00007,D00002,CUST0000053927,LA,,994110400184026,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2042,200807,2008-04-07,2,13,1,1.86,PRD0902461,CL00074,DEP00021,G00007,D00002,CUST0000899358,LA,OF,994110500752285,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2052,200809,2008-04-27,1,12,1,0.76,PRD0904227,CL00073,DEP00021,G00007,D00002,CUST0000063931,LA,,994110700210430,L,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2055,200808,2008-04-14,2,19,1,2.04,PRD0902969,CL00074,DEP00021,G00007,D00002,CUST0000467543,LA,YA,994110600470530,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2060,200808,2008-04-19,7,16,1,0.38,PRD0900834,CL00073,DEP00021,G00007,D00002,CUST0000914368,LA,YA,994110600761756,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2074,200808,2008-04-19,7,20,1,1.41,PRD0902739,CL00073,DEP00021,G00007,D00002,CUST0000464070,LA,OT,994110600468383,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2088,200809,2008-04-27,1,20,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000467543,LA,YA,994110700471685,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2095,200810,2008-04-30,4,12,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,CUST0000572854,LA,OT,994110800539634,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2124,200806,2008-04-06,1,13,4,3.88,PRD0903157,CL00079,DEP00022,G00007,D00002,CUST0000698926,LA,PE,994110400564077,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2140,200809,2008-04-27,1,19,1,1.58,PRD0902976,CL00075,DEP00022,G00007,D00002,CUST0000298310,LA,YF,994110700362036,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2143,200806,2008-04-03,5,14,1,0.81,PRD0904601,CL00075,DEP00022,G00007,D00002,CUST0000086836,LA,YF,994110400203399,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,4,2008-4
2223,200807,2008-04-09,4,16,1,2.78,PRD0900038,CL00086,DEP00024,G00007,D00002,CUST0000856600,LA,,994110500724063,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2239,200808,2008-04-14,2,8,1,1.24,PRD0902786,CL00088,DEP00025,G00008,D00002,CUST0000895686,LA,YF,994110600749522,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2241,200810,2008-04-30,4,14,1,0.95,PRD0903759,CL00087,DEP00025,G00008,D00002,CUST0000214594,LA,YA,994110800307158,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2260,200808,2008-04-16,4,9,3,3.57,PRD0903654,CL00089,DEP00025,G00008,D00002,CUST0000534768,LA,YF,994110600513748,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2271,200808,2008-04-20,1,13,1,0.49,PRD0903283,CL00092,DEP00027,G00008,D00002,CUST0000298310,LA,YF,994110600361330,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2293,200809,2008-04-25,6,18,3,1.56,PRD0902108,CL00101,DEP00034,G00010,D00003,CUST0000175060,LA,YA,994110700282610,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2312,200809,2008-04-27,1,21,1,0.27,PRD0903822,CL00103,DEP00035,G00010,D00003,CUST0000986278,LA,,994110700809303,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2333,200806,2008-04-01,3,10,1,0.53,PRD0901672,CL00104,DEP00036,G00010,D00003,CUST0000035890,LA,YF,994110400173397,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2351,200808,2008-04-15,3,15,3,0.96,PRD0901192,CL00105,DEP00036,G00010,D00003,CUST0000572854,LA,OT,994110600538639,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2359,200807,2008-04-12,7,16,1,1.0,PRD0903980,CL00106,DEP00037,G00010,D00003,CUST0000809769,LA,OT,994110500693690,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2369,200809,2008-04-22,3,17,4,1.24,PRD0903138,CL00108,DEP00037,G00010,D00003,CUST0000071010,LA,YA,994110700215030,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,4,2008-4
2394,200808,2008-04-14,2,16,1,2.25,PRD0904114,CL00111,DEP00039,G00010,D00003,CUST0000527918,LA,YF,994110600509367,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2421,200808,2008-04-19,7,18,6,19.32,PRD0904435,CL00123,DEP00044,G00012,D00003,CUST0000275967,LA,OA,994110600347059,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,4,2008-4
2482,200806,2008-04-03,5,16,1,1.41,PRD0900868,CL00131,DEP00047,G00013,D00003,CUST0000971332,LA,,994110400724963,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2511,200807,2008-04-11,6,16,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000644893,LA,PE,994110500586321,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2582,200809,2008-04-21,2,11,1,1.71,PRD0900523,CL00140,DEP00049,G00014,D00003,CUST0000053927,LA,,994110700204122,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2585,200809,2008-04-27,1,19,1,2.14,PRD0903774,CL00140,DEP00049,G00014,D00003,CUST0000467543,LA,YA,994110700471688,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2653,200806,2008-04-02,4,19,1,0.79,PRD0904507,CL00148,DEP00052,G00015,D00003,CUST0000475538,LA,YF,994110400431477,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
2667,200807,2008-04-10,5,19,7,2.45,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000486918,LA,OT,994110500483578,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2695,200809,2008-04-21,2,11,3,2.19,PRD0903685,CL00152,DEP00052,G00015,D00003,CUST0000648943,LA,,994110700589427,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2766,200808,2008-04-18,6,17,1,1.28,PRD0900774,CL00155,DEP00053,G00016,D00003,CUST0000673735,LA,OA,994110600604903,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2768,200807,2008-04-11,6,18,1,1.28,PRD0900774,CL00155,DEP00053,G00016,D00003,CUST0000673735,LA,OA,994110500605161,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2773,200809,2008-04-25,6,17,1,1.49,PRD0902723,CL00155,DEP00053,G00016,D00003,CUST0000848108,LA,,994110700719082,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2779,200806,2008-04-02,4,17,1,0.8,PRD0902434,CL00155,DEP00053,G00016,D00003,CUST0000673735,LA,OA,994110400549000,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2896,200810,2008-04-28,2,21,1,0.58,PRD0903365,CL00160,DEP00054,G00016,D00003,CUST0000809769,LA,OT,994110800693390,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
2908,200808,2008-04-18,6,15,1,0.58,PRD0903365,CL00160,DEP00054,G00016,D00003,CUST0000986734,LA,,994110600809031,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
2956,200810,2008-04-29,3,11,1,0.39,PRD0902868,CL00163,DEP00055,G00016,D00003,CUST0000970826,LA,OT,994110800798630,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
2961,200809,2008-04-25,6,12,1,0.67,PRD0903769,CL00163,DEP00055,G00016,D00003,CUST0000107193,LA,PE,994110700238736,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
3062,200809,2008-04-25,6,15,1,3.6,PRD0903728,CL00201,DEP00067,G00021,D00005,CUST0000588881,LA,OT,994110700550130,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
3068,200808,2008-04-16,4,19,1,0.73,PRD0900573,CL00198,DEP00067,G00021,D00005,CUST0000077225,LA,OT,994110600217645,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
3077,200808,2008-04-19,7,12,1,1.12,PRD0903174,CL00198,DEP00067,G00021,D00005,CUST0000809769,LA,OT,994110600692911,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
3137,200808,2008-04-17,5,15,1,0.88,PRD0902100,CL00218,DEP00073,G00023,D00005,CUST0000849495,LA,,994110600718856,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
3139,200808,2008-04-16,4,11,1,2.0,PRD0903485,CL00219,DEP00073,G00023,D00005,CUST0000312377,LA,OT,994110600370756,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,4,2008-4
3168,200810,2008-04-30,4,10,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000063931,LA,,994110800209514,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
3207,200806,2008-04-02,4,13,1,3.79,PRD0902956,CL00235,DEP00083,G00028,D00008,CUST0000472158,MM,YF,994110400429523,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
3232,200808,2008-04-15,3,19,1,1.21,PRD0901111,CL00213,DEP00070,G00022,D00005,CUST0000285664,MM,OT,994110600353216,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,4,2008-4
3302,200808,2008-04-18,6,18,1,0.62,PRD0904394,CL00093,DEP00028,G00008,D00002,CUST0000938246,MM,OA,994110600777454,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,4,2008-4
3319,200808,2008-04-20,1,16,1,4.5,PRD0900624,CL00237,DEP00084,G00028,D00008,CUST0000008415,MM,OT,994110600173190,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
3343,200808,2008-04-20,1,15,1,1.73,PRD0903926,CL00095,DEP00029,G00008,D00002,CUST0000556927,MM,,994110600528500,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,4,2008-4
