,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
355,200613,2006-05-28,1,17,3,0.9,PRD0902601,CL00044,DEP00011,G00004,D00002,,,,994100700026323,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
358,200613,2006-05-24,4,21,1,0.35,PRD0902540,CL00044,DEP00011,G00004,D00002,,,,994100700068524,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
386,200611,2006-05-12,6,15,1,0.94,PRD0902808,CL00045,DEP00011,G00004,D00002,,,,994100500084149,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
405,200612,2006-05-21,1,21,1,1.14,PRD0900152,CL00043,DEP00011,G00004,D00002,,,,994100600123863,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
441,200610,2006-05-02,3,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994100400121459,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
451,200610,2006-05-01,2,16,3,4.62,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994100400060799,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
520,200612,2006-05-21,1,19,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,,,,994100600127015,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
576,200611,2006-05-12,6,21,3,4.29,PRD0900402,CL00074,DEP00021,G00007,D00002,,,,994100500114537,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
598,200610,2006-05-06,7,18,1,2.78,PRD0904259,CL00075,DEP00022,G00007,D00002,,,,994100400144672,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
608,200610,2006-05-03,4,18,3,3.96,PRD0903537,CL00076,DEP00022,G00007,D00002,,,,994100400036182,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
609,200610,2006-05-01,2,15,1,1.45,PRD0904995,CL00075,DEP00022,G00007,D00002,,,,994100400051241,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
670,200614,2006-05-30,3,16,3,11.31,PRD0903377,CL00086,DEP00024,G00007,D00002,,,,994100800109018,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
714,200610,2006-05-04,5,11,3,1.2,PRD0900926,CL00103,DEP00035,G00010,D00003,,,,994100400109520,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
715,200610,2006-05-06,7,21,1,0.47,PRD0903241,CL00103,DEP00035,G00010,D00003,,,,994100400142556,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
775,200610,2006-05-02,3,14,1,2.06,PRD0902878,CL00116,DEP00042,G00011,D00003,,,,994100400081017,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
784,200610,2006-05-01,2,21,1,1.82,PRD0902749,CL00126,DEP00046,G00013,D00003,,,,994100400121006,L,UM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
805,200611,2006-05-12,6,15,1,1.27,PRD0902051,CL00131,DEP00047,G00013,D00003,,,,994100500084149,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
960,200611,2006-05-12,6,16,1,0.85,PRD0900746,CL00155,DEP00053,G00016,D00003,,,,994100500071120,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1080,200613,2006-05-27,7,13,1,0.45,PRD0903865,CL00207,DEP00069,G00022,D00005,,,,994100700071018,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1092,200613,2006-05-23,3,19,1,0.31,PRD0904471,CL00218,DEP00073,G00023,D00005,,,,994100700030444,M,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1119,200610,2006-05-02,3,19,3,0.84,PRD0904988,CL00214,DEP00071,G00022,D00005,CUST0000745448,LA,OF,994100400621360,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1158,200613,2006-05-26,6,13,3,0.84,PRD0904988,CL00214,DEP00071,G00022,D00005,CUST0000527918,LA,YF,994100700488778,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1308,200611,2006-05-12,6,17,3,2.25,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000957189,LA,YF,994100500747234,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1333,200610,2006-05-05,6,15,1,0.4,PRD0901942,CL00006,DEP00002,G00001,D00001,CUST0000403088,LA,YF,994100400409986,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1360,200612,2006-05-20,7,20,3,1.95,PRD0900755,CL00003,DEP00002,G00001,D00001,CUST0000809769,LA,OT,994100600667175,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1438,200610,2006-05-07,1,13,1,1.32,PRD0900603,CL00018,DEP00005,G00003,D00001,CUST0000458273,LA,OA,994100400443971,S,LA,Small Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1597,200612,2006-05-20,7,14,1,0.76,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000618211,LA,YF,994100600546561,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1599,200612,2006-05-20,7,16,3,4.92,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000063931,LA,,994100600199082,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1600,200612,2006-05-16,3,21,1,0.66,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000696111,LA,YF,994100600595657,L,UM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1635,200612,2006-05-18,5,18,1,0.8,PRD0901084,CL00039,DEP00010,G00004,D00002,CUST0000275967,LA,OA,994100600332122,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
1636,200610,2006-05-03,4,13,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000755461,LA,YA,994100400627600,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
1643,200614,2006-05-30,3,10,1,0.63,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000952666,LA,PE,994100800756460,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1661,200610,2006-05-01,2,9,1,0.9,PRD0902271,CL00044,DEP00011,G00004,D00002,CUST0000433977,LA,,994100400429080,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1672,200613,2006-05-24,4,21,1,0.27,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000696111,LA,YF,994100700594360,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1690,200611,2006-05-14,1,16,1,0.3,PRD0902601,CL00044,DEP00011,G00004,D00002,CUST0000031233,LA,PE,994100500179839,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1763,200613,2006-05-28,1,13,1,11.06,PRD0900179,CL00051,DEP00013,G00005,D00002,CUST0000349165,LA,OT,994100700376622,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
1769,200611,2006-05-12,6,11,1,7.47,PRD0904787,CL00050,DEP00013,G00005,D00002,CUST0000986734,LA,,994100500765310,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1770,200611,2006-05-08,2,13,1,4.55,PRD0900220,CL00051,DEP00013,G00005,D00002,CUST0000777781,LA,PE,994100500636797,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
1781,200612,2006-05-21,1,19,1,1.03,PRD0900388,CL00050,DEP00013,G00005,D00002,CUST0000706608,LA,OT,994100600602436,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1783,200613,2006-05-23,3,21,3,8.4,PRD0902004,CL00058,DEP00016,G00006,D00002,CUST0000751869,LA,OT,994100700629866,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1821,200610,2006-05-03,4,16,1,0.56,PRD0901515,CL00063,DEP00019,G00007,D00002,CUST0000986734,LA,,994100400770278,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
1919,200612,2006-05-18,5,12,1,1.43,PRD0901400,CL00065,DEP00019,G00007,D00002,CUST0000146080,LA,YA,994100600250586,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
1991,200612,2006-05-17,4,19,9,1.08,PRD0904922,CL00070,DEP00020,G00007,D00002,CUST0000706608,LA,OT,994100600602437,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
2012,200612,2006-05-18,5,16,3,1.35,PRD0904230,CL00070,DEP00020,G00007,D00002,CUST0000618211,LA,YF,994100600546560,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2036,200613,2006-05-22,2,19,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,CUST0000820750,LA,OA,994100700673167,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
2045,200613,2006-05-24,4,14,3,5.46,PRD0903262,CL00074,DEP00021,G00007,D00002,CUST0000403088,LA,YF,994100700410470,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2086,200611,2006-05-12,6,15,3,3.78,PRD0901163,CL00073,DEP00021,G00007,D00002,CUST0000416322,LA,,994100500415540,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2108,200613,2006-05-28,1,12,1,0.68,PRD0901371,CL00079,DEP00022,G00007,D00002,CUST0000832547,LA,OF,994100700680647,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2131,200614,2006-05-31,4,15,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000146080,LA,YA,994100800254058,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2152,200610,2006-05-03,4,20,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000099658,LA,OF,994100400223602,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2201,200612,2006-05-17,4,14,1,0.68,PRD0901371,CL00079,DEP00022,G00007,D00002,CUST0000687519,LA,YF,994100600590283,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2209,200612,2006-05-15,2,13,1,1.52,PRD0900646,CL00075,DEP00022,G00007,D00002,CUST0000618211,LA,YF,994100600546559,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2247,200611,2006-05-08,2,14,1,0.54,PRD0903857,CL00087,DEP00025,G00008,D00002,CUST0000322562,LA,OF,994100500358418,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
2250,200611,2006-05-13,7,11,1,1.3,PRD0901178,CL00089,DEP00025,G00008,D00002,CUST0000644893,LA,PE,994100500555775,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
2308,200610,2006-05-03,4,20,1,0.33,PRD0904269,CL00103,DEP00035,G00010,D00003,CUST0000099658,LA,OF,994100400223602,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2427,200613,2006-05-26,6,8,1,1.37,PRD0901684,CL00128,DEP00046,G00013,D00003,CUST0000037123,LA,OA,994100700180364,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
2440,200613,2006-05-27,7,21,1,0.65,PRD0901429,CL00129,DEP00046,G00013,D00003,CUST0000809769,LA,OT,994100700666118,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2479,200612,2006-05-18,5,12,1,1.37,PRD0901684,CL00128,DEP00046,G00013,D00003,CUST0000146080,LA,YA,994100600250586,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2481,200610,2006-05-01,2,21,1,1.75,PRD0900500,CL00130,DEP00047,G00013,D00003,CUST0000175060,LA,YA,994100400270017,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2519,200610,2006-05-02,3,14,4,1.76,PRD0901580,CL00136,DEP00048,G00013,D00003,CUST0000986734,LA,,994100400770277,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
2554,200612,2006-05-17,4,11,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000393587,LA,YA,994100600405719,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2597,200613,2006-05-23,3,15,1,0.31,PRD0900997,CL00143,DEP00050,G00014,D00003,CUST0000719069,LA,YA,994100700609046,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
2600,200610,2006-05-03,4,10,1,1.25,PRD0903417,CL00142,DEP00050,G00014,D00003,CUST0000336781,LA,OF,994100400369517,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2616,200610,2006-05-02,3,12,1,3.92,PRD0903690,CL00145,DEP00051,G00015,D00003,CUST0000207155,LA,OF,994100400289759,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2638,200613,2006-05-26,6,12,1,0.57,PRD0903542,CL00151,DEP00052,G00015,D00003,CUST0000146080,LA,YA,994100700248868,M,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
2752,200612,2006-05-19,6,21,1,1.64,PRD0900132,CL00151,DEP00052,G00015,D00003,CUST0000892934,LA,OT,994100600719750,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2765,200610,2006-05-07,1,14,1,0.53,PRD0903869,CL00156,DEP00053,G00016,D00003,CUST0000914368,LA,YA,994100400725563,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2774,200611,2006-05-14,1,17,1,0.47,PRD0900677,CL00156,DEP00053,G00016,D00003,CUST0000099658,LA,OF,994100500222073,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
2847,200613,2006-05-26,6,13,3,1.92,PRD0902691,CL00159,DEP00054,G00016,D00003,CUST0000527918,LA,YF,994100700488778,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
2907,200611,2006-05-10,4,21,1,0.01,PRD0901722,CL00160,DEP00054,G00016,D00003,CUST0000032179,LA,OA,994100500180350,L,LA,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
2951,200612,2006-05-18,5,20,1,0.84,PRD0903229,CL00163,DEP00055,G00016,D00003,CUST0000986278,LA,,994100600778306,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
3007,200614,2006-05-29,2,16,1,0.56,PRD0902575,CL00199,DEP00067,G00021,D00005,CUST0000588881,LA,OT,994100800529148,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3118,200611,2006-05-10,4,15,1,1.65,PRD0901782,CL00205,DEP00069,G00022,D00005,CUST0000107193,LA,PE,994100500226570,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3215,200614,2006-05-30,3,16,1,0.51,PRD0900793,CL00091,DEP00026,G00008,D00002,CUST0000537317,MM,OF,994100800497081,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3226,200610,2006-05-06,7,14,1,9.48,PRD0903615,CL00188,DEP00062,G00018,D00004,CUST0000981831,MM,OT,994100400767241,M,UM,Small Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
3230,200613,2006-05-25,5,15,1,9.48,PRD0903615,CL00188,DEP00062,G00018,D00004,CUST0000981831,MM,OT,994100700775101,S,XX,Small Shop,Nonfood,STORE00001,LS,E02,2006,5,2006-5
3244,200610,2006-05-03,4,19,1,4.47,PRD0900474,CL00239,DEP00085,G00028,D00008,CUST0000670422,MM,YF,994100400574771,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,5,2006-5
3267,200610,2006-05-07,1,15,1,0.95,PRD0903783,CL00114,DEP00041,G00011,D00003,CUST0000329537,MM,,994100400365088,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3270,200613,2006-05-22,2,12,3,8.7,PRD0902364,CL00236,DEP00084,G00028,D00008,CUST0000711533,MM,YA,994100700604336,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3273,200612,2006-05-17,4,14,3,12.0,PRD0900460,CL00235,DEP00083,G00028,D00008,CUST0000989319,MM,OT,994100600780200,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3359,200612,2006-05-15,2,11,1,1.9,PRD0901792,CL00120,DEP00043,G00012,D00003,CUST0000241132,MM,OA,994100600310490,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,5,2006-5
3400,200610,2006-05-02,3,15,3,2.91,PRD0904421,CL00002,DEP00001,G00001,D00001,CUST0000591629,MM,OA,994100400525740,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
3539,200613,2006-05-22,2,21,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,CUST0000906450,MM,OT,994100700727718,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3545,200610,2006-05-03,4,14,1,0.8,PRD0904420,CL00015,DEP00004,G00003,D00001,CUST0000480214,MM,YA,994100400457331,L,UM,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
3555,200611,2006-05-14,1,13,1,1.9,PRD0904755,CL00013,DEP00004,G00003,D00001,CUST0000256627,MM,OA,994100500318071,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3626,200613,2006-05-24,4,14,1,0.4,PRD0900863,CL00026,DEP00008,G00004,D00002,CUST0000642390,MM,OA,994100700560636,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3631,200614,2006-05-31,4,14,3,3.45,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000124183,MM,YA,994100800240541,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3676,200610,2006-05-04,5,21,1,1.0,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000420119,MM,OT,994100400420559,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3678,200610,2006-05-01,2,21,1,1.46,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000361925,MM,OT,994100400385138,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3770,200612,2006-05-20,7,11,1,1.0,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000546883,MM,OT,994100600502069,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
3779,200611,2006-05-12,6,19,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000711835,MM,,994100500596726,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3786,200611,2006-05-08,2,17,1,1.39,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000420363,MM,OT,994100500418108,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
3792,200612,2006-05-17,4,14,1,1.77,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000989319,MM,OT,994100600780200,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
3794,200612,2006-05-20,7,8,1,1.66,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000778112,MM,OT,994100600647260,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3873,200611,2006-05-14,1,14,3,1.17,PRD0901422,CL00037,DEP00010,G00004,D00002,CUST0000885717,MM,YF,994100500703359,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
3878,200612,2006-05-17,4,12,1,1.69,PRD0904056,CL00039,DEP00010,G00004,D00002,CUST0000591629,MM,OA,994100600529829,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3920,200613,2006-05-25,5,8,1,1.22,PRD0903246,CL00042,DEP00011,G00004,D00002,CUST0000989319,MM,OT,994100700779815,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3927,200610,2006-05-02,3,9,1,0.22,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000605493,MM,PE,994100400534518,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
3947,200610,2006-05-02,3,16,3,2.91,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000554024,MM,YF,994100400502902,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4036,200612,2006-05-17,4,15,1,0.94,PRD0902808,CL00045,DEP00011,G00004,D00002,CUST0000312034,MM,YF,994100600354713,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,5,2006-5
4037,200612,2006-05-15,2,12,1,0.47,PRD0903620,CL00044,DEP00011,G00004,D00002,CUST0000344309,MM,YA,994100600374956,L,MM,Full Shop,Grocery,STORE00001,LS,E02,2006,5,2006-5
4049,200610,2006-05-01,2,21,1,1.56,PRD0902725,CL00049,DEP00012,G00004,D00002,CUST0000361925,MM,OT,994100400385138,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4073,200610,2006-05-02,3,15,1,12.49,PRD0903738,CL00050,DEP00013,G00005,D00002,CUST0000347023,MM,YF,994100400375850,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4075,200613,2006-05-28,1,15,3,5.1,PRD0900267,CL00050,DEP00013,G00005,D00002,CUST0000372188,MM,,994100700391033,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4076,200613,2006-05-24,4,18,1,1.98,PRD0904858,CL00050,DEP00013,G00005,D00002,CUST0000381019,MM,YF,994100700396549,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4090,200611,2006-05-08,2,12,3,8.64,PRD0902703,CL00050,DEP00013,G00005,D00002,CUST0000464579,MM,YF,994100500445264,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4158,200610,2006-05-03,4,16,1,0.86,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000485902,MM,YA,994100400460831,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4161,200610,2006-05-05,6,12,1,0.22,PRD0901048,CL00065,DEP00019,G00007,D00002,CUST0000540040,MM,YA,994100400494166,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4184,200614,2006-05-31,4,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000528973,MM,OA,994100800492084,L,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4198,200614,2006-05-30,3,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000312034,MM,YF,994100800357382,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
4219,200613,2006-05-24,4,16,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000347023,MM,YF,994100700375208,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4221,200614,2006-05-29,2,13,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000890061,MM,PE,994100800717394,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,5,2006-5
4222,200613,2006-05-28,1,9,1,2.09,PRD0901454,CL00063,DEP00019,G00007,D00002,CUST0000584803,MM,YF,994100700523985,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,5,2006-5
4228,200613,2006-05-26,6,16,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000770451,MM,OT,994100700641371,M,UM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4232,200613,2006-05-27,7,21,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000420119,MM,OT,994100700421188,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,5,2006-5
4239,200610,2006-05-07,1,8,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000142044,MM,OA,994100400249830,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4244,200613,2006-05-25,5,18,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000160721,MM,,994100700258272,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,5,2006-5
4269,200611,2006-05-13,7,10,1,0.71,PRD0901264,CL00067,DEP00019,G00007,D00002,CUST0000136043,MM,YF,994100500244271,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,5,2006-5
