,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
1240,200634,2006-10-16,2,8,1,0.82,PRD0904355,CL00091,DEP00026,G00008,D00002,CUST0000554976,LA,OT,994102800508256,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1243,200634,2006-10-22,1,11,1,0.93,PRD0901042,CL00060,DEP00017,G00006,D00002,CUST0000644893,LA,PE,994102800564619,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
1255,200632,2006-10-07,7,16,1,2.0,PRD0901831,CL00179,DEP00061,G00018,D00004,CUST0000757450,LA,OA,994102600643397,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1301,200633,2006-10-12,5,19,1,0.62,PRD0903643,CL00002,DEP00001,G00001,D00001,CUST0000275967,LA,OA,994102700334517,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1345,200633,2006-10-11,4,11,1,1.52,PRD0903971,CL00006,DEP00002,G00001,D00001,CUST0000690971,LA,OA,994102700592422,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1370,200636,2006-10-30,2,20,1,0.79,PRD0903017,CL00007,DEP00003,G00002,D00001,CUST0000848108,LA,,994103000705670,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1385,200633,2006-10-14,7,15,1,2.11,PRD0901088,CL00010,DEP00003,G00002,D00001,CUST0000199923,LA,,994102700287190,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1422,200632,2006-10-06,6,13,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,CUST0000317126,LA,OT,994102600365055,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
1459,200634,2006-10-16,2,10,3,0.39,PRD0902162,CL00018,DEP00005,G00003,D00001,CUST0000322562,LA,OF,994102800364150,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1501,200633,2006-10-11,4,19,1,0.41,PRD0900407,CL00028,DEP00008,G00004,D00002,CUST0000587643,LA,,994102700527736,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1502,200632,2006-10-05,5,12,1,0.34,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000727185,LA,OA,994102600624433,M,UM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1522,200633,2006-10-10,3,20,1,0.66,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000664592,LA,,994102700576076,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1556,200632,2006-10-08,1,17,1,0.86,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000328513,LA,YF,994102600372222,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1565,200632,2006-10-06,6,19,1,1.86,PRD0900440,CL00026,DEP00008,G00004,D00002,CUST0000169635,LA,,994102600271554,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1567,200633,2006-10-14,7,10,1,1.28,PRD0903497,CL00023,DEP00008,G00004,D00002,CUST0000433977,LA,,994102700432465,L,MM,Top Up,Nonfood,STORE00001,LS,E02,2006,10,2006-10
1592,200633,2006-10-13,6,20,3,5.79,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000075510,LA,OA,994102700209945,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1628,200633,2006-10-13,6,17,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000099658,LA,OF,994102700225106,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1650,200631,2006-10-01,1,9,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000832547,LA,OF,994102500695974,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1691,200635,2006-10-29,1,13,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000403088,LA,YF,994102900408981,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,10,2006-10
1695,200634,2006-10-17,3,16,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000467543,LA,YA,994102800454235,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1708,200635,2006-10-23,2,15,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000393587,LA,YA,994102900403101,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1710,200635,2006-10-24,3,16,3,1.2,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000996753,LA,YF,994102900772478,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1711,200633,2006-10-14,7,11,1,0.29,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000696111,LA,YF,994102700595693,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1717,200632,2006-10-08,1,15,1,1.02,PRD0904887,CL00041,DEP00011,G00004,D00002,CUST0000464070,LA,OT,994102600457202,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1779,200633,2006-10-12,5,13,1,7.82,PRD0900568,CL00050,DEP00013,G00005,D00002,CUST0000364905,LA,YA,994102700389734,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1799,200633,2006-10-15,1,13,1,2.17,PRD0904361,CL00058,DEP00016,G00006,D00002,CUST0000844640,LA,OA,994102700688318,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1807,200635,2006-10-29,1,14,1,7.2,PRD0900324,CL00058,DEP00016,G00006,D00002,CUST0000745448,LA,OF,994102900618456,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1809,200633,2006-10-15,1,17,1,2.58,PRD0904885,CL00058,DEP00016,G00006,D00002,CUST0000812410,LA,PE,994102700668192,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1871,200634,2006-10-22,1,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000144475,LA,,994102800253154,M,MM,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
1874,200634,2006-10-17,3,15,1,2.23,PRD0902638,CL00067,DEP00019,G00007,D00002,CUST0000154415,LA,OT,994102800259292,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
1883,200632,2006-10-04,4,8,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000648578,LA,YA,994102600573956,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1886,200632,2006-10-05,5,16,1,0.6,PRD0902937,CL00067,DEP00019,G00007,D00002,CUST0000692025,LA,OT,994102600601681,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
1887,200635,2006-10-26,5,19,1,0.97,PRD0903612,CL00063,DEP00019,G00007,D00002,CUST0000986734,LA,,994102900766440,M,UM,Small Shop,Grocery,STORE00001,LS,E02,2006,10,2006-10
1893,200635,2006-10-29,1,9,1,0.31,PRD0902322,CL00063,DEP00019,G00007,D00002,CUST0000075510,LA,OA,994102900208232,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
1917,200633,2006-10-14,7,11,1,0.86,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000698926,LA,PE,994102700597503,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1927,200633,2006-10-10,3,20,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000664592,LA,,994102700576076,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1938,200634,2006-10-20,6,15,1,0.34,PRD0904698,CL00063,DEP00019,G00007,D00002,CUST0000751850,LA,OT,994102800631424,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1981,200633,2006-10-15,1,14,1,0.34,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000231293,LA,YF,994102700306966,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
1996,200635,2006-10-27,6,13,3,2.43,PRD0902637,CL00069,DEP00020,G00007,D00002,CUST0000644893,LA,PE,994102900557373,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2057,200634,2006-10-17,3,12,1,1.32,PRD0903683,CL00072,DEP00021,G00007,D00002,CUST0000820750,LA,OA,994102800674441,M,LA,Top Up,Grocery,STORE00001,LS,E02,2006,10,2006-10
2081,200635,2006-10-29,1,20,1,1.07,PRD0902296,CL00072,DEP00021,G00007,D00002,CUST0000448937,LA,,994102900437132,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2142,200636,2006-10-31,3,17,1,1.2,PRD0900656,CL00075,DEP00022,G00007,D00002,CUST0000830944,LA,YA,994103000694606,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2163,200635,2006-10-25,4,21,1,1.6,PRD0901812,CL00075,DEP00022,G00007,D00002,CUST0000467543,LA,YA,994102900448532,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2166,200633,2006-10-11,4,15,1,3.03,PRD0901002,CL00076,DEP00022,G00007,D00002,CUST0000820750,LA,OA,994102700673532,M,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2176,200634,2006-10-18,4,16,1,2.31,PRD0901330,CL00075,DEP00022,G00007,D00002,CUST0000099658,LA,OF,994102800225209,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2200,200634,2006-10-17,3,9,1,0.88,PRD0903520,CL00076,DEP00022,G00007,D00002,CUST0000416322,LA,,994102800422522,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2216,200632,2006-10-07,7,14,1,1.16,PRD0903923,CL00083,DEP00023,G00007,D00002,CUST0000777781,LA,PE,994102600655914,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2245,200634,2006-10-22,1,11,1,0.54,PRD0903857,CL00087,DEP00025,G00008,D00002,CUST0000007860,LA,OT,994102800167898,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2266,200633,2006-10-11,4,16,1,0.33,PRD0903504,CL00092,DEP00027,G00008,D00002,CUST0000393587,LA,YA,994102700407289,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2295,200635,2006-10-23,2,16,1,0.5,PRD0902345,CL00101,DEP00034,G00010,D00003,CUST0000915203,LA,OT,994102900723003,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2310,200632,2006-10-04,4,14,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000146080,LA,YA,994102600256576,M,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2316,200635,2006-10-23,2,16,1,0.51,PRD0901222,CL00103,DEP00035,G00010,D00003,CUST0000915203,LA,OT,994102900723003,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2347,200635,2006-10-26,5,9,1,1.07,PRD0901502,CL00105,DEP00036,G00010,D00003,CUST0000105820,LA,OF,994102900227168,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
2396,200633,2006-10-15,1,21,1,1.49,PRD0904510,CL00110,DEP00039,G00010,D00003,CUST0000511022,LA,OT,994102700479952,L,MM,Top Up,Grocery,STORE00001,LS,E02,2006,10,2006-10
2403,200632,2006-10-07,7,15,1,0.39,PRD0902876,CL00116,DEP00042,G00011,D00003,CUST0000211159,LA,OA,994102600298003,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2413,200634,2006-10-16,2,13,1,0.33,PRD0900661,CL00116,DEP00042,G00011,D00003,CUST0000996753,LA,YF,994102800784672,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2466,200635,2006-10-29,1,9,3,1.86,PRD0902390,CL00129,DEP00046,G00013,D00003,CUST0000075510,LA,OA,994102900208232,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
2474,200633,2006-10-15,1,18,1,0.86,PRD0904692,CL00129,DEP00046,G00013,D00003,CUST0000146080,LA,YA,994102700253925,L,MM,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
2489,200636,2006-10-30,2,12,1,0.95,PRD0903945,CL00132,DEP00047,G00013,D00003,CUST0000285720,LA,OF,994103000347579,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2496,200635,2006-10-28,7,13,1,0.42,PRD0902895,CL00130,DEP00047,G00013,D00003,CUST0000529710,LA,OA,994102900486297,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2499,200633,2006-10-13,6,11,1,0.57,PRD0903717,CL00131,DEP00047,G00013,D00003,CUST0000996753,LA,YF,994102700783626,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2006,10,2006-10
2503,200633,2006-10-11,4,16,1,0.95,PRD0903945,CL00132,DEP00047,G00013,D00003,CUST0000285720,LA,OF,994102700340584,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2546,200633,2006-10-11,4,21,5,1.0,PRD0904150,CL00135,DEP00048,G00013,D00003,CUST0000065412,LA,YF,994102700203740,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2547,200635,2006-10-24,3,14,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000513227,LA,OA,994102900476213,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
2595,200635,2006-10-28,7,11,1,2.54,PRD0901766,CL00140,DEP00049,G00014,D00003,CUST0000037123,LA,OA,994102900184631,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2630,200632,2006-10-04,4,14,1,0.92,PRD0900968,CL00144,DEP00051,G00015,D00003,CUST0000138092,LA,OF,994102600251606,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2725,200633,2006-10-11,4,18,3,5.49,PRD0901976,CL00150,DEP00052,G00015,D00003,CUST0000494202,LA,YA,994102700469533,L,LA,Top Up,Mixed,STORE00001,LS,E02,2006,10,2006-10
2742,200633,2006-10-15,1,8,3,2.94,PRD0900907,CL00150,DEP00052,G00015,D00003,CUST0000126928,LA,YA,994102700242163,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,10,2006-10
2744,200635,2006-10-27,6,19,1,1.88,PRD0901386,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,994102900681110,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2822,200635,2006-10-23,2,16,3,1.83,PRD0900218,CL00157,DEP00053,G00016,D00003,CUST0000915203,LA,OT,994102900723003,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2862,200633,2006-10-09,2,17,1,0.43,PRD0904635,CL00159,DEP00054,G00016,D00003,CUST0000831416,LA,YF,994102700679981,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
2887,200635,2006-10-27,6,13,1,2.12,PRD0904444,CL00160,DEP00054,G00016,D00003,CUST0000644893,LA,PE,994102900557373,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2894,200635,2006-10-29,1,21,1,0.6,PRD0900987,CL00159,DEP00054,G00016,D00003,CUST0000138092,LA,OF,994102900247034,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
2943,200634,2006-10-21,7,15,3,2.73,PRD0901813,CL00163,DEP00055,G00016,D00003,CUST0000982265,LA,YF,994102800775571,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2006,10,2006-10
2963,200634,2006-10-19,5,20,3,3.45,PRD0900331,CL00163,DEP00055,G00016,D00003,CUST0000275967,LA,OA,994102800335406,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2973,200634,2006-10-17,3,15,1,0.3,PRD0900032,CL00163,DEP00055,G00016,D00003,CUST0000154415,LA,OT,994102800259292,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
2998,200636,2006-10-30,2,17,1,1.34,PRD0903839,CL00198,DEP00067,G00021,D00005,CUST0000096000,LA,OT,994103000226570,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
3044,200634,2006-10-17,3,16,1,1.46,PRD0901133,CL00198,DEP00067,G00021,D00005,CUST0000467543,LA,YA,994102800454235,L,LA,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
3049,200635,2006-10-25,4,14,1,1.88,PRD0901528,CL00197,DEP00067,G00021,D00005,CUST0000660556,LA,OT,994102900566882,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2006,10,2006-10
3115,200632,2006-10-06,6,21,1,1.06,PRD0901457,CL00209,DEP00069,G00022,D00005,CUST0000622535,LA,,994102600557193,L,MM,Top Up,Fresh,STORE00001,LS,E02,2006,10,2006-10
3200,200631,2006-10-01,1,20,1,4.08,PRD0902817,CL00225,DEP00077,G00024,D00006,CUST0000553169,MM,OA,994102500517859,S,XX,XX,XX,STORE00001,LS,E02,2006,10,2006-10
3308,200634,2006-10-20,6,17,3,4.8,PRD0904722,CL00091,DEP00026,G00008,D00002,CUST0000664742,MM,OT,994102800576859,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2006,10,2006-10
3313,200633,2006-10-13,6,15,1,0.6,PRD0902105,CL00194,DEP00066,G00020,D00004,CUST0000500063,MM,OF,994102700473089,S,XX,Small Shop,Nonfood,STORE00001,LS,E02,2006,10,2006-10
