,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
815,200745,2008-01-06,1,20,1,0.28,PRD0900374,CL00136,DEP00048,G00013,D00003,,,,994109100088631,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
836,200747,2008-01-16,4,21,1,1.98,PRD0901152,CL00140,DEP00049,G00014,D00003,,,,994109300006939,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
837,200745,2008-01-03,5,21,1,1.32,PRD0900157,CL00140,DEP00049,G00014,D00003,,,,994109100101867,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
858,200745,2008-01-05,7,17,1,1.93,PRD0900075,CL00145,DEP00051,G00015,D00003,,,,994109100016595,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
871,200746,2008-01-08,3,15,6,1.68,PRD0903802,CL00147,DEP00051,G00015,D00003,,,,994109200050382,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,1,2008-1
873,200747,2008-01-17,5,20,1,0.22,PRD0900753,CL00148,DEP00052,G00015,D00003,,,,994109300065383,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,1,2008-1
890,200747,2008-01-16,4,21,1,1.43,PRD0904434,CL00151,DEP00052,G00015,D00003,,,,994109300054790,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
940,200749,2008-01-29,3,16,1,0.96,PRD0904745,CL00157,DEP00053,G00016,D00003,,,,994109500085770,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
951,200746,2008-01-07,2,8,1,0.44,PRD0904097,CL00157,DEP00053,G00016,D00003,,,,994109200068865,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1097,200746,2008-01-09,4,11,1,2.72,PRD0901362,CL00219,DEP00073,G00023,D00005,,,,994109200093685,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1127,200745,2008-01-06,1,18,1,0.95,PRD0903955,CL00093,DEP00028,G00008,D00002,CUST0000505263,LA,YF,994109100439630,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1161,200745,2008-01-02,4,15,3,1.86,PRD0904394,CL00093,DEP00028,G00008,D00002,CUST0000035890,LA,YF,994109100172118,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1166,200749,2008-01-28,2,12,1,2.68,PRD0900787,CL00060,DEP00017,G00006,D00002,CUST0000312411,LA,YF,994109500359251,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1171,200748,2008-01-27,1,19,1,0.4,PRD0901205,CL00213,DEP00070,G00022,D00005,CUST0000455083,LA,OT,994109400443341,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1172,200745,2008-01-02,4,15,1,2.11,PRD0903444,CL00093,DEP00028,G00008,D00002,CUST0000035890,LA,YF,994109100172118,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1181,200749,2008-01-28,2,12,1,0.96,PRD0904855,CL00114,DEP00041,G00011,D00003,CUST0000312411,LA,YF,994109500359251,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1197,200746,2008-01-07,2,15,4,3.84,PRD0904345,CL00098,DEP00031,G00008,D00002,CUST0000386374,LA,OF,994109200398910,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1315,200746,2008-01-11,6,19,1,0.96,PRD0903779,CL00001,DEP00001,G00001,D00001,CUST0000996753,LA,YF,994109200779937,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1323,200745,2008-01-02,4,13,1,1.34,PRD0900052,CL00005,DEP00002,G00001,D00001,CUST0000248972,LA,OF,994109100293439,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1324,200748,2008-01-27,1,14,3,3.27,PRD0902068,CL00006,DEP00002,G00001,D00001,CUST0000707553,LA,,994109400601621,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1326,200748,2008-01-27,1,9,1,0.51,PRD0901239,CL00006,DEP00002,G00001,D00001,CUST0000529848,LA,YA,994109400490255,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1329,200745,2008-01-02,4,13,1,1.02,PRD0903913,CL00006,DEP00002,G00001,D00001,CUST0000248972,LA,OF,994109100293439,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1335,200747,2008-01-16,4,20,3,4.05,PRD0900081,CL00006,DEP00002,G00001,D00001,CUST0000662370,LA,OT,994109300565997,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1342,200746,2008-01-09,4,11,3,1.26,PRD0902272,CL00006,DEP00002,G00001,D00001,CUST0000057847,LA,OT,994109200193942,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1344,200746,2008-01-13,1,15,3,3.06,PRD0903913,CL00006,DEP00002,G00001,D00001,CUST0000172891,LA,YF,994109200265784,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1362,200747,2008-01-20,1,15,1,0.82,PRD0901432,CL00007,DEP00003,G00002,D00001,CUST0000464070,LA,OT,994109300442736,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1420,200749,2008-01-28,2,16,1,0.94,PRD0901688,CL00013,DEP00004,G00003,D00001,CUST0000313042,LA,YA,994109500359662,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1476,200745,2008-01-02,4,8,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000986734,LA,,994109100715852,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1481,200745,2008-01-05,7,11,1,1.02,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000960829,LA,OT,994109100700987,M,MM,Top Up,Grocery,STORE00001,LS,E02,2008,1,2008-1
1500,200748,2008-01-27,1,11,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000075238,LA,YF,994109400205799,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1606,200748,2008-01-23,4,12,1,0.84,PRD0904857,CL00036,DEP00009,G00004,D00002,CUST0000172891,LA,YF,994109400266912,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
1649,200749,2008-01-31,5,14,1,2.03,PRD0900679,CL00041,DEP00011,G00004,D00002,CUST0000986734,LA,,994109500791304,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1676,200745,2008-01-02,4,13,1,0.47,PRD0903620,CL00044,DEP00011,G00004,D00002,CUST0000298310,LA,YF,994109100320943,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1719,200746,2008-01-13,1,15,1,0.67,PRD0903510,CL00044,DEP00011,G00004,D00002,CUST0000172891,LA,YF,994109200265784,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1747,200747,2008-01-17,5,19,1,2.11,PRD0901066,CL00046,DEP00012,G00004,D00002,CUST0000696111,LA,YF,994109300586944,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1782,200747,2008-01-16,4,21,1,3.39,PRD0900664,CL00058,DEP00016,G00006,D00002,CUST0000988001,LA,OA,994109300768115,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1787,200748,2008-01-26,7,13,1,2.56,PRD0901727,CL00059,DEP00016,G00006,D00002,CUST0000762817,LA,YF,994109400636642,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1842,200745,2008-01-06,1,13,1,0.34,PRD0903256,CL00063,DEP00019,G00007,D00002,CUST0000809769,LA,OT,994109100614470,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
1843,200747,2008-01-19,7,18,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000954808,LA,,994109300747398,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1873,200746,2008-01-08,3,13,3,4.29,PRD0901795,CL00063,DEP00019,G00007,D00002,CUST0000220295,LA,YF,994109200295126,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1958,200749,2008-01-29,3,14,1,1.79,PRD0904210,CL00070,DEP00020,G00007,D00002,CUST0000122195,LA,YA,994109500238586,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
1964,200746,2008-01-09,4,9,3,3.15,PRD0903831,CL00070,DEP00020,G00007,D00002,CUST0000618211,LA,YF,994109200542736,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
1967,200746,2008-01-11,6,12,4,1.36,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000063931,LA,,994109200197598,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
2003,200746,2008-01-11,6,19,3,2.88,PRD0904474,CL00070,DEP00020,G00007,D00002,CUST0000996753,LA,YF,994109200779937,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2023,200749,2008-01-30,4,19,3,3.96,PRD0903683,CL00072,DEP00021,G00007,D00002,CUST0000771768,LA,YA,994109500653324,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2034,200749,2008-01-29,3,14,1,1.53,PRD0901778,CL00073,DEP00021,G00007,D00002,CUST0000451201,LA,OT,994109500447224,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
2047,200746,2008-01-11,6,10,1,0.66,PRD0900394,CL00073,DEP00021,G00007,D00002,CUST0000007860,LA,OT,994109200162462,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2213,200747,2008-01-16,4,13,1,4.13,PRD0901546,CL00083,DEP00023,G00007,D00002,CUST0000898638,LA,OT,994109300712624,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2237,200746,2008-01-10,5,11,1,1.4,PRD0904488,CL00089,DEP00025,G00008,D00002,CUST0000809769,LA,OT,994109200663013,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2290,200749,2008-01-28,2,16,1,0.91,PRD0900502,CL00101,DEP00034,G00010,D00003,CUST0000587643,LA,,994109500534097,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2354,200749,2008-01-30,4,11,1,0.34,PRD0903835,CL00107,DEP00037,G00010,D00003,CUST0000644893,LA,PE,994109500571214,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2361,200745,2008-01-02,4,14,3,0.96,PRD0903471,CL00107,DEP00037,G00010,D00003,CUST0000135248,LA,,994109100228750,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2366,200746,2008-01-11,6,10,1,0.72,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000007860,LA,OT,994109200162462,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2373,200746,2008-01-12,7,14,3,2.16,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000188187,LA,YF,994109200275072,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2388,200749,2008-01-28,2,15,1,0.96,PRD0900384,CL00111,DEP00039,G00010,D00003,CUST0000086836,LA,YF,994109500216125,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2424,200748,2008-01-25,6,11,1,0.41,PRD0901382,CL00128,DEP00046,G00013,D00003,CUST0000322562,LA,OF,994109400360513,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2510,200748,2008-01-25,6,10,1,0.37,PRD0900180,CL00136,DEP00048,G00013,D00003,CUST0000176901,LA,YF,994109400269333,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2516,200749,2008-01-30,4,8,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000529848,LA,YA,994109500497531,M,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2520,200745,2008-01-03,5,16,1,1.17,PRD0903805,CL00136,DEP00048,G00013,D00003,CUST0000762817,LA,YF,994109100587507,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2529,200747,2008-01-14,2,16,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000517170,LA,OT,994109300475646,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2533,200745,2008-01-02,4,13,1,0.57,PRD0903590,CL00139,DEP00048,G00013,D00003,CUST0000298310,LA,YF,994109100320943,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
2542,200746,2008-01-10,5,15,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000997122,LA,OF,994109200780207,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2602,200745,2008-01-02,4,11,1,0.54,PRD0902742,CL00142,DEP00050,G00014,D00003,CUST0000167190,LA,OA,994109100247047,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2606,200746,2008-01-09,4,14,1,1.04,PRD0904024,CL00142,DEP00050,G00014,D00003,CUST0000644893,LA,PE,994109200559683,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
2608,200745,2008-01-03,5,16,1,1.51,PRD0902881,CL00147,DEP00051,G00015,D00003,CUST0000762817,LA,YF,994109100587507,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2650,200745,2008-01-02,4,19,1,0.68,PRD0900648,CL00150,DEP00052,G00015,D00003,CUST0000826662,LA,YF,994109100624059,M,MM,Top Up,Grocery,STORE00001,LS,E02,2008,1,2008-1
2660,200747,2008-01-16,4,17,1,0.61,PRD0904868,CL00152,DEP00052,G00015,D00003,CUST0000603024,LA,OT,994109300528835,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2662,200748,2008-01-23,4,12,1,0.24,PRD0903204,CL00148,DEP00052,G00015,D00003,CUST0000172891,LA,YF,994109400266912,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2689,200748,2008-01-21,2,21,1,1.22,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000641589,LA,OA,994109400560018,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
2755,200747,2008-01-18,6,19,3,1.83,PRD0904581,CL00156,DEP00053,G00016,D00003,CUST0000622535,LA,,994109300541056,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2778,200745,2008-01-03,5,16,1,0.19,PRD0904212,CL00157,DEP00053,G00016,D00003,CUST0000099658,LA,OF,994109100208401,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2787,200745,2008-01-06,1,18,1,0.47,PRD0900677,CL00156,DEP00053,G00016,D00003,CUST0000403088,LA,YF,994109100381287,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2789,200745,2008-01-06,1,21,4,7.0,PRD0900229,CL00156,DEP00053,G00016,D00003,CUST0000328513,LA,YF,994109100338486,M,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2849,200745,2008-01-02,4,18,3,0.54,PRD0904803,CL00160,DEP00054,G00016,D00003,CUST0000650366,LA,,994109100522847,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
2852,200749,2008-01-29,3,13,1,2.2,PRD0902816,CL00160,DEP00054,G00016,D00003,CUST0000393587,LA,YA,994109500411003,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
2857,200749,2008-01-30,4,11,1,2.19,PRD0901426,CL00160,DEP00054,G00016,D00003,CUST0000644893,LA,PE,994109500571214,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2872,200745,2008-01-04,6,15,1,1.3,PRD0902431,CL00160,DEP00054,G00016,D00003,CUST0000957189,LA,YF,994109100698850,S,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
2878,200746,2008-01-09,4,14,3,3.66,PRD0902569,CL00159,DEP00054,G00016,D00003,CUST0000644893,LA,PE,994109200559683,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
2919,200745,2008-01-06,1,14,1,0.84,PRD0903229,CL00163,DEP00055,G00016,D00003,CUST0000986734,LA,,994109100715851,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,1,2008-1
2931,200747,2008-01-17,5,11,1,1.54,PRD0903829,CL00162,DEP00055,G00016,D00003,CUST0000986278,LA,,994109300767055,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2939,200747,2008-01-14,2,13,3,3.54,PRD0904687,CL00163,DEP00055,G00016,D00003,CUST0000812410,LA,PE,994109300659234,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
2993,200745,2008-01-06,1,18,1,0.24,PRD0902017,CL00197,DEP00067,G00021,D00005,CUST0000505263,LA,YF,994109100439630,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
3000,200748,2008-01-22,3,13,1,0.47,PRD0903341,CL00199,DEP00067,G00021,D00005,CUST0000863361,LA,YA,994109400700022,S,LA,Small Shop,Nonfood,STORE00001,LS,E02,2008,1,2008-1
3004,200745,2008-01-06,1,16,1,1.42,PRD0901977,CL00198,DEP00067,G00021,D00005,CUST0000146080,LA,YA,994109100234861,M,LA,Small Shop,Nonfood,STORE00001,LS,E02,2008,1,2008-1
3025,200745,2008-01-02,4,17,3,2.43,PRD0901359,CL00201,DEP00067,G00021,D00005,CUST0000863361,LA,YA,994109100645238,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,1,2008-1
3034,200748,2008-01-26,7,10,1,1.04,PRD0902549,CL00198,DEP00067,G00021,D00005,CUST0000007860,LA,OT,994109400163193,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
3150,200748,2008-01-22,3,15,3,0.03,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000692025,LA,OT,994109400591595,M,XX,XX,XX,STORE00001,LS,E02,2008,1,2008-1
3164,200746,2008-01-07,2,12,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000386374,LA,OF,994109200398911,S,XX,XX,XX,STORE00001,LS,E02,2008,1,2008-1
3214,200747,2008-01-18,6,12,1,0.4,PRD0901205,CL00213,DEP00070,G00022,D00005,CUST0000052854,MM,YF,994109300189922,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
3229,200747,2008-01-17,5,15,1,2.82,PRD0902997,CL00187,DEP00062,G00018,D00004,CUST0000325071,MM,OT,994109300357213,S,XX,Small Shop,Nonfood,STORE00001,LS,E02,2008,1,2008-1
3257,200745,2008-01-02,4,13,1,0.77,PRD0901211,CL00093,DEP00028,G00008,D00002,CUST0000462566,MM,OT,994109100415274,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
3260,200748,2008-01-25,6,15,1,0.95,PRD0903783,CL00114,DEP00041,G00011,D00003,CUST0000430660,MM,YF,994109400428162,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
3320,200746,2008-01-13,1,9,1,1.19,PRD0903645,CL00190,DEP00063,G00018,D00004,CUST0000068394,MM,OA,994109200200459,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
3401,200748,2008-01-26,7,11,1,0.84,PRD0903317,CL00002,DEP00001,G00001,D00001,CUST0000241132,MM,OA,994109400309934,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
3429,200746,2008-01-12,7,15,3,2.55,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000136043,MM,YF,994109200242983,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
3435,200747,2008-01-18,6,11,3,2.13,PRD0900276,CL00006,DEP00002,G00001,D00001,CUST0000886224,MM,YA,994109300704972,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
3447,200745,2008-01-05,7,15,1,0.42,PRD0900637,CL00003,DEP00002,G00001,D00001,CUST0000012784,MM,OF,994109100158790,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,1,2008-1
3452,200745,2008-01-04,6,9,3,3.84,PRD0902232,CL00006,DEP00002,G00001,D00001,CUST0000001194,MM,OT,994109100151957,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
3459,200748,2008-01-24,5,14,3,2.37,PRD0900080,CL00006,DEP00002,G00001,D00001,CUST0000381019,MM,YF,994109400397247,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
3460,200748,2008-01-22,3,14,1,1.11,PRD0903708,CL00006,DEP00002,G00001,D00001,CUST0000311311,MM,OT,994109400353536,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,1,2008-1
3470,200746,2008-01-10,5,18,1,0.42,PRD0900637,CL00003,DEP00002,G00001,D00001,CUST0000402925,MM,YF,994109200409252,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,1,2008-1
