Customer_ID,Call_Duration,Call_Type,Age_Group,Monthly_Spend
116,22.342425334929594,Outgoing,18-25,58.57861745617702
117,9.953589490408447,Incoming,56-65,35.787103802938056
118,30.008865839614945,Outgoing,46-55,101.54456751652529
119,14.98671215129505,Outgoing,26-35,31.938892066464362
120,26.166078582121703,Outgoing,56-65,23.622196771457546
121,4.336782771221234,Incoming,56-65,72.98762425334279
122,22.12038114839019,Outgoing,26-35,42.21198667049921
123,23.919890127582683,Outgoing,46-55,74.11339948313378
124,26.124945440551038,Outgoing,56-65,90.80346855287641
125,6.303728590493707,Outgoing,18-25,48.31518719380903
126,12.080969540391497,Outgoing,18-25,66.3986987251625
127,21.035569669292563,Incoming,18-25,43.84405960275176
128,18.039093851908767,Outgoing,46-55,56.849139862513795
129,19.053517497946842,Outgoing,36-45,51.800104316963896
130,14.477993759334675,Outgoing,18-25,79.00127738772204
131,27.85559030538984,Outgoing,26-35,41.36968252769873
132,35.259258137958696,Incoming,36-45,38.15690613538483
133,17.727859468063624,Outgoing,26-35,50.06762477130369
134,20.173948718536764,Incoming,46-55,71.5742334402241
135,17.39370621935972,Outgoing,18-25,35.02154446510179
136,25.98837379333206,Outgoing,56-65,25.42409102983135
137,22.80381398979768,Outgoing,18-25,84.37513308946761
138,9.535336005542094,Incoming,46-55,0.0
139,12.711085926537484,Incoming,18-25,22.450046429703534
140,9.93492244895879,Outgoing,18-25,109.14987839591292
141,35.86375632536857,Incoming,18-25,11.204610570097365
142,21.44718248507448,Incoming,46-55,44.05910015133747
143,12.830196417231523,Incoming,18-25,38.779580494903186
144,12.27113571562612,Outgoing,56-65,0.0
145,22.636618910768373,Incoming,56-65,29.91638897380217
146,23.334441047613936,Incoming,36-45,61.62837590539213
147,22.58675399159087,Incoming,36-45,73.8703023262347
148,14.021098489451962,Incoming,36-45,82.58615141195021
149,19.140905510899245,Incoming,36-45,45.65797860788873
150,17.77640568343369,Incoming,56-65,8.760517950828131
151,10.446177392931013,Outgoing,36-45,56.29399622068759
152,10.514543099867847,Outgoing,26-35,89.36229668616282
153,19.88375531180195,Incoming,46-55,93.146945693533
154,18.37515756730561,Incoming,46-55,79.56115968344388
155,20.87346197589548,Outgoing,56-65,20.92262133924367
156,22.537161270856025,Incoming,46-55,50.13625389209781
157,27.495678357482703,Outgoing,46-55,60.749177260159435
158,11.568669297187672,Incoming,18-25,64.80391085701662
159,21.411653391077675,Outgoing,36-45,10.535626978252203
160,22.244391715700797,Outgoing,36-45,106.40537376997415
161,14.815087112321889,Incoming,18-25,87.98813770634308
162,17.85304228498488,Incoming,56-65,54.9318524511509
163,14.994090103127483,Incoming,26-35,58.19444615405449
164,31.760132683500224,Outgoing,56-65,42.50894562292167
165,17.733968833087744,Outgoing,26-35,85.90100551783588
166,20.160535760979755,Outgoing,26-35,26.068290212615487
167,15.15210992157952,Outgoing,18-25,57.84026185255437
168,13.64255803624447,Outgoing,56-65,34.066097101404935
169,7.88598136808826,Incoming,36-45,54.55885934064407
170,24.69908037307733,Outgoing,56-65,84.2249467691002
171,22.379062481776206,Outgoing,56-65,38.9227402422693
172,14.892324888921506,Incoming,26-35,59.526652672016354
173,10.697410678552401,Incoming,26-35,51.806742739186696
174,18.259359684941003,Outgoing,36-45,36.63927237218678
175,13.516122355921215,Outgoing,36-45,39.56017788079392
176,15.44570201957515,Incoming,26-35,39.83746574598018
177,8.155080387779812,Incoming,56-65,9.868451106008244
178,18.51948706453621,Outgoing,26-35,51.083122029947376
179,18.659022413921246,Outgoing,46-55,56.94568009674519
180,24.66306018967779,Incoming,46-55,17.106348575564546
181,15.944809019571753,Incoming,26-35,43.67416877271967
182,14.665062659573145,Incoming,36-45,49.3579543276612
183,6.102673937179423,Outgoing,26-35,75.20477113477222
184,24.706726638538406,Outgoing,56-65,98.12914929970631
185,23.249761815898715,Outgoing,46-55,64.83598122197992
186,17.201169089847614,Incoming,18-25,20.5716185385563
187,7.695382618287393,Outgoing,36-45,31.88437188883382
188,8.498310782383008,Outgoing,18-25,56.83687428520585
189,13.170258498649973,Incoming,36-45,43.68788961053704
190,23.756579962066645,Outgoing,18-25,54.00001416694458
191,19.032363446691463,Outgoing,18-25,75.70687801997155
192,6.546499677827573,Incoming,26-35,50.71119694177114
193,19.829483402201546,Incoming,36-45,116.16946639043923
194,11.125973945803999,Incoming,46-55,15.555448909703763
195,13.34451441441498,Outgoing,18-25,68.47349687166579
196,23.802166087651937,Outgoing,26-35,13.293232744718082
197,22.358528586465823,Outgoing,56-65,33.68213566735312
198,24.651699179777964,Outgoing,36-45,76.03713295555622
199,16.838065366410515,Incoming,36-45,3.4711995475493467
200,23.18117190506331,Outgoing,46-55,62.427345580737665
201,12.8970461536586,Incoming,18-25,23.90641545975722
202,15.197038457762945,Outgoing,26-35,53.25253049880281
203,14.715947429166464,Incoming,18-25,39.253337967992465
204,17.16705512757146,Incoming,26-35,55.351989569362395
205,7.994562395815452,Outgoing,46-55,64.93799251376672
206,15.424965678136468,Outgoing,18-25,81.46796420866306
207,27.16160111063117,Incoming,56-65,58.47641620086058
208,9.352302867319963,Incoming,46-55,70.38930135713709
209,7.694751026594773,Outgoing,46-55,53.315592514772696
210,8.259181706364403,Incoming,36-45,21.433396369662283
211,35.63301610852249,Outgoing,26-35,26.519327721871928
212,20.253963866092644,Outgoing,18-25,92.29337806867562
213,15.10814230961032,Outgoing,26-35,24.483983837143697
214,17.478242891056954,Outgoing,46-55,59.76313007209996
215,18.593475794727723,Incoming,18-25,59.36223273174861
216,12.516850169894337,Incoming,56-65,57.95187206385314
217,13.37948275903628,Incoming,26-35,80.5693636143457
218,15.89621807458579,Incoming,26-35,38.86300180558232
219,11.926714382355657,Incoming,56-65,49.71008677420762
220,14.22145775085168,Incoming,46-55,46.47804571398824
221,19.47164104131242,Outgoing,26-35,0.0
222,10.019927742659302,Outgoing,36-45,35.98236393253521
223,35.26964594663497,Incoming,36-45,81.64011996149222
224,22.2720962762034,Outgoing,18-25,105.59689591893698
225,8.109406830411437,Outgoing,56-65,78.76236098507849
226,0.0,Incoming,46-55,64.71280643650408
227,12.18747700403555,Outgoing,36-45,20.616030242486886
228,21.790524547250733,Outgoing,18-25,59.63420330849837
229,20.433289261150733,Outgoing,18-25,57.46823420154799
230,16.22406042755971,Outgoing,26-35,113.52869693662488
231,12.7899027719984,Outgoing,46-55,11.330354828905584
232,10.67108038205649,Outgoing,36-45,23.725637268318803
233,14.18191850223345,Incoming,56-65,85.29846106130545
234,9.913340183206785,Outgoing,26-35,93.61263379184577
235,14.207855706540853,Incoming,36-45,63.281409712152936
236,26.316656550759753,Outgoing,18-25,45.87500373819025
237,11.601321405254204,Outgoing,56-65,69.32573256282461
238,21.276168981363917,Incoming,18-25,109.44541404015146
239,22.34396669088942,Outgoing,26-35,38.811176941624225
240,9.442790770248587,Incoming,56-65,66.63525948593583
241,11.096396878083475,Outgoing,56-65,49.95121296762573
242,24.482604058907526,Incoming,26-35,64.23687596379841
243,10.519651722445115,Incoming,18-25,74.46503576614822
244,16.597599755524378,Outgoing,56-65,40.33534835087042
245,31.279886755179678,Outgoing,46-55,79.51653119000686
246,23.858825799429546,Incoming,46-55,42.69320042635761
247,17.596613162148962,Incoming,18-25,69.31392558605062
248,22.885114021718778,Outgoing,56-65,6.431213890732849
249,16.608545402801873,Outgoing,18-25,74.07943274300663
250,24.127622832424315,Outgoing,46-55,32.81911890361294
251,2.6761419805747035,Incoming,56-65,42.50410311101899
252,16.025138025375384,Outgoing,56-65,0.0
253,2.395620653850248,Incoming,18-25,49.381055752297364
254,18.129486317622803,Incoming,56-65,88.20774437381839
255,15.346754712091109,Outgoing,18-25,15.838854540765347
256,26.52510892649631,Incoming,36-45,59.8632830808944
257,21.982791580183672,Incoming,36-45,4.001422338379527
258,13.317386187219535,Incoming,46-55,51.24800585876896
259,14.156486203933945,Outgoing,46-55,76.45853027091493
260,19.664875711608463,Incoming,26-35,52.28688970406023
261,12.99207585212709,Outgoing,36-45,74.51365058020664
262,16.773390495308185,Outgoing,36-45,42.440646914053175
263,26.216886451604083,Incoming,26-35,119.60867303673048
264,11.19608871528735,Outgoing,18-25,82.52229360636207
265,13.86627943830523,Outgoing,36-45,60.23662240840853
266,14.847973581854784,Outgoing,36-45,97.7981911305065
267,39.106513983299365,Outgoing,46-55,89.86405165323583
268,21.25769863755017,Outgoing,26-35,41.56487969418303
269,24.924478373334892,Incoming,26-35,67.51969597452319
270,22.37687998314869,Outgoing,46-55,47.60110216280566
271,22.847757061897095,Outgoing,36-45,77.96572742551207
272,20.31501476132602,Outgoing,56-65,94.29677063264312
273,19.556884400413644,Incoming,26-35,18.00318302564773
274,6.844787418720244,Outgoing,36-45,57.97789416695951
275,19.505051894400577,Outgoing,18-25,91.56120288512162
276,16.241594853249293,Incoming,26-35,74.01014950288166
277,20.818198319946468,Outgoing,46-55,65.68854691144438
278,16.50398583351687,Incoming,26-35,81.87797272716053
279,22.34215004909594,Outgoing,46-55,21.555506683864223
280,23.579527998044263,Outgoing,18-25,69.20538542545795
281,0.0,Outgoing,36-45,85.84010361597385
282,13.962750272838292,Incoming,46-55,69.23599255250946
283,3.9982916587831134,Incoming,46-55,24.514779893972456
284,18.67261188249396,Incoming,18-25,45.57909961139526
285,14.895041355021997,Outgoing,56-65,55.27593342277463
286,26.49079929410624,Incoming,26-35,34.52054217718582
287,18.45071263260614,Incoming,56-65,32.466748887654624
288,13.601290164754007,Incoming,26-35,67.28042083387743
289,23.57000077891909,Outgoing,18-25,96.18564411180648
290,14.7725827952079,Incoming,18-25,7.866496982591002
291,13.514017108744321,Incoming,56-65,42.92478500912259
292,19.755377902492988,Incoming,18-25,36.94088622023125
293,28.2907997295763,Incoming,36-45,92.52617448101621
294,22.974863357678757,Outgoing,56-65,73.07958580390623
295,20.96851675697033,Incoming,46-55,89.78804356087447
296,36.25663973465164,Incoming,46-55,77.14506947266717
297,11.873129745483553,Outgoing,18-25,84.53102866334763
298,11.71697514140525,Incoming,18-25,62.16698995322241
299,18.0189863630782,Incoming,26-35,66.89613764272134
300,27.605184688732997,Outgoing,56-65,68.12043355009041
301,10.408198165937781,Outgoing,56-65,55.83135966588302
302,29.282008182941418,Incoming,36-45,55.12695609164878
303,6.926142574141284,Outgoing,46-55,66.87286414564218
304,16.15147364495175,Incoming,46-55,66.23917321110024
305,18.214259659680547,Outgoing,36-45,60.28318955382001
306,10.821576585774686,Incoming,26-35,59.51829516555288
307,12.651359445474595,Outgoing,36-45,72.79689820210913
308,22.576413355349658,Outgoing,26-35,51.810486881317345
309,27.090890197578638,Outgoing,26-35,24.481997573043458
310,2.1977274625278493,Incoming,26-35,60.146186348769476
311,18.261654698215203,Outgoing,18-25,32.54851625197823
312,16.20683767468938,Incoming,18-25,80.96640335493744
313,17.75177448936765,Incoming,26-35,40.32592692793823
314,14.782634670686587,Outgoing,36-45,42.49095303677209
315,7.966591213105708,Incoming,36-45,65.37249402630806
316,27.796078846312348,Incoming,36-45,54.70759358868526
317,25.115307188314898,Incoming,18-25,84.56012014461366
318,16.272075677721823,Incoming,26-35,49.77170003546905
319,13.5818075126866,Incoming,46-55,47.64508984248841
320,12.733915596958841,Incoming,36-45,35.919442423579994
321,0.0,Outgoing,18-25,25.367007558056493
322,19.47674052221688,Incoming,56-65,41.84074286698668
323,22.46226513211991,Incoming,26-35,65.28673641276352
324,17.96531481276838,Outgoing,36-45,87.0890306960815
325,16.395644957801732,Outgoing,18-25,76.27690997760062
326,17.933684559406093,Outgoing,56-65,40.73881827064075
327,11.027418134696964,Incoming,26-35,59.05545392765548
328,13.50311340840768,Outgoing,46-55,55.70151940616132
329,15.835668802374894,Incoming,26-35,83.96718568152406
330,21.87673602335427,Outgoing,26-35,87.88673997731159
331,26.65200861306578,Incoming,36-45,6.330931833637798
332,15.395965099189306,Incoming,26-35,89.83344842936512
333,9.686501237042089,Outgoing,56-65,15.76136393705439
334,17.24952753534401,Incoming,56-65,61.827833127168255
335,31.08043778812245,Outgoing,26-35,2.751402039052259
336,10.29535495406386,Incoming,26-35,80.38975006879673
337,23.20088522992969,Outgoing,56-65,46.53698591024174
338,26.351723892844237,Incoming,56-65,71.91340843346939
339,14.479895981221595,Outgoing,36-45,47.79564379387949
340,12.094927955966718,Outgoing,46-55,79.28580677063461
341,21.02469677983277,Outgoing,56-65,13.329414932701326
342,19.472517409629155,Incoming,46-55,70.24751044728654
343,21.86341919924621,Incoming,46-55,65.42296701653657
344,31.515966020428635,Outgoing,56-65,64.37481809766975
345,18.169325873635945,Incoming,36-45,67.8386281214142
346,8.654426057307283,Incoming,26-35,83.37444904965389
347,17.46648001517897,Outgoing,18-25,79.67087160260232
348,18.690897559437666,Outgoing,26-35,19.71385108997424
349,25.870180459617742,Outgoing,18-25,57.868244420830294
350,15.622649232006077,Incoming,56-65,63.882223019046634
351,14.136525164132307,Incoming,26-35,53.343626073172494
352,7.401642026833869,Outgoing,26-35,58.86838209715662
353,20.83188954444891,Outgoing,18-25,66.95016249643479
354,40.43745029877283,Incoming,36-45,73.92615790439565
355,15.44186311197243,Outgoing,56-65,69.25860116418147
356,20.163684681653642,Incoming,56-65,76.59489322087542
357,13.16517002679526,Outgoing,56-65,104.23226559397449
358,8.031005560029117,Outgoing,26-35,49.81827286126933
359,20.039651574403717,Outgoing,46-55,51.64555410253595
360,17.197317984060344,Outgoing,18-25,72.57752903030295
361,0.30112099853923624,Outgoing,26-35,54.89200965690777
362,28.270201010180834,Incoming,36-45,46.534062942152055
363,19.911750634359812,Outgoing,36-45,43.632435232140544
364,17.51726885072523,Outgoing,26-35,70.71094006507525
365,14.04616195135384,Incoming,18-25,66.30932682147382
366,19.837058773451645,Outgoing,56-65,101.63671163470609
367,20.159771666912246,Outgoing,56-65,29.385544793689366
368,19.809249616086984,Outgoing,46-55,29.983641246922705
369,24.475951311524426,Outgoing,26-35,56.663962192839634
370,26.066898636833418,Outgoing,46-55,35.39289180220517
371,31.039151445328777,Incoming,36-45,10.474022498688477
372,11.142104722858948,Incoming,56-65,44.45742049643814
373,12.98604940362948,Outgoing,56-65,109.08108198789162
374,19.528275169291465,Incoming,46-55,117.17071120523221
375,11.546363988835505,Outgoing,26-35,68.55006083909501
376,12.673894493394457,Incoming,46-55,27.16081790367983
377,20.32660707054641,Outgoing,36-45,35.460716714128026
378,23.305896484858952,Outgoing,26-35,57.316195267398584
379,25.93149566945204,Outgoing,36-45,42.396608543044835
380,15.651699103696796,Incoming,26-35,59.086472603670366
381,20.242070744765794,Incoming,46-55,56.082514687046896
382,18.699304151256392,Incoming,18-25,24.38840627297187
383,17.123602116259903,Incoming,46-55,53.7753271769897
384,11.287935843543877,Incoming,26-35,66.57483296186977
385,10.39752237558235,Incoming,36-45,45.65230755476265
386,21.666723459691696,Outgoing,46-55,78.6654464295015
387,11.170264340810586,Outgoing,26-35,56.39323690818049
388,4.561568226210813,Incoming,36-45,51.742829200124326
389,16.777670736968684,Outgoing,36-45,56.54817434623946
390,27.186682115048246,Outgoing,36-45,41.47103316067381
391,0.0,Outgoing,26-35,65.14583746030642
392,14.981688087925415,Incoming,36-45,33.564713184431895
393,21.72650405728363,Incoming,36-45,114.71845827125935
394,4.23552496749639,Incoming,46-55,105.72085999310585
395,15.506669586592427,Outgoing,36-45,53.07230504729747
396,9.023799288132205,Incoming,18-25,69.23813138245586
397,9.949753201951799,Outgoing,26-35,70.0571758473169
398,14.183072546085857,Outgoing,36-45,69.86662316359377
399,9.13796476907481,Outgoing,36-45,72.12178784759666
400,8.555895077937313,Outgoing,56-65,73.91020250057983
401,16.58537773920597,Outgoing,46-55,72.33334285314089
402,32.589973423749804,Outgoing,36-45,35.35864176836752
403,22.304203222134994,Incoming,46-55,66.1242098690245
404,24.073729369268484,Outgoing,46-55,36.38464053445254
405,22.580837068931913,Outgoing,18-25,68.08023322813001
406,12.11740471124548,Outgoing,26-35,78.40534004700979
407,19.175825603813124,Outgoing,18-25,64.37599253823508
408,24.68385982659634,Incoming,26-35,73.7119952378214
409,22.798362274472538,Outgoing,56-65,60.49393916512934
410,18.361857051578696,Incoming,18-25,101.22949298440822
411,20.640325459357257,Outgoing,46-55,65.26556943428375
412,34.24011775618406,Incoming,36-45,32.03452794373054
413,22.87610252009442,Incoming,56-65,42.84211189070753
414,14.79388449961646,Incoming,26-35,65.86237596205945
415,16.481740956147824,Outgoing,18-25,87.8149489443355
416,9.620940223859872,Incoming,56-65,65.04887887418376
417,33.42925163562408,Outgoing,18-25,60.64573062570506
418,28.227088078104806,Incoming,46-55,27.051766702603608
419,17.5824912539048,Incoming,18-25,102.40503186907887
420,32.26574083136744,Outgoing,26-35,21.80365593436759
421,21.42680031468484,Incoming,26-35,16.35852078397948
422,13.984075076689276,Outgoing,36-45,43.24437930477701
423,23.345167783638583,Outgoing,36-45,69.81464148997725
424,19.790504302576558,Outgoing,26-35,44.99944776733327
425,22.864997447934794,Incoming,26-35,39.59312688094771
426,7.41635698240648,Incoming,26-35,34.441580267651126
427,11.327800899619112,Incoming,56-65,99.1926971470663
428,27.419295810862227,Incoming,18-25,63.38171929984934
429,28.851962440948395,Incoming,56-65,77.40184973453313
430,26.90578908877638,Outgoing,46-55,106.43044137995466
431,32.530528325108,Incoming,36-45,105.62883261348122
432,21.041578087497044,Outgoing,18-25,32.54007121354494
433,20.549583539813014,Incoming,36-45,61.241616918317355
434,10.607551691433311,Incoming,46-55,74.6855243216586
435,12.936279914075865,Outgoing,26-35,57.709057216443234
436,3.0821735438331377,Outgoing,36-45,38.106060272469335
437,14.749597913426053,Outgoing,26-35,0.0
438,2.5903173781672635,Incoming,36-45,88.64590687033038
439,24.56676319604586,Incoming,46-55,101.21016495900439
440,19.71879207985317,Outgoing,36-45,73.4166705306099
441,2.81681527522737,Outgoing,46-55,54.40872038453314
442,15.670954154855625,Incoming,18-25,41.18075613562114
443,30.7735893564395,Outgoing,56-65,58.24000421397013
444,16.120336944149795,Outgoing,46-55,88.39550255038768
445,10.011403394534053,Outgoing,36-45,68.78787125988654
446,4.501484114863315,Incoming,18-25,0.5865932582044522
447,4.710473712892778,Incoming,46-55,95.08796092678529
448,20.749059774992013,Incoming,36-45,71.96266050081786
449,13.962891643726786,Outgoing,46-55,28.199335465265403
450,14.543041008803929,Outgoing,46-55,69.7900696735807
451,13.991773355892215,Incoming,26-35,60.19787357095687
452,16.018320353746795,Incoming,36-45,60.106414912550875
453,8.409859009078664,Outgoing,56-65,29.799763189848917
454,19.21273495582565,Incoming,46-55,48.469360629704795
455,7.041056293703139,Outgoing,18-25,14.702027044700884
456,11.709102793711224,Incoming,36-45,85.6502563810221
457,24.075793883655866,Incoming,56-65,33.57461695941949
458,19.63343499807632,Incoming,36-45,83.05579616005329
459,21.799772923409677,Incoming,56-65,70.36135001146008
460,32.0527187497252,Incoming,56-65,45.09913410558138
461,16.58242192786852,Incoming,46-55,36.28614928749374
462,17.150221820174846,Outgoing,26-35,60.23527647944364
463,15.149753309047616,Outgoing,36-45,82.12376018017366
464,13.89610096825497,Outgoing,18-25,75.32271705648884
465,9.925864208243494,Incoming,18-25,69.13161121162486
466,17.588453678370968,Incoming,26-35,50.92186910438341
467,19.485340246173095,Incoming,18-25,75.40485026362568
468,19.875392374350273,Outgoing,36-45,16.43433367266291
469,17.450546788069545,Incoming,18-25,61.15448118073886
470,23.48319563373987,Outgoing,36-45,55.21971254738905
471,17.20605683519671,Incoming,56-65,24.411390765437574
472,14.134886782362269,Outgoing,46-55,46.25914298340354
473,10.511082726178376,Outgoing,26-35,97.30655418051391
474,6.157173518954499,Outgoing,26-35,69.27544255573736
475,27.222906245555397,Incoming,18-25,78.47734138369663
476,12.106617621588684,Outgoing,36-45,43.85340616306607
477,10.520329996988949,Incoming,46-55,13.010889158676967
478,14.07723240171119,Outgoing,18-25,92.52798664898694
479,15.051278494263425,Outgoing,46-55,36.68357562663665
480,28.469587051319415,Incoming,36-45,46.755712380876524
481,14.702970278361803,Outgoing,18-25,21.28175574528676
482,35.43368495781151,Outgoing,18-25,89.8110870697181
483,17.445880432572277,Incoming,46-55,63.26624548941214
484,31.3991977427988,Outgoing,18-25,51.70341769642546
485,23.25750497001505,Outgoing,46-55,70.33408715024385
486,19.527261938913334,Outgoing,36-45,45.74810312564284
487,28.04493693266241,Outgoing,46-55,39.88249746913141
488,24.855608557582098,Outgoing,36-45,25.471822105956406
489,21.442753589302622,Outgoing,36-45,22.270335955103242
490,33.223158068401844,Incoming,56-65,81.77341605526725
491,13.511251016324639,Outgoing,46-55,86.69532404639554
492,10.035604268267875,Outgoing,26-35,12.608330510455268
493,12.266384807316323,Incoming,56-65,53.71959216887541
494,29.265912330584882,Outgoing,56-65,57.63848890875207
495,27.155320147602673,Incoming,46-55,38.74863129026166
496,13.323166703637304,Outgoing,56-65,34.623756339037996
497,0.5174409868429386,Outgoing,56-65,57.534496218489856
498,15.559084745348946,Outgoing,18-25,37.5827540860516
499,9.907149839861095,Incoming,36-45,55.80140953221301
500,13.542448199573823,Incoming,26-35,27.995321005214777
501,9.619136665778573,Outgoing,46-55,40.40579688551843
502,5.733233461146835,Outgoing,18-25,48.084121114737364
503,30.182430578316307,Outgoing,26-35,46.649896885890286
504,12.214322572396071,Incoming,26-35,83.65271004447985
505,26.88867462281417,Incoming,18-25,41.19489135094298
506,15.450403631072,Outgoing,46-55,78.56831206014179
507,9.084370568132892,Incoming,36-45,0.0
