Customer_ID,Call_Duration,Call_Type,Age_Group,Monthly_Spend
144,15.923169292661521,Outgoing,18-25,34.246768163791856
145,16.299413971242117,Incoming,26-35,28.361082416420707
146,18.90911435888655,Outgoing,36-45,30.940623329851896
147,8.81524644560959,Incoming,26-35,90.06623760764091
148,8.397716934578618,Incoming,36-45,43.45345118957128
149,17.60970782808449,Outgoing,56-65,36.74713212343945
150,16.48492336616593,Outgoing,46-55,46.83126711745533
151,16.252464251729382,Incoming,46-55,43.66185902788597
152,16.732241047484877,Outgoing,36-45,81.35300719575007
153,11.599876392107547,Outgoing,46-55,29.71045017967394
154,16.161268485805017,Incoming,18-25,73.61286463320894
155,16.465362366493405,Incoming,56-65,52.44184192902169
156,11.42824290986816,Incoming,56-65,74.1405302685537
157,24.328872555723784,Incoming,46-55,81.65238087468103
158,17.36916460455894,Incoming,36-45,51.695952678261904
159,9.043482513986756,Incoming,18-25,43.698727808016685
160,18.28276804316915,Outgoing,36-45,51.32357663730206
161,10.126591648863393,Incoming,46-55,48.10458655989736
162,18.93542301871226,Incoming,56-65,16.86067088522544
163,20.79297789503702,Outgoing,56-65,81.04960747570146
164,10.896588408241447,Outgoing,36-45,54.915700347623805
165,19.81688064622161,Outgoing,26-35,26.738016298978916
166,17.06390463468249,Outgoing,36-45,8.64953359603183
167,19.11030079997245,Outgoing,26-35,3.448015341393017
168,24.483964913269737,Outgoing,36-45,65.40960873375006
169,13.773059419985648,Incoming,26-35,37.620448631858096
170,11.231319178212551,Outgoing,26-35,40.90198663789733
171,10.552427851872384,Outgoing,26-35,59.76308529077647
172,10.920948575172808,Outgoing,26-35,39.679036877964435
173,14.61449145292948,Outgoing,18-25,60.930488321070264
174,16.70575987408322,Incoming,26-35,51.90528128753431
175,16.383453996650097,Outgoing,26-35,48.31740833701527
176,19.13591624518012,Outgoing,56-65,18.544991886170223
177,15.065009459389534,Incoming,18-25,33.60537287122281
178,22.267670385786584,Incoming,26-35,62.05070731173732
179,13.67671583381022,Incoming,46-55,36.35956370271897
180,28.600845832948096,Outgoing,18-25,74.10739111568981
181,18.12833673882503,Incoming,56-65,96.92802647986797
182,10.714212217918586,Incoming,36-45,63.12770601682645
183,9.645537509694439,Incoming,56-65,79.85663782730315
184,17.412362076215928,Outgoing,56-65,64.41454476592136
185,13.882686073370746,Outgoing,18-25,39.314759546556246
186,18.57000247046046,Incoming,18-25,54.003033296148494
187,17.366188122867726,Outgoing,46-55,90.26641892194884
188,14.635855436715635,Outgoing,46-55,39.52892514745098
189,10.766031409657975,Outgoing,18-25,29.21345402243852
190,7.425763876570677,Outgoing,18-25,27.31611153769461
191,12.767425239664895,Outgoing,18-25,45.64941232332902
192,19.28199397161736,Incoming,36-45,29.930558227138757
193,16.07046872065102,Incoming,56-65,83.48038854874474
194,8.77130610644006,Incoming,46-55,54.32713069182575
195,15.86590462925591,Incoming,46-55,69.43452619521005
196,16.926586898644185,Outgoing,26-35,44.02669218840603
197,10.580712818994336,Incoming,36-45,27.196056044877636
198,15.76862552972764,Incoming,18-25,23.812121091334454
199,15.29104359223,Outgoing,18-25,31.840165156437582
200,9.285148510846884,Outgoing,36-45,56.95050988053422
201,16.788936801741418,Outgoing,46-55,60.39765863535895
202,17.80392263184117,Outgoing,18-25,62.0639214611737
203,20.415256215876383,Incoming,26-35,20.226546324362857
204,20.269010260174515,Outgoing,46-55,49.9918162820346
205,8.111653160214544,Outgoing,56-65,29.47876338215215
206,10.310874800424386,Outgoing,36-45,58.02931935169056
207,17.5751763360433,Outgoing,46-55,59.58154110994904
208,17.568929754561044,Outgoing,56-65,26.556539059471234
209,17.575238431530238,Outgoing,26-35,69.36059214392697
210,34.26365745327361,Incoming,36-45,96.77645883056489
211,17.854452553465833,Incoming,18-25,66.69671475169325
212,20.677828200902994,Incoming,18-25,46.74331920897791
213,19.770008817466014,Outgoing,56-65,43.66908593580516
214,18.25695625652899,Outgoing,46-55,45.81872036654983
215,13.423653776798272,Incoming,26-35,34.78532306445979
216,18.794846102466337,Incoming,56-65,55.047964133040985
217,11.13587392731214,Incoming,26-35,27.230748176913913
218,13.815906966299956,Incoming,26-35,12.206044268041992
219,12.573182260854482,Outgoing,26-35,54.39203363627097
220,15.409370696931612,Incoming,36-45,50.424661315516424
221,26.573292833367542,Outgoing,56-65,38.57659967125612
222,5.663674037041259,Outgoing,36-45,24.346067547792668
223,18.43130095187257,Outgoing,46-55,55.794880538280694
224,6.936420644051742,Incoming,46-55,30.196499228590984
225,12.640340671052833,Incoming,18-25,47.22111298269331
226,20.444752984836832,Incoming,18-25,85.29943708252888
227,15.321400095477314,Outgoing,18-25,63.02379539150768
228,9.611276110353469,Outgoing,46-55,22.617346752366068
229,11.423481453700159,Incoming,26-35,24.50296857975395
230,18.39798874467338,Outgoing,26-35,53.036381854875174
231,11.348166841414317,Incoming,56-65,22.49358635881958
232,16.082292947909874,Outgoing,46-55,9.965490375314268
233,15.227859199519068,Outgoing,18-25,60.64744022593447
234,11.741998261970915,Outgoing,46-55,56.41871508641735
235,25.719720446626628,Outgoing,26-35,59.011966625582644
236,18.169595111590056,Outgoing,26-35,55.26070363635807
237,4.874287066711965,Outgoing,36-45,48.693785766552104
238,15.932271573847139,Outgoing,36-45,36.756229046466785
239,11.69106767615806,Incoming,56-65,60.32269932175886
240,19.26216667398112,Outgoing,46-55,80.59766976810302
241,11.037396307836497,Outgoing,36-45,39.97541985113092
242,14.426317792665506,Incoming,36-45,29.58519579583403
243,17.524936394902287,Incoming,46-55,27.297611611775217
244,19.328775970850607,Incoming,26-35,32.66539533332565
245,8.998517964721119,Incoming,56-65,54.05197048952148
246,13.327493820795258,Outgoing,56-65,7.207448728928796
247,12.62527344419522,Outgoing,56-65,58.783408488646515
248,11.73335383713144,Incoming,36-45,62.87826020592312
249,23.827271201405484,Outgoing,26-35,14.038432801142399
250,17.024908554804778,Incoming,56-65,30.416391274448014
251,8.695580228324774,Outgoing,46-55,51.593619596908276
252,19.58930973527388,Outgoing,56-65,47.13060539391204
253,25.610780985063165,Outgoing,18-25,60.39274936537181
254,20.162326302755734,Outgoing,26-35,47.17726356967268
255,7.403150170229933,Outgoing,18-25,75.29539053549931
256,12.578829635668743,Incoming,26-35,43.57661201912636
257,21.334555745933113,Outgoing,46-55,30.339340265604925
258,11.461652671906096,Outgoing,36-45,28.73116267476487
259,17.219097140731144,Outgoing,36-45,64.70937018563379
260,18.873170267146683,Outgoing,26-35,50.59242283913833
261,10.365347642109585,Outgoing,56-65,62.674318014503896
262,14.702373219691,Incoming,18-25,62.26244998458369
263,0.0,Outgoing,46-55,9.603002944723187
264,9.878061793328552,Incoming,56-65,27.19834797953113
265,13.737159243034199,Outgoing,36-45,29.587499189923587
266,8.761084090175753,Outgoing,56-65,33.67871623016475
267,23.162056519658176,Incoming,18-25,41.592893468469484
268,7.849293110196837,Outgoing,36-45,69.98299189234372
269,12.79977756651508,Outgoing,26-35,73.96964704767798
270,15.653702886430457,Incoming,46-55,44.142183395940066
271,22.206366445330577,Outgoing,46-55,44.97438277350511
272,7.8206892441028035,Incoming,36-45,35.89132551885427
273,20.815818760774796,Incoming,26-35,51.783753944770886
274,15.051165305097935,Incoming,18-25,54.05041765467873
275,10.092456744760245,Outgoing,46-55,66.1295111000453
276,17.310517371316354,Outgoing,36-45,65.96877451965106
277,15.995298477867351,Incoming,46-55,3.9576389786189736
278,11.998915614206027,Outgoing,26-35,46.94910104725764
279,15.349010424950094,Incoming,18-25,77.68200061780207
280,13.0734320156912,Outgoing,26-35,41.237701453901664
281,15.56758672625624,Incoming,56-65,72.78483636726577
282,18.310653372605234,Outgoing,26-35,43.87096399977622
283,22.93008408072676,Incoming,26-35,53.49846934883928
284,8.810922505865754,Outgoing,46-55,27.26218615201702
285,25.665166873281333,Incoming,26-35,28.015028848669704
286,5.239561002387491,Outgoing,36-45,64.50983144526029
287,14.241074524822084,Incoming,46-55,67.63636560401329
288,17.941586032422883,Outgoing,46-55,50.528578124009854
289,16.404959338675162,Outgoing,56-65,25.449515147232177
290,11.886502400897031,Incoming,36-45,50.87609113214429
291,13.959388748213623,Outgoing,26-35,75.14469921348555
292,12.534995326705836,Outgoing,56-65,84.8573294010352
293,12.053176215278942,Outgoing,36-45,43.66584135348171
294,19.248010485105123,Outgoing,56-65,16.8026429948442
295,16.785077429825236,Incoming,18-25,66.80727199109558
296,11.53545202369673,Outgoing,26-35,44.48073807089998
297,19.497999377166252,Outgoing,56-65,68.8608128312208
298,16.536497604383047,Incoming,18-25,55.62144450035239
299,19.0643105941948,Outgoing,26-35,32.331117884763
300,18.14814420961806,Incoming,56-65,51.16488721318762
301,10.855024945389639,Outgoing,56-65,76.16676734108655
302,12.199094799015153,Incoming,56-65,47.01692022065512
303,18.736468025616308,Outgoing,56-65,29.303896731092447
304,18.051851327167324,Incoming,46-55,18.227116628066867
305,14.895492030179259,Incoming,56-65,34.55670626270697
306,15.58663691654391,Incoming,46-55,41.79727476458036
307,21.388324478942124,Outgoing,46-55,66.39998271834519
308,12.042143055820851,Incoming,18-25,27.583014643767566
309,17.735486905850188,Outgoing,26-35,81.07503771459271
310,13.98903673783053,Incoming,46-55,23.25695578317617
311,13.911593983863899,Incoming,36-45,96.62972185113674
312,20.49388425993595,Incoming,46-55,84.51037113508943
313,19.12708174494015,Outgoing,36-45,52.82332498775984
314,19.067548180003193,Outgoing,18-25,17.046129304608158
315,21.527394035771646,Incoming,36-45,48.89151876035156
316,15.105019208163796,Incoming,18-25,42.26318084026988
317,18.40976485647482,Incoming,18-25,24.514255538981523
318,13.44866621703272,Incoming,18-25,55.820192544948846
319,16.62083176244221,Incoming,36-45,33.52713740288712
320,14.349284728161576,Incoming,36-45,35.701883059008374
321,15.484979824963592,Incoming,18-25,45.92642730855289
322,17.97578512718457,Incoming,18-25,38.50182342588593
323,10.908896583832638,Outgoing,26-35,91.56313234220059
324,25.461936378427303,Incoming,18-25,39.285707340009004
325,9.96991309250149,Outgoing,56-65,58.81762022788951
326,8.92905693606134,Incoming,26-35,52.910449844207236
327,20.790554367500338,Outgoing,26-35,57.055004505177436
328,18.95831346981468,Outgoing,26-35,58.58176807221864
329,18.120599085260775,Incoming,56-65,67.62722973212244
330,18.1417275463214,Outgoing,26-35,55.328921512372844
331,14.938766135765427,Outgoing,26-35,54.4979158977264
332,10.513728142570843,Incoming,36-45,51.16954136936279
333,15.379022790968632,Incoming,36-45,47.23164295320051
334,11.614191442439441,Incoming,18-25,31.764042366786455
335,19.875598667088756,Outgoing,18-25,48.78263245159597
336,14.264713092489307,Incoming,46-55,54.82534750531067
337,10.872514016037442,Outgoing,56-65,58.0432911314559
338,13.393070791735033,Incoming,36-45,53.60569545980473
339,17.06465727137812,Incoming,18-25,45.340899731029324
340,12.181377235980126,Outgoing,56-65,48.858401936082046
341,10.888898022167844,Outgoing,26-35,38.927070308984156
342,16.218436057459563,Outgoing,56-65,56.26447982013128
343,16.224832855543614,Incoming,36-45,45.57743544171756
344,12.46528412314435,Incoming,46-55,53.6112187639494
345,12.644808471908386,Incoming,36-45,70.01606086765105
346,16.16024968678818,Outgoing,18-25,35.81282180715161
347,7.759578292513379,Outgoing,18-25,61.93390761820969
348,7.962681128117223,Outgoing,56-65,50.664203597707456
349,11.40777889373782,Outgoing,36-45,90.4238719916151
350,13.932764241440763,Incoming,18-25,45.67399343072981
351,16.554537827990025,Outgoing,26-35,63.90329166302133
352,22.376781084747762,Outgoing,26-35,50.30706903511954
353,19.288298116010097,Incoming,46-55,22.233909833730124
354,14.200307350182864,Incoming,56-65,39.58621808961711
355,14.904918960486556,Outgoing,18-25,67.60942210856787
356,9.987353176810956,Outgoing,46-55,41.34611078783454
357,14.90743432003805,Outgoing,26-35,5.594873703207725
358,13.556706805399308,Outgoing,46-55,49.37193966150993
359,16.613592801690448,Outgoing,46-55,28.153274040979788
360,10.863845282238385,Outgoing,18-25,52.636354651934376
361,17.596732571205862,Incoming,18-25,81.02294162796036
362,22.66369456501289,Incoming,18-25,65.38914621605807
363,14.456199257715712,Incoming,56-65,80.73311657479955
364,17.008558610494706,Incoming,46-55,38.76975957111017
365,18.450719958555563,Outgoing,46-55,47.13667332728936
366,12.993897640570818,Outgoing,56-65,29.111276063844407
367,16.120462409052084,Outgoing,26-35,36.3191310991981
368,15.062962003908975,Outgoing,36-45,31.462303354276397
369,15.48838049274416,Incoming,26-35,23.865540615760853
370,11.134951080722669,Outgoing,56-65,77.3171325066268
371,15.122550871294713,Outgoing,46-55,8.160794099471559
372,17.489991456227248,Outgoing,46-55,77.40277809609114
373,22.25571803897521,Outgoing,18-25,74.92117849840463
374,19.796354130426035,Incoming,18-25,59.99585350957996
375,25.765912287557782,Outgoing,46-55,27.709854638118614
376,11.163262185559752,Incoming,46-55,18.356497771135857
377,19.361603183603393,Outgoing,18-25,39.03192637472871
378,15.916710028691758,Outgoing,18-25,62.50240912679848
379,25.94901466608836,Outgoing,26-35,50.06127274881349
380,10.958508573224243,Incoming,46-55,29.130010098104847
381,10.80139078909612,Outgoing,46-55,72.96409569312979
382,12.00303677277989,Outgoing,56-65,83.68766656363076
383,4.380521378450965,Outgoing,26-35,45.46801671970805
384,12.371224891596196,Incoming,36-45,52.18673807194691
385,11.20433669223151,Incoming,36-45,19.823026327410076
386,15.751968932381038,Outgoing,36-45,41.712265677819296
387,16.708779878885796,Incoming,18-25,60.20879956001988
388,24.380854196079433,Outgoing,36-45,57.09713080515555
389,19.75211919093025,Outgoing,56-65,39.84664301580587
390,12.115481721687985,Incoming,18-25,44.51512983047106
391,10.50792664325821,Outgoing,18-25,41.055785269108966
392,17.459595857532527,Outgoing,36-45,44.4307057256323
393,8.398833964896788,Incoming,18-25,58.464696050362534
394,24.15729382927177,Incoming,26-35,10.649258292617546
395,20.897200603606436,Incoming,26-35,48.513009703841554
396,12.654121739476476,Incoming,36-45,56.99951071251378
397,6.434327354545612,Outgoing,56-65,38.59030628717846
398,21.769361870827062,Outgoing,18-25,40.413339120702375
399,14.42730077373691,Outgoing,46-55,40.99211118369101
400,21.189081559867308,Outgoing,36-45,40.4190005292568
401,7.0278617060281645,Outgoing,18-25,50.117675557007466
402,12.003124885231136,Outgoing,36-45,52.58005516027568
403,15.026218498590916,Outgoing,36-45,7.989713675324012
404,15.234902968823711,Outgoing,56-65,63.05760742944577
405,12.749672642603782,Incoming,46-55,44.20002231306081
406,18.114249661737492,Outgoing,18-25,88.65926350937067
407,9.661897853087028,Outgoing,36-45,26.167029222025832
408,14.288102574893532,Outgoing,36-45,32.65370982491336
409,15.601478158559495,Outgoing,18-25,45.94182042833478
410,17.572194170293745,Outgoing,36-45,58.26450899372071
411,18.55807439044445,Incoming,36-45,10.984653452569965
412,9.376789540810654,Incoming,36-45,33.41799895767787
413,7.329429146321889,Incoming,26-35,61.82640321147687
414,21.388384109492545,Outgoing,26-35,31.03752107134915
415,16.661570059897958,Outgoing,46-55,77.40052752752455
416,11.257567317217232,Outgoing,56-65,40.92232802301855
417,22.755759877612615,Outgoing,18-25,32.01253597316207
418,15.578373171464293,Incoming,56-65,62.20488515579039
419,20.896485920319133,Incoming,56-65,82.15234773648893
420,15.337592407050545,Outgoing,26-35,58.32792517487793
421,25.303739624409936,Outgoing,46-55,75.20858798446517
422,23.77670421221602,Incoming,56-65,83.53270681273926
423,13.755179257604633,Incoming,56-65,31.562826401448433
424,19.85785475477178,Incoming,36-45,68.76782668119174
425,18.226879747925736,Incoming,18-25,19.53058981392905
426,21.843157787661745,Incoming,46-55,58.498050635727694
427,10.175382697099478,Incoming,18-25,48.57364218970362
428,18.430257299992196,Incoming,26-35,74.85900406084124
429,20.29212243424794,Outgoing,56-65,73.44503025969682
430,6.206302567884428,Outgoing,56-65,61.39566701068805
431,9.083707436671125,Incoming,18-25,55.96855798965637
432,4.803839111199498,Outgoing,26-35,60.16737353443902
433,13.652965827777212,Incoming,36-45,51.23541742753091
434,18.58771127897981,Outgoing,36-45,48.77608517784193
435,22.51178526048014,Incoming,56-65,78.85156344504885
436,15.370473902098876,Outgoing,56-65,81.25779639356352
437,23.143077727856458,Incoming,46-55,47.16681604595586
438,8.099492708925542,Outgoing,18-25,54.75272806021489
439,6.483087803224226,Outgoing,56-65,51.63310449545549
440,14.722261505516906,Incoming,26-35,17.7660311612561
441,16.920327244696537,Incoming,18-25,43.27128844775987
442,14.836526259529535,Incoming,46-55,81.99408402096205
443,4.662789499800617,Outgoing,36-45,35.00448249936379
444,14.554399802436057,Outgoing,46-55,92.29086924602603
445,8.477652497475734,Outgoing,18-25,73.44252619178765
446,18.348362744150194,Outgoing,36-45,58.02996301092418
447,16.83299123048424,Incoming,26-35,61.216865719528414
448,10.300601068363225,Incoming,36-45,31.65586607329949
449,12.430665413316532,Outgoing,36-45,44.695424955505956
450,9.703932390555241,Incoming,26-35,78.8279822064352
451,14.68660451363414,Incoming,56-65,37.70941321652933
452,19.775711602506192,Incoming,56-65,71.22263513897599
453,10.071369768322281,Incoming,36-45,22.459196211258835
454,17.520232577589223,Outgoing,36-45,26.036831750499786
455,12.348711908137796,Incoming,46-55,88.02769331172632
456,11.035635838688279,Incoming,56-65,49.763257075193515
457,14.46484820022721,Incoming,26-35,39.23000226011318
458,9.823788387903129,Outgoing,36-45,77.25481653997925
459,12.231753473264089,Incoming,36-45,74.91643109927008
460,9.010610537055758,Outgoing,46-55,68.41509130514477
461,24.823625664581947,Outgoing,46-55,38.60204161175788
462,15.176317759858643,Incoming,46-55,44.26164848124649
463,11.501372460037071,Incoming,18-25,56.2325764744946
464,16.06989955367111,Outgoing,26-35,63.88798684294474
465,14.438359751545851,Outgoing,18-25,39.830328519629255
466,13.895152002333885,Outgoing,36-45,53.414742212413934
467,18.070833500217127,Outgoing,46-55,55.34782601594812
468,18.787538550236526,Incoming,46-55,75.73539512750507
469,12.347494261947363,Outgoing,46-55,65.08931657870238
470,12.1209087967766,Incoming,56-65,19.863967103294186
471,13.62474151424178,Incoming,26-35,45.727393830292286
472,3.4903941763220754,Outgoing,18-25,31.42433260033167
473,7.424044689007239,Incoming,26-35,61.36174841223347
474,21.834371337222624,Outgoing,46-55,68.46306701010089
475,23.224838567506417,Outgoing,36-45,52.03111971220489
476,13.754819802218108,Outgoing,56-65,44.637459387443
477,17.882784815278832,Incoming,26-35,51.38339586071966
478,16.556250772717682,Incoming,36-45,54.17838546955509
479,30.39440404227619,Outgoing,46-55,37.19800696566186
480,20.597874557172883,Incoming,46-55,25.625777984612693
481,14.360412042596167,Incoming,46-55,8.997219148892938
482,10.222297796997871,Incoming,46-55,75.34364263477768
483,6.967768398712138,Incoming,56-65,59.927324872699316
484,16.017318179336115,Incoming,56-65,57.25022022688345
485,11.218246273578483,Outgoing,26-35,75.30397775905898
486,7.888731452011629,Incoming,46-55,24.89063980615166
487,11.767135578787368,Incoming,56-65,15.287382482899623
488,9.592259981928025,Outgoing,36-45,57.684638330381794
489,23.435708175362823,Incoming,56-65,55.865427508868606
490,19.408198784747253,Incoming,56-65,15.373863806544932
491,14.960136793416913,Incoming,26-35,57.19042124280944
492,22.39972069445013,Outgoing,56-65,41.99554095200864
493,15.386841538238091,Incoming,36-45,33.85823880524837
494,10.693578993358681,Incoming,46-55,43.331525834351744
495,22.615620386348287,Outgoing,18-25,1.1694285816305978
496,17.694550218423295,Outgoing,26-35,38.17251553216124
497,9.813769228367718,Incoming,36-45,35.91410861031591
498,14.048306609581958,Outgoing,26-35,61.1420489387228
499,10.621908733076214,Outgoing,46-55,46.83539726978228
500,8.08600134517832,Outgoing,56-65,62.77737747357763
501,19.630887737658206,Incoming,56-65,0.0
502,24.547083202350652,Incoming,36-45,33.21803554857904
503,8.007162130904295,Outgoing,46-55,61.11994103142888
504,17.814846183452854,Outgoing,18-25,43.8227073885369
505,11.746787154390866,Outgoing,18-25,66.90921065948734
506,12.56437308117652,Outgoing,56-65,13.907941812215533
