,SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION,SHOP_YEAR,SHOP_MONTH,SHOP_YEARMONTH
205,200817,2008-06-17,3,19,1,0.81,PRD0904657,CL00017,DEP00005,G00003,D00001,,,,994111500147903,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
217,200818,2008-06-26,5,13,1,0.75,PRD0904335,CL00020,DEP00005,G00003,D00001,,,,994111600032216,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
227,200815,2008-06-05,5,16,1,2.06,PRD0904970,CL00025,DEP00008,G00004,D00002,,,,994111300043945,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
245,200816,2008-06-09,2,9,1,1.11,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,994111400066322,L,UM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
263,200817,2008-06-16,2,21,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,,,,994111500114875,M,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
264,200816,2008-06-15,1,10,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,,,,994111400072777,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
302,200814,2008-06-01,1,13,1,1.6,PRD0901265,CL00030,DEP00008,G00004,D00002,,,,994111200008504,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
321,200815,2008-06-04,4,17,1,1.61,PRD0900450,CL00039,DEP00010,G00004,D00002,,,,994111300070658,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
384,200818,2008-06-28,7,20,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,,,,994111600017871,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
407,200817,2008-06-19,5,17,1,1.18,PRD0900653,CL00046,DEP00012,G00004,D00002,,,,994111500040795,M,UM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
422,200815,2008-06-04,4,8,1,5.66,PRD0903082,CL00050,DEP00013,G00005,D00002,,,,994111300105723,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
443,200815,2008-06-07,7,17,1,0.78,PRD0904792,CL00065,DEP00019,G00007,D00002,,,,994111300127280,L,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
447,200816,2008-06-12,5,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994111400031300,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
510,200818,2008-06-26,5,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,,,,994111600078820,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
515,200818,2008-06-29,1,18,1,1.16,PRD0904245,CL00065,DEP00019,G00007,D00002,,,,994111600000350,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
530,200815,2008-06-03,3,20,3,1.11,PRD0900889,CL00070,DEP00020,G00007,D00002,,,,994111300117393,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
559,200817,2008-06-21,7,21,1,1.59,PRD0904888,CL00073,DEP00021,G00007,D00002,,,,994111500119624,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
560,200817,2008-06-17,3,18,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,,,,994111500103866,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
570,200815,2008-06-05,5,15,1,0.53,PRD0901667,CL00073,DEP00021,G00007,D00002,,,,994111300003444,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
607,200816,2008-06-11,4,17,1,1.73,PRD0900350,CL00076,DEP00022,G00007,D00002,,,,994111400164670,M,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
621,200815,2008-06-06,6,16,1,0.95,PRD0902846,CL00077,DEP00022,G00007,D00002,,,,994111300167939,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
629,200818,2008-06-26,5,21,1,1.69,PRD0904789,CL00075,DEP00022,G00007,D00002,,,,994111600053517,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
646,200814,2008-06-01,1,15,3,3.57,PRD0904248,CL00079,DEP00022,G00007,D00002,,,,994111200164591,L,UM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
665,200817,2008-06-22,1,17,1,0.2,PRD0903169,CL00083,DEP00023,G00007,D00002,,,,994111500096796,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
743,200815,2008-06-06,6,13,1,0.47,PRD0904599,CL00108,DEP00037,G00010,D00003,,,,994111300044723,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
771,200816,2008-06-10,3,20,3,1.56,PRD0903458,CL00116,DEP00042,G00011,D00003,,,,994111400085183,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
774,200816,2008-06-15,1,14,1,2.06,PRD0902878,CL00116,DEP00042,G00011,D00003,,,,994111400005562,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
783,200817,2008-06-19,5,20,1,0.55,PRD0903243,CL00128,DEP00046,G00013,D00003,,,,994111500130557,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
802,200815,2008-06-05,5,11,3,2.01,PRD0901931,CL00134,DEP00047,G00013,D00003,,,,994111300059100,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
814,200816,2008-06-10,3,21,1,0.84,PRD0902693,CL00136,DEP00048,G00013,D00003,,,,994111400058586,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
860,200817,2008-06-19,5,16,11,20.57,PRD0902650,CL00144,DEP00051,G00015,D00003,,,,994111500160016,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
865,200815,2008-06-04,4,13,1,1.87,PRD0902650,CL00144,DEP00051,G00015,D00003,,,,994111300044636,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
875,200818,2008-06-27,6,18,1,1.07,PRD0903271,CL00151,DEP00052,G00015,D00003,,,,994111600011170,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
891,200815,2008-06-05,5,18,1,2.31,PRD0903413,CL00148,DEP00052,G00015,D00003,,,,994111300001680,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
893,200817,2008-06-21,7,16,1,0.73,PRD0903685,CL00152,DEP00052,G00015,D00003,,,,994111500000387,L,UM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
898,200816,2008-06-12,5,11,1,2.01,PRD0904990,CL00152,DEP00052,G00015,D00003,,,,994111400132994,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
929,200815,2008-06-07,7,21,1,0.54,PRD0904156,CL00157,DEP00053,G00016,D00003,,,,994111300086982,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
934,200815,2008-06-04,4,12,1,0.72,PRD0900404,CL00158,DEP00053,G00016,D00003,,,,994111300054755,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
943,200816,2008-06-10,3,20,1,0.92,PRD0903189,CL00157,DEP00053,G00016,D00003,,,,994111400085183,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
967,200816,2008-06-12,5,20,3,3.33,PRD0903886,CL00160,DEP00054,G00016,D00003,,,,994111400074888,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
983,200818,2008-06-27,6,19,1,1.03,PRD0900752,CL00161,DEP00054,G00016,D00003,,,,994111600165655,M,UM,Small Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1007,200817,2008-06-20,6,15,1,0.42,PRD0901620,CL00164,DEP00055,G00016,D00003,,,,994111500042284,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
1019,200818,2008-06-25,4,18,1,0.96,PRD0902210,CL00162,DEP00055,G00016,D00003,,,,994111600065041,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
1081,200816,2008-06-10,3,15,1,1.33,PRD0900064,CL00209,DEP00069,G00022,D00005,,,,994111400032636,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1115,200815,2008-06-05,5,15,1,0.7,PRD0904509,CL00093,DEP00028,G00008,D00002,CUST0000138092,LA,OF,994111300258138,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
1118,200816,2008-06-09,2,12,1,0.61,PRD0901482,CL00204,DEP00068,G00022,D00005,CUST0000183115,LA,YF,994111400287096,M,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
1139,200817,2008-06-20,6,19,1,2.23,PRD0902630,CL00121,DEP00043,G00012,D00003,CUST0000475538,LA,YF,994111500476619,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1148,200816,2008-06-09,2,11,3,11.85,PRD0904077,CL00061,DEP00018,G00006,D00002,CUST0000957189,LA,YF,994111400789562,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1154,200815,2008-06-06,6,10,1,0.68,PRD0901693,CL00169,DEP00056,G00017,D00004,CUST0000767243,LA,OT,994111300667564,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1163,200816,2008-06-13,6,19,3,2.64,PRD0900571,CL00093,DEP00028,G00008,D00002,CUST0000517169,LA,YA,994111400503494,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1179,200816,2008-06-15,1,21,1,9.77,PRD0904173,CL00100,DEP00033,G00009,D00002,CUST0000400554,LA,OT,994111400427552,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1213,200819,2008-06-30,2,15,1,2.8,PRD0903178,CL00098,DEP00031,G00008,D00002,CUST0000622502,LA,OA,994111700572138,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
1234,200818,2008-06-27,6,13,1,0.83,PRD0900454,CL00212,DEP00070,G00022,D00005,CUST0000529848,LA,YA,994111600512036,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
1266,200816,2008-06-09,2,11,3,3.75,PRD0904945,CL00001,DEP00001,G00001,D00001,CUST0000063931,LA,,994111400209939,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1267,200817,2008-06-18,4,17,3,2.91,PRD0901789,CL00001,DEP00001,G00001,D00001,CUST0000723680,LA,,994111500637746,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1286,200816,2008-06-11,4,19,1,0.97,PRD0904421,CL00002,DEP00001,G00001,D00001,CUST0000603024,LA,OT,994111400559356,M,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1289,200816,2008-06-12,5,17,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000848108,LA,,994111400718297,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1320,200816,2008-06-11,4,13,1,0.86,PRD0901035,CL00006,DEP00002,G00001,D00001,CUST0000122195,LA,YA,994111400247900,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1387,200816,2008-06-10,3,13,1,1.01,PRD0902892,CL00007,DEP00003,G00002,D00001,CUST0000868779,LA,YF,994111400731885,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
1429,200815,2008-06-05,5,17,1,0.53,PRD0904679,CL00017,DEP00005,G00003,D00001,CUST0000275967,LA,OA,994111300347363,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1431,200815,2008-06-06,6,10,1,2.35,PRD0904657,CL00017,DEP00005,G00003,D00001,CUST0000767243,LA,OT,994111300667564,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1440,200816,2008-06-13,6,13,1,0.7,PRD0901798,CL00017,DEP00005,G00003,D00001,CUST0000721182,LA,YA,994111400636096,S,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1466,200815,2008-06-02,2,14,1,2.51,PRD0902882,CL00029,DEP00008,G00004,D00002,CUST0000263501,LA,OT,994111300339437,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1469,200815,2008-06-03,3,15,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000957189,LA,YF,994111300791699,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1507,200816,2008-06-14,7,15,3,4.38,PRD0903587,CL00031,DEP00008,G00004,D00002,CUST0000107193,LA,PE,994111400238052,M,LA,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1514,200816,2008-06-14,7,8,1,1.59,PRD0902929,CL00027,DEP00008,G00004,D00002,CUST0000337192,LA,OF,994111400387052,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1560,200818,2008-06-29,1,13,1,1.3,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000057847,LA,OT,994111600206485,L,UM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1604,200817,2008-06-22,1,21,1,2.34,PRD0901258,CL00036,DEP00009,G00004,D00002,CUST0000337192,LA,OF,994111500386935,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1626,200818,2008-06-29,1,11,1,0.3,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000336781,LA,OF,994111600387283,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1640,200815,2008-06-07,7,18,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000438271,LA,OT,994111300453308,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1648,200815,2008-06-05,5,17,1,1.27,PRD0902640,CL00045,DEP00011,G00004,D00002,CUST0000501703,LA,YA,994111300494305,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1659,200815,2008-06-08,1,17,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000574623,LA,OF,994111300541386,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
1760,200818,2008-06-28,7,21,3,2.37,PRD0902729,CL00047,DEP00012,G00004,D00002,CUST0000511022,LA,OT,994111600499778,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
1765,200817,2008-06-19,5,18,1,2.46,PRD0903868,CL00050,DEP00013,G00005,D00002,CUST0000175060,LA,YA,994111500281322,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
1855,200815,2008-06-08,1,13,5,4.55,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000710863,LA,YF,994111300630798,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1900,200818,2008-06-24,3,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000099658,LA,OF,994111600233722,S,MM,Small Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1906,200814,2008-06-01,1,14,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000138092,LA,OF,994111200258791,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1959,200816,2008-06-12,5,16,3,1.35,PRD0904230,CL00070,DEP00020,G00007,D00002,CUST0000633908,LA,,994111400579617,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
1997,200818,2008-06-26,5,21,1,1.03,PRD0901638,CL00070,DEP00020,G00007,D00002,CUST0000322562,LA,OF,994111600377794,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2049,200815,2008-06-06,6,20,1,0.9,PRD0902900,CL00072,DEP00021,G00007,D00002,CUST0000283533,LA,,994111300352230,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
2059,200818,2008-06-23,2,14,1,0.53,PRD0901667,CL00073,DEP00021,G00007,D00002,CUST0000961285,LA,OA,994111600793916,L,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
2069,200818,2008-06-25,4,16,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,CUST0000848108,LA,,994111600719526,L,MM,Top Up,Fresh,STORE00001,LS,E02,2008,6,2008-6
2104,200817,2008-06-16,2,20,1,1.32,PRD0903330,CL00075,DEP00022,G00007,D00002,CUST0000298310,LA,YF,994111500361304,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2112,200816,2008-06-11,4,19,1,1.32,PRD0903330,CL00075,DEP00022,G00007,D00002,CUST0000298310,LA,YF,994111400361835,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2122,200817,2008-06-22,1,13,1,1.51,PRD0902099,CL00075,DEP00022,G00007,D00002,CUST0000298310,LA,YF,994111500361306,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2132,200815,2008-06-06,6,9,1,4.25,PRD0901832,CL00076,DEP00022,G00007,D00002,CUST0000997122,LA,OF,994111300817818,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2169,200819,2008-06-30,2,11,1,1.6,PRD0901812,CL00075,DEP00022,G00007,D00002,CUST0000997122,LA,OF,994111700816893,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2211,200816,2008-06-12,5,14,1,1.59,PRD0902320,CL00081,DEP00023,G00007,D00002,CUST0000381297,LA,OT,994111400415226,M,UM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2253,200814,2008-06-01,1,21,1,1.95,PRD0903147,CL00089,DEP00025,G00008,D00002,CUST0000438442,LA,OT,994111200453015,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2264,200816,2008-06-11,4,16,1,0.48,PRD0902851,CL00092,DEP00027,G00008,D00002,CUST0000077225,LA,OT,994111400218484,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2303,200816,2008-06-10,3,14,3,0.39,PRD0901585,CL00103,DEP00035,G00010,D00003,CUST0000809769,LA,OT,994111400693423,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2325,200815,2008-06-04,4,15,3,2.37,PRD0902920,CL00105,DEP00036,G00010,D00003,CUST0000755461,LA,YA,994111300659994,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2405,200815,2008-06-04,4,21,1,0.33,PRD0900661,CL00116,DEP00042,G00011,D00003,CUST0000579399,LA,OT,994111300544380,L,MM,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
2408,200819,2008-06-30,2,16,1,0.92,PRD0902721,CL00116,DEP00042,G00011,D00003,CUST0000997122,LA,OF,994111700816894,L,LA,Full Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
2433,200816,2008-06-11,4,16,1,1.61,PRD0900260,CL00129,DEP00046,G00013,D00003,CUST0000077225,LA,OT,994111400218484,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2456,200818,2008-06-26,5,13,1,0.54,PRD0902363,CL00128,DEP00046,G00013,D00003,CUST0000868779,LA,YF,994111600733060,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2483,200816,2008-06-10,3,13,1,0.63,PRD0902614,CL00131,DEP00047,G00013,D00003,CUST0000996753,LA,YF,994111400815503,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2494,200818,2008-06-26,5,12,1,0.9,PRD0900318,CL00130,DEP00047,G00013,D00003,CUST0000698926,LA,PE,994111600623099,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2522,200815,2008-06-05,5,17,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000794328,LA,YA,994111300685395,S,LA,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2580,200814,2008-06-01,1,21,1,2.22,PRD0900577,CL00140,DEP00049,G00014,D00003,CUST0000438442,LA,OT,994111200453015,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2581,200818,2008-06-23,2,12,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000488148,LA,OT,994111600485031,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2618,200817,2008-06-18,4,15,1,1.03,PRD0902479,CL00144,DEP00051,G00015,D00003,CUST0000777781,LA,PE,994111500672904,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2627,200818,2008-06-24,3,12,1,2.49,PRD0904959,CL00145,DEP00051,G00015,D00003,CUST0000099658,LA,OF,994111600233724,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2642,200815,2008-06-08,1,15,1,1.45,PRD0903741,CL00151,DEP00052,G00015,D00003,CUST0000622535,LA,,994111300572726,M,LA,Top Up,Grocery,STORE00001,LS,E02,2008,6,2008-6
2651,200815,2008-06-03,3,14,3,0.81,PRD0901608,CL00153,DEP00052,G00015,D00003,CUST0000063931,LA,,994111300209958,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2668,200816,2008-06-12,5,15,1,0.35,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000252383,LA,YA,994111400332270,M,MM,Small Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2671,200817,2008-06-17,3,11,1,0.39,PRD0901158,CL00150,DEP00052,G00015,D00003,CUST0000986734,LA,,994111500809441,M,LA,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
2675,200816,2008-06-14,7,21,1,0.59,PRD0902652,CL00152,DEP00052,G00015,D00003,CUST0000904510,LA,OT,994111400755395,S,MM,Small Shop,Grocery,STORE00001,LS,E02,2008,6,2008-6
2682,200815,2008-06-05,5,21,1,1.44,PRD0902840,CL00148,DEP00052,G00015,D00003,CUST0000960829,LA,OT,994111300794175,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2704,200818,2008-06-26,5,13,1,0.76,PRD0904234,CL00148,DEP00052,G00015,D00003,CUST0000868779,LA,YF,994111600733060,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2749,200814,2008-06-01,1,13,3,4.26,PRD0903516,CL00148,DEP00052,G00015,D00003,CUST0000214594,LA,YA,994111200308466,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2759,200817,2008-06-22,1,13,1,1.12,PRD0903050,CL00155,DEP00053,G00016,D00003,CUST0000298310,LA,YF,994111500361306,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2840,200815,2008-06-06,6,11,3,1.8,PRD0901141,CL00159,DEP00054,G00016,D00003,CUST0000588881,LA,OT,994111300550652,L,MM,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2898,200818,2008-06-23,2,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000179179,LA,OT,994111600285064,L,LA,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2914,200816,2008-06-14,7,16,1,0.34,PRD0902204,CL00163,DEP00055,G00016,D00003,CUST0000475538,LA,YF,994111400476273,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2924,200815,2008-06-03,3,12,1,0.08,PRD0903770,CL00163,DEP00055,G00016,D00003,CUST0000999024,LA,OT,994111300818995,L,LA,Top Up,Mixed,STORE00001,LS,E02,2008,6,2008-6
2927,200815,2008-06-07,7,18,1,0.26,PRD0902293,CL00167,DEP00055,G00016,D00003,CUST0000438271,LA,OT,994111300453308,L,MM,Full Shop,Fresh,STORE00001,LS,E02,2008,6,2008-6
2929,200816,2008-06-11,4,19,1,0.91,PRD0902347,CL00163,DEP00055,G00016,D00003,CUST0000986278,LA,,994111400808726,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
2990,200816,2008-06-10,3,14,1,5.11,PRD0902157,CL00195,DEP00067,G00021,D00005,CUST0000809769,LA,OT,994111400693423,L,LA,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
3012,200816,2008-06-13,6,13,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000364905,LA,YA,994111400404919,L,MM,Full Shop,Mixed,STORE00001,LS,E02,2008,6,2008-6
